Timestamp,Breathing Rate
1718923585,46.856689453125
1718923600,16.0491943359375
1718923615,15.655517578125
1718923630,27.8411865234375
1718923645,20.928955078125
1718923660,9.1094970703125
1718923675,8.67919921875
1718923690,20.7366943359375
1718923705,18.34716796875
1718923720,50.1983642578125
1718923735,46.966552734375
1718923750,44.7509765625
1718923765,20.9381103515625
