Timestamp,Breathing Rate
1718922546,49.383544921875
1718922561,18.1915283203125
1718922576,17.3583984375
1718922591,19.5098876953125
1718922606,19.07958984375
1718922621,19.8760986328125
1718922636,59.490966796875
1718922651,20.599365234375
1718922666,19.59228515625
1718922681,35.6048583984375
1718922696,66.357421875
