Timestamp[Day.Month.Year Hour:Minute:Second:Milisecond],sampleNum,tagLEDC1_PD1,tagLEDC2_PD1,tagLEDC3_PD1,LED1_PPG1,LED2_PPG1,LED3_PPG1,ACC_X[mg],ACC_Y[mg],ACC_Z[mg]
05.10.2024 20:27:29:431,1572,0,1,2,57537,92023,62855,-66,-232,972
05.10.2024 20:27:29:435,1573,0,1,2,57541,92024,62850,-70,-231,973
05.10.2024 20:27:29:439,1574,0,1,2,57554,92024,62851,-70,-232,975
05.10.2024 20:27:29:443,1575,0,1,2,57560,92026,62852,-68,-232,965
05.10.2024 20:27:29:447,1576,0,1,2,57567,92022,62853,-68,-228,971
05.10.2024 20:27:29:451,1577,0,1,2,57563,92025,62853,-67,-230,972
05.10.2024 20:27:29:455,1578,0,1,2,57562,92021,62854,-57,-233,968
05.10.2024 20:27:29:459,1579,0,1,2,57571,92025,62856,-64,-230,967
05.10.2024 20:27:29:463,1580,0,1,2,57578,92025,62856,-65,-232,968
05.10.2024 20:27:29:466,1581,0,1,2,57583,92029,62856,-64,-225,971
05.10.2024 20:27:29:470,1582,0,1,2,57584,92032,62858,-63,-224,970
05.10.2024 20:27:29:474,1583,0,1,2,57587,92031,62861,-64,-223,965
05.10.2024 20:27:29:478,1584,0,1,2,57595,92027,62860,-64,-223,969
05.10.2024 20:27:29:482,1585,0,1,2,57600,92026,62863,-67,-225,971
05.10.2024 20:27:29:486,1586,0,1,2,57605,92027,62859,-65,-225,965
05.10.2024 20:27:29:490,1587,0,1,2,57604,92025,62857,-60,-223,970
05.10.2024 20:27:29:494,1588,0,1,2,57614,92026,62857,-66,-225,975
05.10.2024 20:27:29:498,1589,0,1,2,57618,92022,62856,-70,-226,972
05.10.2024 20:27:29:502,1590,0,1,2,57625,92018,62853,-66,-227,966
05.10.2024 20:27:29:505,1591,0,1,2,57628,92020,62852,-68,-225,972
05.10.2024 20:27:29:509,1592,0,1,2,57625,92015,62845,-67,-227,969
05.10.2024 20:27:29:513,1593,0,1,2,57633,92017,62848,-65,-220,967
05.10.2024 20:27:29:517,1594,0,1,2,57634,92011,62838,-68,-230,970
05.10.2024 20:27:29:521,1595,0,1,2,57639,92005,62840,-69,-233,966
05.10.2024 20:27:29:525,1596,0,1,2,57632,92003,62840,-72,-231,969
05.10.2024 20:27:29:529,1597,0,1,2,57628,91995,62836,-68,-233,974
05.10.2024 20:27:29:533,1598,0,1,2,57635,91995,62838,-71,-234,966
05.10.2024 20:27:29:537,1599,0,1,2,57634,91996,62832,-73,-233,965
05.10.2024 20:27:29:541,1600,0,1,2,57631,91990,62831,-67,-238,970
05.10.2024 20:27:29:545,1601,0,1,2,57626,91986,62828,-70,-235,967
05.10.2024 20:27:29:548,1602,0,1,2,57620,91980,62829,-71,-235,973
05.10.2024 20:27:29:552,1603,0,1,2,57622,91985,62831,-68,-231,968
05.10.2024 20:27:29:556,1604,0,1,2,57613,91978,62827,-72,-235,971
05.10.2024 20:27:29:560,1605,0,1,2,57602,91983,62832,-66,-230,966
05.10.2024 20:27:29:564,1606,0,1,2,57596,91979,62831,-68,-230,968
05.10.2024 20:27:29:568,1607,0,1,2,57591,91981,62831,-67,-233,971
05.10.2024 20:27:29:572,1608,0,1,2,57582,91979,62836,-68,-230,961
05.10.2024 20:27:29:576,1609,0,1,2,57561,91976,62836,-69,-223,969
05.10.2024 20:27:29:580,1610,0,1,2,57565,91983,62835,-66,-228,968
05.10.2024 20:27:29:584,1611,0,1,2,57557,91981,62837,-67,-231,967
05.10.2024 20:27:29:587,1612,0,1,2,57549,91979,62837,-69,-223,972
05.10.2024 20:27:29:591,1613,0,1,2,57548,91982,62841,-69,-231,972
05.10.2024 20:27:29:595,1614,0,1,2,57539,91981,62841,-71,-220,972
05.10.2024 20:27:29:599,1615,0,1,2,57521,91978,62843,-74,-223,967
05.10.2024 20:27:29:603,1616,0,1,2,57520,91980,62838,-70,-222,970
05.10.2024 20:27:29:607,1617,0,1,2,57513,91976,62837,-73,-226,969
05.10.2024 20:27:29:611,1618,0,1,2,57507,91967,62841,-63,-231,972
05.10.2024 20:27:29:615,1619,0,1,2,57504,91971,62838,-67,-236,969
05.10.2024 20:27:29:619,1620,0,1,2,57498,91974,62838,-65,-229,968
05.10.2024 20:27:29:623,1621,0,1,2,57490,91968,62834,-68,-229,974
05.10.2024 20:27:29:626,1622,0,1,2,57484,91970,62835,-67,-228,969
05.10.2024 20:27:29:630,1623,0,1,2,57484,91971,62837,-69,-235,977
05.10.2024 20:27:29:634,1624,0,1,2,57487,91964,62839,-70,-233,970
05.10.2024 20:27:29:638,1625,0,1,2,57478,91969,62838,-68,-228,970
05.10.2024 20:27:29:642,1626,0,1,2,57481,91971,62842,-68,-230,967
05.10.2024 20:27:29:646,1627,0,1,2,57473,91967,62841,-67,-228,966
05.10.2024 20:27:29:650,1628,0,1,2,57472,91969,62839,-70,-222,965
05.10.2024 20:27:29:654,1629,0,1,2,57473,91978,62842,-68,-225,972
05.10.2024 20:27:29:658,1630,0,1,2,57476,91970,62842,-68,-225,973
05.10.2024 20:27:29:662,1631,0,1,2,57471,91974,62846,-71,-221,972
05.10.2024 20:27:29:665,1632,0,1,2,57472,91971,62840,-65,-219,970
05.10.2024 20:27:29:669,1633,0,1,2,57477,91962,62838,-70,-222,970
05.10.2024 20:27:29:673,1634,0,1,2,57472,91965,62839,-66,-229,974
05.10.2024 20:27:29:677,1635,0,1,2,57479,91960,62835,-67,-230,969
05.10.2024 20:27:29:681,1636,0,1,2,57481,91959,62832,-67,-225,971
05.10.2024 20:27:29:685,1637,0,1,2,57482,91959,62832,-69,-232,971
05.10.2024 20:27:29:689,1638,0,1,2,57479,91957,62836,-69,-230,964
05.10.2024 20:27:29:693,1639,0,1,2,57483,91954,62833,-67,-229,971
05.10.2024 20:27:29:697,1640,0,1,2,57479,91952,62833,-76,-224,976
05.10.2024 20:27:29:701,1641,0,1,2,57485,91957,62835,-69,-230,966
05.10.2024 20:27:29:705,1642,0,1,2,57485,91957,62836,-67,-236,970
05.10.2024 20:27:29:708,1643,0,1,2,57495,91959,62833,-71,-235,970
05.10.2024 20:27:29:712,1644,0,1,2,57491,91953,62838,-75,-231,969
05.10.2024 20:27:29:716,1645,0,1,2,57497,91962,62845,-66,-234,972
05.10.2024 20:27:29:720,1646,0,1,2,57494,91959,62841,-65,-226,971
05.10.2024 20:27:29:724,1647,0,1,2,57494,91960,62841,-73,-228,976
05.10.2024 20:27:29:728,1648,0,1,2,57501,91967,62844,-65,-229,973
05.10.2024 20:27:29:732,1649,0,1,2,57497,91963,62844,-70,-227,967
05.10.2024 20:27:29:736,1650,0,1,2,57506,91964,62850,-69,-226,969
05.10.2024 20:27:29:740,1651,0,1,2,57510,91969,62847,-66,-225,970
05.10.2024 20:27:29:744,1652,0,1,2,57512,91967,62847,-65,-225,965
05.10.2024 20:27:29:747,1653,0,1,2,57514,91966,62851,-67,-228,968
05.10.2024 20:27:29:751,1654,0,1,2,57515,91972,62852,-62,-224,970
05.10.2024 20:27:29:755,1655,0,1,2,57519,91973,62848,-68,-220,969
05.10.2024 20:27:29:759,1656,0,1,2,57522,91966,62852,-68,-223,967
05.10.2024 20:27:29:763,1657,0,1,2,57525,91973,62848,-65,-218,971
05.10.2024 20:27:29:767,1658,0,1,2,57527,91972,62854,-70,-225,970
05.10.2024 20:27:29:771,1659,0,1,2,57526,91967,62854,-71,-222,963
05.10.2024 20:27:29:775,1660,0,1,2,57537,91973,62852,-67,-221,964
05.10.2024 20:27:29:779,1661,0,1,2,57526,91966,62849,-69,-223,963
05.10.2024 20:27:29:783,1662,0,1,2,57530,91963,62848,-67,-219,968
05.10.2024 20:27:29:786,1663,0,1,2,57532,91961,62849,-72,-224,965
05.10.2024 20:27:29:790,1664,0,1,2,57534,91958,62846,-70,-226,969
05.10.2024 20:27:29:794,1665,0,1,2,57534,91953,62843,-68,-226,966
05.10.2024 20:27:29:798,1666,0,1,2,57527,91954,62844,-71,-232,968
05.10.2024 20:27:29:802,1667,0,1,2,57530,91953,62840,-69,-227,966
05.10.2024 20:27:29:806,1668,0,1,2,57521,91956,62842,-76,-228,970
05.10.2024 20:27:29:810,1669,0,1,2,57527,91953,62838,-76,-222,969
05.10.2024 20:27:29:814,1670,0,1,2,57524,91951,62834,-75,-226,974
05.10.2024 20:27:29:818,1671,0,1,2,57513,91949,62833,-73,-222,971
05.10.2024 20:27:29:822,1672,0,1,2,57519,91945,62830,-72,-229,970
05.10.2024 20:27:29:825,1673,0,1,2,57515,91946,62828,-70,-235,971
05.10.2024 20:27:29:829,1674,0,1,2,57518,91937,62830,-66,-241,965
05.10.2024 20:27:29:833,1675,0,1,2,57511,91933,62830,-68,-232,970
05.10.2024 20:27:29:837,1676,0,1,2,57515,91935,62826,-65,-229,966
05.10.2024 20:27:29:841,1677,0,1,2,57513,91933,62827,-71,-225,963
05.10.2024 20:27:29:845,1678,0,1,2,57514,91934,62823,-68,-227,968
05.10.2024 20:27:29:849,1679,0,1,2,57515,91930,62820,-70,-223,966
05.10.2024 20:27:29:853,1680,0,1,2,57511,91928,62819,-72,-228,966
05.10.2024 20:27:29:857,1681,0,1,2,57508,91927,62824,-64,-227,971
05.10.2024 20:27:29:861,1682,0,1,2,57509,91927,62825,-64,-225,967
05.10.2024 20:27:29:865,1683,0,1,2,57504,91927,62820,-73,-224,968
05.10.2024 20:27:29:868,1684,0,1,2,57500,91920,62819,-64,-219,972
05.10.2024 20:27:29:872,1685,0,1,2,57503,91926,62818,-71,-224,969
05.10.2024 20:27:29:876,1686,0,1,2,57505,91922,62817,-66,-217,967
05.10.2024 20:27:29:880,1687,0,1,2,57508,91922,62821,-67,-221,969
05.10.2024 20:27:29:884,1688,0,1,2,57501,91921,62817,-65,-219,976
05.10.2024 20:27:29:888,1689,0,1,2,57492,91917,62818,-68,-220,971
05.10.2024 20:27:29:892,1690,0,1,2,57499,91916,62815,-65,-228,968
05.10.2024 20:27:29:896,1691,0,1,2,57498,91912,62814,-67,-227,970
05.10.2024 20:27:29:900,1692,0,1,2,57491,91910,62809,-68,-230,968
05.10.2024 20:27:29:904,1693,0,1,2,57501,91909,62806,-67,-227,966
05.10.2024 20:27:29:907,1694,0,1,2,57496,91907,62804,-68,-229,973
05.10.2024 20:27:29:911,1695,0,1,2,57495,91898,62802,-76,-227,974
05.10.2024 20:27:29:915,1696,0,1,2,57498,91896,62796,-65,-231,973
05.10.2024 20:27:29:919,1697,0,1,2,57491,91895,62794,-69,-234,967
05.10.2024 20:27:29:923,1698,0,1,2,57496,91893,62796,-70,-236,971
05.10.2024 20:27:29:927,1699,0,1,2,57493,91894,62792,-73,-236,967
05.10.2024 20:27:29:931,1700,0,1,2,57500,91893,62793,-70,-234,967
05.10.2024 20:27:29:935,1701,0,1,2,57502,91894,62793,-65,-232,966
05.10.2024 20:27:29:939,1702,0,1,2,57500,91887,62796,-71,-224,971
05.10.2024 20:27:29:943,1703,0,1,2,57503,91888,62793,-70,-227,968
05.10.2024 20:27:29:946,1704,0,1,2,57506,91895,62790,-70,-224,974
05.10.2024 20:27:29:950,1705,0,1,2,57504,91890,62797,-67,-223,971
05.10.2024 20:27:29:954,1706,0,1,2,57508,91894,62796,-71,-228,971
05.10.2024 20:27:29:958,1707,0,1,2,57505,91897,62793,-69,-226,972
05.10.2024 20:27:29:962,1708,0,1,2,57506,91889,62795,-69,-224,973
05.10.2024 20:27:29:966,1709,0,1,2,57510,91890,62797,-70,-217,970
05.10.2024 20:27:29:970,1710,0,1,2,57512,91889,62792,-71,-221,967
05.10.2024 20:27:29:974,1711,0,1,2,57517,91890,62796,-68,-227,965
05.10.2024 20:27:29:978,1712,0,1,2,57510,91890,62794,-69,-223,964
05.10.2024 20:27:29:982,1713,0,1,2,57516,91887,62789,-66,-220,973
05.10.2024 20:27:29:985,1714,0,1,2,57519,91887,62789,-69,-224,968
05.10.2024 20:27:29:989,1715,0,1,2,57521,91885,62787,-67,-234,973
05.10.2024 20:27:29:993,1716,0,1,2,57525,91884,62789,-68,-232,964
05.10.2024 20:27:29:997,1717,0,1,2,57531,91881,62785,-66,-233,971
05.10.2024 20:27:30:1,1718,0,1,2,57531,91880,62790,-65,-230,965
05.10.2024 20:27:30:5,1719,0,1,2,57528,91877,62781,-64,-232,972
05.10.2024 20:27:30:9,1720,0,1,2,57527,91880,62785,-69,-234,972
05.10.2024 20:27:30:13,1721,0,1,2,57530,91882,62786,-73,-234,972
05.10.2024 20:27:30:17,1722,0,1,2,57535,91875,62784,-63,-233,962
05.10.2024 20:27:30:21,1723,0,1,2,57537,91879,62786,-67,-228,968
05.10.2024 20:27:30:25,1724,0,1,2,57536,91881,62783,-61,-228,968
05.10.2024 20:27:30:28,1725,0,1,2,57540,91878,62789,-68,-225,972
05.10.2024 20:27:30:32,1726,0,1,2,57542,91884,62792,-71,-224,970
05.10.2024 20:27:30:36,1727,0,1,2,57545,91883,62792,-74,-225,970
05.10.2024 20:27:30:40,1728,0,1,2,57547,91881,62789,-71,-218,973
05.10.2024 20:27:30:44,1729,0,1,2,57543,91887,62790,-71,-223,972
05.10.2024 20:27:30:48,1730,0,1,2,57543,91888,62792,-69,-220,974
05.10.2024 20:27:30:52,1731,0,1,2,57548,91887,62793,-69,-222,965
05.10.2024 20:27:30:56,1732,0,1,2,57549,91886,62792,-68,-224,967
05.10.2024 20:27:30:60,1733,0,1,2,57548,91885,62788,-70,-223,974
05.10.2024 20:27:30:64,1734,0,1,2,57551,91887,62792,-68,-229,973
05.10.2024 20:27:30:67,1735,0,1,2,57557,91888,62790,-70,-222,972
05.10.2024 20:27:30:71,1736,0,1,2,57563,91886,62790,-74,-225,972
05.10.2024 20:27:30:75,1737,0,1,2,57562,91879,62790,-73,-221,972
05.10.2024 20:27:30:79,1738,0,1,2,57562,91882,62785,-68,-223,968
05.10.2024 20:27:30:83,1739,0,1,2,57568,91878,62782,-73,-227,972
05.10.2024 20:27:30:87,1740,0,1,2,57568,91881,62781,-71,-231,965
05.10.2024 20:27:30:91,1741,0,1,2,57573,91875,62779,-69,-233,970
05.10.2024 20:27:30:95,1742,0,1,2,57577,91875,62778,-70,-228,970
05.10.2024 20:27:30:99,1743,0,1,2,57578,91867,62774,-66,-228,965
05.10.2024 20:27:30:103,1744,0,1,2,57576,91868,62772,-71,-233,967
05.10.2024 20:27:30:106,1745,0,1,2,57582,91863,62772,-69,-228,965
05.10.2024 20:27:30:110,1746,0,1,2,57588,91867,62771,-70,-232,969
05.10.2024 20:27:30:114,1747,0,1,2,57591,91869,62774,-68,-231,968
05.10.2024 20:27:30:118,1748,0,1,2,57589,91870,62772,-71,-226,972
05.10.2024 20:27:30:122,1749,0,1,2,57593,91868,62775,-67,-229,968
05.10.2024 20:27:30:126,1750,0,1,2,57588,91874,62774,-71,-223,972
05.10.2024 20:27:30:130,1751,0,1,2,57585,91864,62772,-73,-228,972
05.10.2024 20:27:30:134,1752,0,1,2,57587,91869,62773,-67,-228,965
05.10.2024 20:27:30:138,1753,0,1,2,57593,91868,62772,-65,-226,977
05.10.2024 20:27:30:142,1754,0,1,2,57593,91872,62773,-61,-230,972
05.10.2024 20:27:30:146,1755,0,1,2,57594,91871,62774,-59,-227,966
05.10.2024 20:27:30:149,1756,0,1,2,57598,91868,62774,-69,-227,969
05.10.2024 20:27:30:153,1757,0,1,2,57603,91870,62776,-70,-222,973
05.10.2024 20:27:30:157,1758,0,1,2,57593,91874,62775,-71,-227,969
05.10.2024 20:27:30:161,1759,0,1,2,57596,91873,62775,-71,-224,968
05.10.2024 20:27:30:165,1760,0,1,2,57602,91877,62778,-73,-225,970
05.10.2024 20:27:30:169,1761,0,1,2,57601,91877,62773,-65,-219,971
05.10.2024 20:27:30:173,1762,0,1,2,57600,91872,62776,-74,-223,966
05.10.2024 20:27:30:177,1763,0,1,2,57604,91875,62769,-70,-227,969
05.10.2024 20:27:30:181,1764,0,1,2,57604,91872,62773,-68,-232,971
05.10.2024 20:27:30:185,1765,0,1,2,57602,91865,62768,-69,-235,971
05.10.2024 20:27:30:188,1766,0,1,2,57609,91862,62764,-69,-228,974
05.10.2024 20:27:30:192,1767,0,1,2,57606,91863,62767,-69,-230,965
05.10.2024 20:27:30:196,1768,0,1,2,57609,91863,62764,-70,-229,969
05.10.2024 20:27:30:200,1769,0,1,2,57612,91862,62763,-72,-228,964
05.10.2024 20:27:30:204,1770,0,1,2,57612,91855,62760,-65,-223,972
05.10.2024 20:27:30:208,1771,0,1,2,57616,91855,62760,-67,-224,968
05.10.2024 20:27:30:212,1772,0,1,2,57614,91857,62758,-69,-223,965
05.10.2024 20:27:30:216,1773,0,1,2,57620,91852,62757,-70,-224,964
05.10.2024 20:27:30:220,1774,0,1,2,57625,91856,62755,-63,-223,970
05.10.2024 20:27:30:224,1775,0,1,2,57619,91849,62753,-67,-224,973
05.10.2024 20:27:30:227,1776,0,1,2,57621,91848,62753,-62,-224,968
05.10.2024 20:27:30:231,1777,0,1,2,57625,91842,62744,-63,-221,972
05.10.2024 20:27:30:235,1778,0,1,2,57628,91842,62746,-68,-231,973
05.10.2024 20:27:30:239,1779,0,1,2,57627,91835,62739,-64,-230,972
05.10.2024 20:27:30:243,1780,0,1,2,57625,91835,62735,-67,-223,968
05.10.2024 20:27:30:247,1781,0,1,2,57630,91834,62734,-74,-229,966
05.10.2024 20:27:30:251,1782,0,1,2,57636,91828,62730,-66,-230,967
05.10.2024 20:27:30:255,1783,0,1,2,57632,91828,62730,-71,-230,971
05.10.2024 20:27:30:259,1784,0,1,2,57640,91824,62724,-67,-227,966
05.10.2024 20:27:30:263,1785,0,1,2,57632,91824,62727,-68,-226,972
05.10.2024 20:27:30:266,1786,0,1,2,57637,91818,62724,-68,-232,966
05.10.2024 20:27:30:270,1787,0,1,2,57637,91816,62718,-66,-231,972
05.10.2024 20:27:30:274,1788,0,1,2,57633,91810,62718,-71,-238,966
05.10.2024 20:27:30:278,1789,0,1,2,57630,91805,62714,-66,-232,971
05.10.2024 20:27:30:282,1790,0,1,2,57624,91807,62715,-62,-232,968
05.10.2024 20:27:30:286,1791,0,1,2,57621,91817,62715,-66,-229,974
05.10.2024 20:27:30:290,1792,0,1,2,57613,91806,62713,-65,-231,969
05.10.2024 20:27:30:294,1793,0,1,2,57609,91805,62713,-69,-226,968
05.10.2024 20:27:30:298,1794,0,1,2,57609,91803,62705,-75,-231,971
05.10.2024 20:27:30:302,1795,0,1,2,57584,91798,62710,-67,-229,965
05.10.2024 20:27:30:306,1796,0,1,2,57581,91800,62712,-69,-228,967
05.10.2024 20:27:30:309,1797,0,1,2,57573,91799,62711,-71,-223,964
05.10.2024 20:27:30:313,1798,0,1,2,57558,91798,62709,-71,-221,973
05.10.2024 20:27:30:317,1799,0,1,2,57556,91789,62707,-71,-221,971
05.10.2024 20:27:30:321,1800,0,1,2,57538,91788,62709,-69,-228,970
05.10.2024 20:27:30:325,1801,0,1,2,57535,91786,62704,-70,-230,970
05.10.2024 20:27:30:329,1802,0,1,2,57521,91783,62704,-67,-234,970
05.10.2024 20:27:30:333,1803,0,1,2,57515,91784,62702,-72,-228,969
05.10.2024 20:27:30:337,1804,0,1,2,57503,91783,62705,-70,-234,963
05.10.2024 20:27:30:341,1805,0,1,2,57495,91776,62703,-69,-233,970
05.10.2024 20:27:30:345,1806,0,1,2,57478,91783,62701,-66,-229,968
05.10.2024 20:27:30:348,1807,0,1,2,57476,91773,62699,-71,-235,971
05.10.2024 20:27:30:352,1808,0,1,2,57467,91771,62702,-68,-232,967
05.10.2024 20:27:30:356,1809,0,1,2,57459,91772,62701,-68,-235,970
05.10.2024 20:27:30:360,1810,0,1,2,57450,91774,62702,-68,-230,965
05.10.2024 20:27:30:364,1811,0,1,2,57443,91769,62706,-66,-231,968
05.10.2024 20:27:30:368,1812,0,1,2,57440,91777,62703,-62,-225,974
05.10.2024 20:27:30:372,1813,0,1,2,57432,91775,62706,-70,-223,970
05.10.2024 20:27:30:376,1814,0,1,2,57428,91774,62707,-73,-225,966
05.10.2024 20:27:30:380,1815,0,1,2,57423,91772,62709,-63,-225,966
05.10.2024 20:27:30:384,1816,0,1,2,57419,91779,62710,-66,-226,969
05.10.2024 20:27:30:387,1817,0,1,2,57413,91779,62709,-63,-216,970
05.10.2024 20:27:30:391,1818,0,1,2,57409,91777,62711,-66,-222,972
05.10.2024 20:27:30:395,1819,0,1,2,57407,91779,62709,-73,-220,970
05.10.2024 20:27:30:399,1820,0,1,2,57408,91778,62708,-69,-229,970
05.10.2024 20:27:30:403,1821,0,1,2,57413,91779,62709,-65,-227,972
05.10.2024 20:27:30:407,1822,0,1,2,57409,91770,62704,-70,-227,968
05.10.2024 20:27:30:411,1823,0,1,2,57408,91765,62706,-70,-232,972
05.10.2024 20:27:30:415,1824,0,1,2,57407,91770,62704,-65,-232,971
05.10.2024 20:27:30:419,1825,0,1,2,57408,91766,62702,-73,-231,970
05.10.2024 20:27:30:423,1826,0,1,2,57404,91767,62704,-69,-236,963
05.10.2024 20:27:30:426,1827,0,1,2,57402,91770,62701,-73,-231,969
05.10.2024 20:27:30:430,1828,0,1,2,57405,91770,62703,-71,-231,971
05.10.2024 20:27:30:434,1829,0,1,2,57404,91772,62703,-70,-227,969
05.10.2024 20:27:30:438,1830,0,1,2,57406,91768,62703,-71,-227,968
05.10.2024 20:27:30:442,1831,0,1,2,57405,91768,62706,-74,-233,967
05.10.2024 20:27:30:446,1832,0,1,2,57407,91768,62702,-68,-231,971
05.10.2024 20:27:30:450,1833,0,1,2,57409,91765,62700,-71,-234,970
05.10.2024 20:27:30:454,1834,0,1,2,57404,91766,62701,-72,-231,971
05.10.2024 20:27:30:458,1835,0,1,2,57410,91767,62700,-70,-233,971
05.10.2024 20:27:30:462,1836,0,1,2,57409,91766,62702,-71,-228,965
05.10.2024 20:27:30:466,1837,0,1,2,57410,91763,62702,-67,-227,969
05.10.2024 20:27:30:469,1838,0,1,2,57410,91762,62702,-77,-224,970
05.10.2024 20:27:30:473,1839,0,1,2,57416,91769,62702,-64,-225,968
05.10.2024 20:27:30:477,1840,0,1,2,57416,91765,62702,-71,-230,967
05.10.2024 20:27:30:481,1841,0,1,2,57409,91761,62700,-67,-228,976
05.10.2024 20:27:30:485,1842,0,1,2,57410,91763,62700,-62,-228,970
05.10.2024 20:27:30:489,1843,0,1,2,57411,91766,62704,-67,-228,965
05.10.2024 20:27:30:493,1844,0,1,2,57408,91764,62701,-71,-230,969
05.10.2024 20:27:30:497,1845,0,1,2,57411,91764,62702,-63,-221,969
05.10.2024 20:27:30:501,1846,0,1,2,57411,91763,62699,-67,-229,972
05.10.2024 20:27:30:505,1847,0,1,2,57413,91762,62697,-65,-228,964
05.10.2024 20:27:30:508,1848,0,1,2,57413,91758,62697,-68,-227,969
05.10.2024 20:27:30:512,1849,0,1,2,57415,91755,62697,-68,-230,970
05.10.2024 20:27:30:516,1850,0,1,2,57411,91758,62694,-65,-224,968
05.10.2024 20:27:30:520,1851,0,1,2,57411,91760,62695,-62,-225,968
05.10.2024 20:27:30:524,1852,0,1,2,57413,91755,62692,-67,-230,964
05.10.2024 20:27:30:528,1853,0,1,2,57408,91751,62689,-63,-228,971
05.10.2024 20:27:30:532,1854,0,1,2,57406,91752,62691,-65,-227,970
05.10.2024 20:27:30:536,1855,0,1,2,57407,91753,62689,-68,-232,970
05.10.2024 20:27:30:540,1856,0,1,2,57408,91752,62686,-67,-227,967
05.10.2024 20:27:30:544,1857,0,1,2,57409,91748,62681,-70,-228,965
05.10.2024 20:27:30:547,1858,0,1,2,57407,91746,62680,-66,-227,969
05.10.2024 20:27:30:551,1859,0,1,2,57403,91748,62684,-65,-232,969
05.10.2024 20:27:30:555,1860,0,1,2,57409,91739,62683,-64,-227,972
05.10.2024 20:27:30:559,1861,0,1,2,57400,91741,62674,-71,-228,970
05.10.2024 20:27:30:563,1862,0,1,2,57399,91736,62672,-70,-230,965
05.10.2024 20:27:30:567,1863,0,1,2,57401,91738,62670,-65,-229,974
05.10.2024 20:27:30:571,1864,0,1,2,57398,91732,62669,-73,-231,965
05.10.2024 20:27:30:575,1865,0,1,2,57398,91726,62673,-70,-230,969
05.10.2024 20:27:30:579,1866,0,1,2,57394,91722,62667,-68,-231,967
05.10.2024 20:27:30:583,1867,0,1,2,57388,91725,62663,-61,-229,967
05.10.2024 20:27:30:586,1868,0,1,2,57388,91720,62663,-66,-239,969
05.10.2024 20:27:30:590,1869,0,1,2,57383,91718,62659,-71,-225,971
05.10.2024 20:27:30:594,1870,0,1,2,57381,91718,62654,-69,-230,969
05.10.2024 20:27:30:598,1871,0,1,2,57380,91711,62657,-67,-232,968
05.10.2024 20:27:30:602,1872,0,1,2,57375,91711,62655,-67,-229,972
05.10.2024 20:27:30:606,1873,0,1,2,57371,91709,62655,-72,-229,972
05.10.2024 20:27:30:610,1874,0,1,2,57370,91707,62650,-71,-229,963
05.10.2024 20:27:30:614,1875,0,1,2,57369,91708,62649,-63,-228,968
05.10.2024 20:27:30:618,1876,0,1,2,57364,91700,62647,-66,-230,969
05.10.2024 20:27:30:622,1877,0,1,2,57361,91704,62648,-68,-230,969
05.10.2024 20:27:30:626,1878,0,1,2,57364,91698,62646,-69,-229,970
05.10.2024 20:27:30:629,1879,0,1,2,57359,91699,62646,-69,-230,972
05.10.2024 20:27:30:633,1880,0,1,2,57357,91697,62643,-64,-234,967
05.10.2024 20:27:30:637,1881,0,1,2,57350,91700,62646,-70,-226,967
05.10.2024 20:27:30:641,1882,0,1,2,57358,91695,62642,-71,-232,976
05.10.2024 20:27:30:645,1883,0,1,2,57354,91689,62637,-66,-226,970
05.10.2024 20:27:30:649,1884,0,1,2,57349,91690,62641,-69,-233,972
05.10.2024 20:27:30:653,1885,0,1,2,57354,91690,62642,-62,-230,967
05.10.2024 20:27:30:657,1886,0,1,2,57349,91689,62638,-68,-227,968
05.10.2024 20:27:30:661,1887,0,1,2,57351,91693,62638,-72,-227,969
05.10.2024 20:27:30:665,1888,0,1,2,57354,91689,62638,-71,-230,970
05.10.2024 20:27:30:668,1889,0,1,2,57352,91693,62639,-67,-225,970
05.10.2024 20:27:30:672,1890,0,1,2,57352,91691,62635,-68,-230,971
05.10.2024 20:27:30:676,1891,0,1,2,57359,91686,62639,-69,-226,969
05.10.2024 20:27:30:680,1892,0,1,2,57353,91691,62636,-73,-229,967
05.10.2024 20:27:30:684,1893,0,1,2,57354,91688,62635,-68,-226,969
05.10.2024 20:27:30:688,1894,0,1,2,57355,91682,62633,-69,-230,970
05.10.2024 20:27:30:692,1895,0,1,2,57356,91682,62634,-67,-231,972
05.10.2024 20:27:30:696,1896,0,1,2,57358,91686,62631,-69,-235,972
05.10.2024 20:27:30:700,1897,0,1,2,57366,91683,62626,-69,-235,972
05.10.2024 20:27:30:704,1898,0,1,2,57357,91676,62625,-71,-233,971
05.10.2024 20:27:30:707,1899,0,1,2,57358,91671,62624,-70,-230,975
05.10.2024 20:27:30:711,1900,0,1,2,57362,91674,62625,-67,-227,975
05.10.2024 20:27:30:715,1901,0,1,2,57362,91673,62623,-66,-231,969
05.10.2024 20:27:30:719,1902,0,1,2,57362,91677,62622,-72,-224,970
05.10.2024 20:27:30:723,1903,0,1,2,57369,91674,62619,-66,-230,971
05.10.2024 20:27:30:727,1904,0,1,2,57368,91670,62617,-68,-233,967
05.10.2024 20:27:30:731,1905,0,1,2,57363,91669,62617,-67,-239,971
05.10.2024 20:27:30:735,1906,0,1,2,57366,91669,62614,-66,-231,970
05.10.2024 20:27:30:739,1907,0,1,2,57371,91667,62612,-68,-229,966
05.10.2024 20:27:30:743,1908,0,1,2,57368,91665,62614,-69,-229,972
05.10.2024 20:27:30:746,1909,0,1,2,57367,91665,62614,-70,-231,966
