Timestamp[Day.Month.Year Hour:Minute:Second:Milisecond],sampleNum,tagLEDC1_PD1,tagLEDC2_PD1,tagLEDC3_PD1,LED1_PPG1,LED2_PPG1,LED3_PPG1,ACC_X[mg],ACC_Y[mg],ACC_Z[mg]
05.10.2024 20:30:10:153,894,0,1,2,58564,95672,61883,-66,-544,840
05.10.2024 20:30:10:157,895,0,1,2,58570,95670,61882,-62,-545,838
05.10.2024 20:30:10:161,896,0,1,2,58571,95674,61884,-59,-547,841
05.10.2024 20:30:10:165,897,0,1,2,58569,95668,61880,-62,-551,839
05.10.2024 20:30:10:168,898,0,1,2,58567,95660,61880,-67,-545,833
05.10.2024 20:30:10:172,899,0,1,2,58566,95667,61880,-66,-545,836
05.10.2024 20:30:10:176,900,0,1,2,58563,95661,61878,-64,-547,838
05.10.2024 20:30:10:180,901,0,1,2,58558,95656,61880,-71,-547,832
05.10.2024 20:30:10:184,902,0,1,2,58558,95655,61876,-65,-544,839
05.10.2024 20:30:10:188,903,0,1,2,58557,95653,61877,-67,-550,838
05.10.2024 20:30:10:192,904,0,1,2,58545,95648,61876,-62,-541,833
05.10.2024 20:30:10:196,905,0,1,2,58541,95643,61873,-64,-539,836
05.10.2024 20:30:10:200,906,0,1,2,58526,95641,61875,-69,-544,833
05.10.2024 20:30:10:204,907,0,1,2,58513,95635,61875,-64,-534,844
05.10.2024 20:30:10:208,908,0,1,2,58504,95630,61877,-60,-537,836
05.10.2024 20:30:10:211,909,0,1,2,58489,95632,61874,-62,-538,836
05.10.2024 20:30:10:215,910,0,1,2,58469,95625,61875,-65,-533,837
05.10.2024 20:30:10:219,911,0,1,2,58460,95620,61872,-62,-538,843
05.10.2024 20:30:10:223,912,0,1,2,58442,95616,61870,-59,-541,834
05.10.2024 20:30:10:227,913,0,1,2,58424,95610,61872,-59,-540,837
05.10.2024 20:30:10:231,914,0,1,2,58406,95609,61869,-61,-541,833
05.10.2024 20:30:10:235,915,0,1,2,58391,95600,61871,-62,-531,837
05.10.2024 20:30:10:239,916,0,1,2,58380,95595,61871,-58,-535,839
05.10.2024 20:30:10:243,917,0,1,2,58356,95593,61865,-64,-538,831
05.10.2024 20:30:10:247,918,0,1,2,58341,95590,61868,-59,-543,837
05.10.2024 20:30:10:250,919,0,1,2,58325,95586,61865,-64,-539,841
05.10.2024 20:30:10:254,920,0,1,2,58309,95578,61863,-68,-539,835
05.10.2024 20:30:10:258,921,0,1,2,58293,95577,61864,-64,-536,835
05.10.2024 20:30:10:262,922,0,1,2,58283,95572,61865,-59,-539,834
05.10.2024 20:30:10:266,923,0,1,2,58273,95569,61864,-61,-539,842
05.10.2024 20:30:10:270,924,0,1,2,58257,95565,61860,-60,-533,841
05.10.2024 20:30:10:274,925,0,1,2,58238,95565,61864,-65,-537,833
05.10.2024 20:30:10:278,926,0,1,2,58237,95563,61861,-67,-539,838
05.10.2024 20:30:10:282,927,0,1,2,58222,95561,61859,-61,-538,833
05.10.2024 20:30:10:286,928,0,1,2,58218,95555,61860,-64,-543,833
05.10.2024 20:30:10:289,929,0,1,2,58208,95559,61859,-65,-542,835
05.10.2024 20:30:10:293,930,0,1,2,58199,95548,61860,-68,-541,838
05.10.2024 20:30:10:297,931,0,1,2,58191,95554,61861,-68,-539,835
05.10.2024 20:30:10:301,932,0,1,2,58189,95548,61861,-66,-538,835
05.10.2024 20:30:10:305,933,0,1,2,58177,95544,61862,-59,-536,836
05.10.2024 20:30:10:309,934,0,1,2,58176,95550,61860,-64,-532,841
05.10.2024 20:30:10:313,935,0,1,2,58171,95543,61863,-66,-540,835
05.10.2024 20:30:10:317,936,0,1,2,58164,95541,61861,-70,-540,837
05.10.2024 20:30:10:321,937,0,1,2,58162,95546,61860,-63,-538,836
05.10.2024 20:30:10:325,938,0,1,2,58153,95541,61858,-62,-541,837
05.10.2024 20:30:10:329,939,0,1,2,58154,95535,61856,-62,-536,836
05.10.2024 20:30:10:332,940,0,1,2,58159,95536,61857,-61,-538,840
05.10.2024 20:30:10:336,941,0,1,2,58152,95535,61857,-63,-537,839
05.10.2024 20:30:10:340,942,0,1,2,58149,95536,61856,-63,-538,836
05.10.2024 20:30:10:344,943,0,1,2,58147,95532,61856,-60,-538,840
05.10.2024 20:30:10:348,944,0,1,2,58147,95528,61855,-61,-537,836
05.10.2024 20:30:10:352,945,0,1,2,58141,95525,61851,-68,-535,836
05.10.2024 20:30:10:356,946,0,1,2,58150,95523,61852,-71,-538,840
05.10.2024 20:30:10:360,947,0,1,2,58141,95525,61851,-65,-533,839
05.10.2024 20:30:10:364,948,0,1,2,58143,95518,61850,-69,-535,845
05.10.2024 20:30:10:368,949,0,1,2,58146,95520,61852,-65,-545,838
05.10.2024 20:30:10:371,950,0,1,2,58143,95517,61851,-65,-537,843
05.10.2024 20:30:10:375,951,0,1,2,58147,95513,61848,-63,-538,841
05.10.2024 20:30:10:379,952,0,1,2,58144,95509,61848,-66,-535,839
05.10.2024 20:30:10:383,953,0,1,2,58144,95512,61846,-69,-532,835
05.10.2024 20:30:10:387,954,0,1,2,58144,95511,61845,-63,-544,838
05.10.2024 20:30:10:391,955,0,1,2,58145,95502,61843,-60,-544,838
05.10.2024 20:30:10:395,956,0,1,2,58143,95501,61845,-69,-542,836
05.10.2024 20:30:10:399,957,0,1,2,58145,95503,61845,-62,-537,839
05.10.2024 20:30:10:403,958,0,1,2,58144,95499,61845,-65,-542,840
05.10.2024 20:30:10:407,959,0,1,2,58146,95500,61841,-68,-545,830
05.10.2024 20:30:10:410,960,0,1,2,58144,95500,61842,-62,-542,835
05.10.2024 20:30:10:414,961,0,1,2,58146,95490,61840,-62,-538,833
05.10.2024 20:30:10:418,962,0,1,2,58144,95494,61838,-64,-539,831
05.10.2024 20:30:10:422,963,0,1,2,58147,95494,61843,-66,-541,837
05.10.2024 20:30:10:426,964,0,1,2,58144,95492,61836,-61,-535,840
05.10.2024 20:30:10:430,965,0,1,2,58147,95487,61840,-60,-542,836
05.10.2024 20:30:10:434,966,0,1,2,58144,95487,61839,-67,-537,843
05.10.2024 20:30:10:438,967,0,1,2,58137,95481,61840,-65,-538,833
05.10.2024 20:30:10:442,968,0,1,2,58138,95482,61840,-65,-534,838
05.10.2024 20:30:10:446,969,0,1,2,58135,95483,61836,-68,-533,839
05.10.2024 20:30:10:450,970,0,1,2,58137,95484,61840,-65,-536,844
05.10.2024 20:30:10:453,971,0,1,2,58126,95476,61840,-65,-538,832
05.10.2024 20:30:10:457,972,0,1,2,58118,95477,61837,-65,-538,835
05.10.2024 20:30:10:461,973,0,1,2,58133,95476,61839,-62,-538,836
05.10.2024 20:30:10:465,974,0,1,2,58121,95470,61837,-65,-537,839
05.10.2024 20:30:10:469,975,0,1,2,58115,95465,61835,-63,-535,834
05.10.2024 20:30:10:473,976,0,1,2,58108,95464,61833,-65,-540,837
05.10.2024 20:30:10:477,977,0,1,2,58107,95458,61833,-68,-537,838
05.10.2024 20:30:10:481,978,0,1,2,58107,95453,61829,-62,-535,837
05.10.2024 20:30:10:485,979,0,1,2,58099,95456,61827,-61,-544,835
05.10.2024 20:30:10:489,980,0,1,2,58093,95444,61828,-66,-539,834
05.10.2024 20:30:10:492,981,0,1,2,58090,95444,61827,-67,-538,834
05.10.2024 20:30:10:496,982,0,1,2,58083,95443,61824,-67,-537,840
05.10.2024 20:30:10:500,983,0,1,2,58079,95436,61822,-57,-538,842
05.10.2024 20:30:10:504,984,0,1,2,58072,95435,61821,-64,-543,830
05.10.2024 20:30:10:508,985,0,1,2,58072,95434,61815,-67,-542,839
05.10.2024 20:30:10:512,986,0,1,2,58060,95427,61818,-59,-538,838
05.10.2024 20:30:10:516,987,0,1,2,58056,95420,61815,-62,-542,837
05.10.2024 20:30:10:520,988,0,1,2,58059,95420,61812,-63,-540,837
05.10.2024 20:30:10:524,989,0,1,2,58053,95416,61812,-60,-541,837
05.10.2024 20:30:10:528,990,0,1,2,58045,95415,61806,-65,-540,837
05.10.2024 20:30:10:531,991,0,1,2,58046,95407,61804,-63,-538,835
05.10.2024 20:30:10:535,992,0,1,2,58036,95406,61803,-68,-537,839
05.10.2024 20:30:10:539,993,0,1,2,58040,95404,61803,-63,-539,840
05.10.2024 20:30:10:543,994,0,1,2,58034,95395,61801,-63,-540,836
05.10.2024 20:30:10:547,995,0,1,2,58034,95399,61800,-62,-542,833
05.10.2024 20:30:10:551,996,0,1,2,58041,95397,61801,-64,-536,838
05.10.2024 20:30:10:555,997,0,1,2,58025,95396,61799,-62,-540,834
05.10.2024 20:30:10:559,998,0,1,2,58016,95391,61797,-65,-539,843
05.10.2024 20:30:10:563,999,0,1,2,58013,95385,61797,-66,-542,835
05.10.2024 20:30:10:567,1000,0,1,2,58021,95391,61798,-60,-541,837
05.10.2024 20:30:10:570,1001,0,1,2,58011,95384,61798,-62,-541,834
05.10.2024 20:30:10:574,1002,0,1,2,58015,95383,61794,-64,-541,839
05.10.2024 20:30:10:578,1003,0,1,2,58012,95381,61794,-63,-536,842
05.10.2024 20:30:10:582,1004,0,1,2,58014,95377,61788,-64,-541,841
05.10.2024 20:30:10:586,1005,0,1,2,58008,95374,61790,-64,-541,844
05.10.2024 20:30:10:590,1006,0,1,2,58008,95372,61790,-58,-536,838
05.10.2024 20:30:10:594,1007,0,1,2,58009,95366,61791,-63,-541,830
05.10.2024 20:30:10:598,1008,0,1,2,58009,95371,61791,-62,-544,844
05.10.2024 20:30:10:602,1009,0,1,2,58010,95371,61787,-68,-539,835
05.10.2024 20:30:10:606,1010,0,1,2,58004,95366,61788,-59,-535,845
05.10.2024 20:30:10:610,1011,0,1,2,58009,95364,61788,-62,-535,836
05.10.2024 20:30:10:613,1012,0,1,2,58010,95363,61786,-58,-539,831
05.10.2024 20:30:10:617,1013,0,1,2,58012,95363,61782,-65,-542,837
05.10.2024 20:30:10:621,1014,0,1,2,58013,95360,61784,-63,-546,836
05.10.2024 20:30:10:625,1015,0,1,2,58019,95359,61784,-65,-534,838
05.10.2024 20:30:10:629,1016,0,1,2,58010,95351,61786,-67,-539,833
05.10.2024 20:30:10:633,1017,0,1,2,58020,95347,61784,-63,-536,840
05.10.2024 20:30:10:637,1018,0,1,2,58013,95349,61783,-62,-544,836
05.10.2024 20:30:10:641,1019,0,1,2,58015,95349,61783,-69,-542,838
05.10.2024 20:30:10:645,1020,0,1,2,58014,95350,61779,-64,-541,840
05.10.2024 20:30:10:649,1021,0,1,2,58013,95351,61778,-62,-547,838
05.10.2024 20:30:10:652,1022,0,1,2,58019,95341,61780,-64,-540,839
05.10.2024 20:30:10:656,1023,0,1,2,58015,95342,61781,-58,-536,841
05.10.2024 20:30:10:660,1024,0,1,2,58025,95344,61777,-61,-537,836
05.10.2024 20:30:10:664,1025,0,1,2,58025,95344,61777,-62,-537,837
05.10.2024 20:30:10:668,1026,0,1,2,58023,95341,61781,-62,-541,840
05.10.2024 20:30:10:672,1027,0,1,2,58022,95338,61777,-64,-537,836
05.10.2024 20:30:10:676,1028,0,1,2,58025,95337,61776,-62,-537,838
05.10.2024 20:30:10:680,1029,0,1,2,58028,95331,61774,-64,-536,840
05.10.2024 20:30:10:684,1030,0,1,2,58027,95332,61774,-62,-538,837
05.10.2024 20:30:10:688,1031,0,1,2,58030,95330,61774,-62,-538,839
05.10.2024 20:30:10:691,1032,0,1,2,58032,95326,61771,-62,-539,835
05.10.2024 20:30:10:695,1033,0,1,2,58035,95330,61771,-65,-535,836
05.10.2024 20:30:10:699,1034,0,1,2,58034,95322,61772,-69,-540,836
05.10.2024 20:30:10:703,1035,0,1,2,58034,95315,61768,-67,-541,832
05.10.2024 20:30:10:707,1036,0,1,2,58035,95321,61772,-67,-535,837
05.10.2024 20:30:10:711,1037,0,1,2,58036,95319,61767,-68,-538,835
05.10.2024 20:30:10:715,1038,0,1,2,58039,95312,61767,-66,-539,839
05.10.2024 20:30:10:719,1039,0,1,2,58038,95311,61767,-70,-539,840
05.10.2024 20:30:10:723,1040,0,1,2,58037,95311,61764,-61,-542,834
05.10.2024 20:30:10:727,1041,0,1,2,58039,95312,61767,-67,-544,832
05.10.2024 20:30:10:731,1042,0,1,2,58042,95309,61763,-76,-539,840
05.10.2024 20:30:10:734,1043,0,1,2,58041,95303,61761,-71,-537,845
05.10.2024 20:30:10:738,1044,0,1,2,58045,95304,61764,-61,-533,837
05.10.2024 20:30:10:742,1045,0,1,2,58047,95302,61759,-59,-538,833
05.10.2024 20:30:10:746,1046,0,1,2,58047,95297,61759,-63,-540,838
05.10.2024 20:30:10:750,1047,0,1,2,58052,95299,61758,-52,-540,838
05.10.2024 20:30:10:754,1048,0,1,2,58051,95292,61755,-61,-547,837
05.10.2024 20:30:10:758,1049,0,1,2,58058,95290,61754,-58,-544,835
05.10.2024 20:30:10:762,1050,0,1,2,58050,95289,61752,-66,-542,833
05.10.2024 20:30:10:766,1051,0,1,2,58056,95283,61751,-66,-538,838
05.10.2024 20:30:10:770,1052,0,1,2,58052,95279,61750,-62,-536,836
05.10.2024 20:30:10:773,1053,0,1,2,58052,95282,61753,-58,-540,841
05.10.2024 20:30:10:777,1054,0,1,2,58054,95278,61749,-61,-544,838
05.10.2024 20:30:10:781,1055,0,1,2,58055,95274,61745,-64,-543,833
05.10.2024 20:30:10:785,1056,0,1,2,58054,95279,61746,-65,-543,839
05.10.2024 20:30:10:789,1057,0,1,2,58048,95271,61748,-65,-543,837
05.10.2024 20:30:10:793,1058,0,1,2,58044,95277,61749,-70,-542,834
05.10.2024 20:30:10:797,1059,0,1,2,58040,95268,61748,-68,-539,839
05.10.2024 20:30:10:801,1060,0,1,2,58033,95259,61744,-70,-542,833
05.10.2024 20:30:10:805,1061,0,1,2,58024,95262,61742,-71,-542,832
05.10.2024 20:30:10:809,1062,0,1,2,58016,95255,61741,-68,-540,833
05.10.2024 20:30:10:812,1063,0,1,2,58000,95248,61742,-67,-542,840
05.10.2024 20:30:10:816,1064,0,1,2,57988,95248,61738,-70,-543,830
05.10.2024 20:30:10:820,1065,0,1,2,57965,95249,61744,-70,-541,832
05.10.2024 20:30:10:824,1066,0,1,2,57953,95243,61740,-66,-540,838
05.10.2024 20:30:10:828,1067,0,1,2,57943,95231,61739,-63,-544,836
05.10.2024 20:30:10:832,1068,0,1,2,57919,95226,61739,-68,-537,837
05.10.2024 20:30:10:836,1069,0,1,2,57900,95227,61739,-63,-536,839
05.10.2024 20:30:10:840,1070,0,1,2,57885,95221,61741,-69,-537,840
05.10.2024 20:30:10:844,1071,0,1,2,57862,95213,61736,-69,-542,838
05.10.2024 20:30:10:848,1072,0,1,2,57845,95212,61735,-63,-539,838
05.10.2024 20:30:10:852,1073,0,1,2,57822,95211,61732,-61,-538,839
05.10.2024 20:30:10:855,1074,0,1,2,57805,95202,61737,-64,-538,832
05.10.2024 20:30:10:859,1075,0,1,2,57783,95199,61731,-67,-536,831
05.10.2024 20:30:10:863,1076,0,1,2,57767,95194,61736,-68,-534,836
05.10.2024 20:30:10:867,1077,0,1,2,57754,95190,61731,-66,-538,839
05.10.2024 20:30:10:871,1078,0,1,2,57729,95185,61733,-66,-544,839
05.10.2024 20:30:10:875,1079,0,1,2,57713,95184,61730,-64,-536,841
05.10.2024 20:30:10:879,1080,0,1,2,57699,95181,61731,-62,-538,833
05.10.2024 20:30:10:883,1081,0,1,2,57684,95174,61728,-65,-539,839
05.10.2024 20:30:10:887,1082,0,1,2,57668,95167,61728,-67,-537,834
05.10.2024 20:30:10:891,1083,0,1,2,57664,95170,61728,-69,-535,835
05.10.2024 20:30:10:894,1084,0,1,2,57649,95163,61726,-64,-536,836
05.10.2024 20:30:10:898,1085,0,1,2,57639,95160,61731,-64,-537,836
05.10.2024 20:30:10:902,1086,0,1,2,57629,95157,61725,-66,-540,834
05.10.2024 20:30:10:906,1087,0,1,2,57627,95154,61724,-64,-540,837
05.10.2024 20:30:10:910,1088,0,1,2,57615,95152,61724,-64,-539,841
05.10.2024 20:30:10:914,1089,0,1,2,57612,95147,61722,-68,-540,834
05.10.2024 20:30:10:918,1090,0,1,2,57603,95146,61723,-63,-539,838
05.10.2024 20:30:10:922,1091,0,1,2,57597,95142,61720,-66,-539,842
05.10.2024 20:30:10:926,1092,0,1,2,57596,95138,61723,-60,-542,840
05.10.2024 20:30:10:930,1093,0,1,2,57587,95135,61720,-55,-540,840
05.10.2024 20:30:10:933,1094,0,1,2,57588,95135,61716,-67,-539,839
05.10.2024 20:30:10:937,1095,0,1,2,57580,95137,61720,-66,-539,832
05.10.2024 20:30:10:941,1096,0,1,2,57580,95125,61716,-67,-542,832
05.10.2024 20:30:10:945,1097,0,1,2,57578,95129,61719,-64,-544,836
05.10.2024 20:30:10:949,1098,0,1,2,57573,95127,61719,-63,-542,836
05.10.2024 20:30:10:953,1099,0,1,2,57573,95126,61716,-64,-540,840
05.10.2024 20:30:10:957,1100,0,1,2,57569,95125,61716,-65,-537,843
05.10.2024 20:30:10:961,1101,0,1,2,57567,95120,61717,-70,-536,838
05.10.2024 20:30:10:965,1102,0,1,2,57575,95122,61717,-66,-536,838
05.10.2024 20:30:10:969,1103,0,1,2,57572,95117,61715,-62,-538,838
05.10.2024 20:30:10:973,1104,0,1,2,57565,95118,61715,-67,-535,838
05.10.2024 20:30:10:976,1105,0,1,2,57570,95115,61715,-69,-542,838
05.10.2024 20:30:10:980,1106,0,1,2,57561,95117,61713,-69,-536,839
05.10.2024 20:30:10:984,1107,0,1,2,57566,95111,61716,-68,-542,839
05.10.2024 20:30:10:988,1108,0,1,2,57562,95105,61716,-69,-540,837
05.10.2024 20:30:10:992,1109,0,1,2,57565,95105,61709,-69,-537,837
05.10.2024 20:30:10:996,1110,0,1,2,57561,95107,61713,-62,-540,840
05.10.2024 20:30:11:0,1111,0,1,2,57566,95101,61711,-65,-539,836
05.10.2024 20:30:11:4,1112,0,1,2,57564,95102,61713,-66,-536,838
05.10.2024 20:30:11:8,1113,0,1,2,57566,95103,61711,-70,-540,837
05.10.2024 20:30:11:12,1114,0,1,2,57570,95098,61710,-61,-540,839
05.10.2024 20:30:11:15,1115,0,1,2,57571,95100,61709,-68,-537,830
05.10.2024 20:30:11:19,1116,0,1,2,57562,95097,61713,-70,-539,841
05.10.2024 20:30:11:23,1117,0,1,2,57561,95097,61712,-64,-537,837
05.10.2024 20:30:11:27,1118,0,1,2,57567,95097,61714,-64,-533,837
05.10.2024 20:30:11:31,1119,0,1,2,57563,95094,61709,-63,-543,838
05.10.2024 20:30:11:35,1120,0,1,2,57571,95097,61710,-66,-537,846
05.10.2024 20:30:11:39,1121,0,1,2,57559,95090,61710,-64,-537,829
05.10.2024 20:30:11:43,1122,0,1,2,57557,95084,61710,-65,-540,835
05.10.2024 20:30:11:47,1123,0,1,2,57553,95087,61706,-60,-541,837
05.10.2024 20:30:11:51,1124,0,1,2,57557,95086,61712,-67,-540,837
05.10.2024 20:30:11:54,1125,0,1,2,57557,95083,61709,-65,-537,831
05.10.2024 20:30:11:58,1126,0,1,2,57550,95083,61708,-67,-538,838
05.10.2024 20:30:11:62,1127,0,1,2,57551,95081,61711,-68,-540,838
05.10.2024 20:30:11:66,1128,0,1,2,57547,95082,61709,-65,-543,843
05.10.2024 20:30:11:70,1129,0,1,2,57538,95076,61710,-69,-535,838
05.10.2024 20:30:11:74,1130,0,1,2,57540,95075,61708,-63,-541,838
05.10.2024 20:30:11:78,1131,0,1,2,57535,95072,61709,-64,-533,839
05.10.2024 20:30:11:82,1132,0,1,2,57531,95070,61706,-4,-537,838
05.10.2024 20:30:11:86,1133,0,1,2,57528,95064,61703,-65,-539,833
05.10.2024 20:30:11:90,1134,0,1,2,57525,95066,61705,-65,-537,840
05.10.2024 20:30:11:94,1135,0,1,2,57521,95057,61707,-65,-538,841
05.10.2024 20:30:11:97,1136,0,1,2,57517,95059,61706,-64,-540,842
05.10.2024 20:30:11:101,1137,0,1,2,57511,95058,61704,-64,-539,836
05.10.2024 20:30:11:105,1138,0,1,2,57508,95053,61705,-64,-535,835
05.10.2024 20:30:11:109,1139,0,1,2,57500,95056,61705,-66,-538,840
05.10.2024 20:30:11:113,1140,0,1,2,57497,95052,61702,-66,-539,839
05.10.2024 20:30:11:117,1141,0,1,2,57497,95046,61702,-64,-537,834
05.10.2024 20:30:11:121,1142,0,1,2,57486,95042,61699,-63,-539,843
05.10.2024 20:30:11:125,1143,0,1,2,57480,95040,61701,-66,-542,841
05.10.2024 20:30:11:129,1144,0,1,2,57478,95039,61699,-59,-537,836
05.10.2024 20:30:11:133,1145,0,1,2,57471,95031,61696,-66,-538,841
05.10.2024 20:30:11:136,1146,0,1,2,57472,95035,61697,-67,-542,839
05.10.2024 20:30:11:140,1147,0,1,2,57468,95028,61697,-69,-543,836
05.10.2024 20:30:11:144,1148,0,1,2,57458,95025,61693,-69,-542,836
05.10.2024 20:30:11:148,1149,0,1,2,57457,95018,61692,-68,-538,834
05.10.2024 20:30:11:152,1150,0,1,2,57455,95021,61693,-63,-542,838
05.10.2024 20:30:11:156,1151,0,1,2,57457,95017,61691,-66,-539,840
05.10.2024 20:30:11:160,1152,0,1,2,57448,95012,61691,-69,-541,841
05.10.2024 20:30:11:164,1153,0,1,2,57449,95012,61690,-63,-536,837
05.10.2024 20:30:11:168,1154,0,1,2,57441,95010,61687,-67,-539,838
05.10.2024 20:30:11:172,1155,0,1,2,57443,95008,61687,-62,-541,834
05.10.2024 20:30:11:175,1156,0,1,2,57446,95003,61686,-63,-535,836
05.10.2024 20:30:11:179,1157,0,1,2,57444,95006,61684,-64,-538,838
05.10.2024 20:30:11:183,1158,0,1,2,57450,94998,61682,-65,-538,837
05.10.2024 20:30:11:187,1159,0,1,2,57445,94995,61684,-61,-536,838
05.10.2024 20:30:11:191,1160,0,1,2,57438,94991,61686,-67,-538,838
05.10.2024 20:30:11:195,1161,0,1,2,57444,94990,61682,-72,-538,839
05.10.2024 20:30:11:199,1162,0,1,2,57438,94992,61685,-66,-546,834
05.10.2024 20:30:11:203,1163,0,1,2,57441,94990,61685,-64,-539,838
05.10.2024 20:30:11:207,1164,0,1,2,57443,94987,61680,-63,-546,838
05.10.2024 20:30:11:211,1165,0,1,2,57445,94981,61681,-71,-540,830
05.10.2024 20:30:11:215,1166,0,1,2,57443,94985,61683,-70,-530,836
05.10.2024 20:30:11:218,1167,0,1,2,57437,94986,61681,-67,-541,829
05.10.2024 20:30:11:222,1168,0,1,2,57444,94979,61679,-61,-540,837
05.10.2024 20:30:11:226,1169,0,1,2,57441,94980,61679,-69,-543,840
05.10.2024 20:30:11:230,1170,0,1,2,57442,94973,61679,-66,-539,838
05.10.2024 20:30:11:234,1171,0,1,2,57448,94970,61677,-67,-537,841
05.10.2024 20:30:11:238,1172,0,1,2,57451,94977,61678,-60,-536,841
05.10.2024 20:30:11:242,1173,0,1,2,57452,94972,61677,-63,-540,843
05.10.2024 20:30:11:246,1174,0,1,2,57453,94972,61677,-61,-541,843
05.10.2024 20:30:11:250,1175,0,1,2,57455,94970,61676,-62,-541,841
05.10.2024 20:30:11:254,1176,0,1,2,57454,94967,61677,-68,-536,838
05.10.2024 20:30:11:257,1177,0,1,2,57465,94964,61675,-66,-540,834
05.10.2024 20:30:11:261,1178,0,1,2,57460,94965,61677,-64,-534,837
05.10.2024 20:30:11:265,1179,0,1,2,57459,94961,61672,-68,-535,838
05.10.2024 20:30:11:269,1180,0,1,2,57463,94960,61675,-69,-535,836
05.10.2024 20:30:11:273,1181,0,1,2,57461,94960,61673,-60,-536,836
05.10.2024 20:30:11:277,1182,0,1,2,57465,94957,61674,-63,-535,836
05.10.2024 20:30:11:281,1183,0,1,2,57466,94955,61674,-68,-537,837
05.10.2024 20:30:11:285,1184,0,1,2,57462,94956,61672,-67,-533,840
05.10.2024 20:30:11:289,1185,0,1,2,57472,94951,61671,-59,-545,836
05.10.2024 20:30:11:293,1186,0,1,2,57474,94951,61674,-63,-538,834
05.10.2024 20:30:11:296,1187,0,1,2,57473,94945,61672,-69,-538,845
05.10.2024 20:30:11:300,1188,0,1,2,57472,94948,61671,-70,-540,841
05.10.2024 20:30:11:304,1189,0,1,2,57476,94948,61669,-67,-535,836
05.10.2024 20:30:11:308,1190,0,1,2,57475,94940,61669,-63,-536,836
05.10.2024 20:30:11:312,1191,0,1,2,57483,94941,61666,-62,-541,835
05.10.2024 20:30:11:316,1192,0,1,2,57486,94937,61668,-66,-538,840
05.10.2024 20:30:11:320,1193,0,1,2,57487,94928,61665,-65,-541,840
05.10.2024 20:30:11:324,1194,0,1,2,57491,94929,61664,-68,-545,839
05.10.2024 20:30:11:328,1195,0,1,2,57489,94932,61662,-63,-537,833
05.10.2024 20:30:11:332,1196,0,1,2,57495,94931,61665,-66,-535,840
05.10.2024 20:30:11:336,1197,0,1,2,57490,94920,61660,-62,-540,839
05.10.2024 20:30:11:339,1198,0,1,2,57498,94923,61659,-65,-540,833
05.10.2024 20:30:11:343,1199,0,1,2,57493,94918,61662,-65,-543,831
05.10.2024 20:30:11:347,1200,0,1,2,57501,94913,61655,-61,-540,831
05.10.2024 20:30:11:351,1201,0,1,2,57499,94916,61657,-68,-537,834
05.10.2024 20:30:11:355,1202,0,1,2,57502,94916,61656,-68,-541,840
05.10.2024 20:30:11:359,1203,0,1,2,57500,94910,61655,-64,-539,835
05.10.2024 20:30:11:363,1204,0,1,2,57499,94908,61658,-60,-539,834
05.10.2024 20:30:11:367,1205,0,1,2,57508,94905,61654,-63,-536,834
05.10.2024 20:30:11:371,1206,0,1,2,57503,94902,61653,-60,-540,836
05.10.2024 20:30:11:375,1207,0,1,2,57509,94898,61650,-73,-537,845
05.10.2024 20:30:11:378,1208,0,1,2,57510,94898,61650,-66,-538,837
05.10.2024 20:30:11:382,1209,0,1,2,57512,94898,61650,-65,-536,841
05.10.2024 20:30:11:386,1210,0,1,2,57517,94897,61651,-62,-535,835
05.10.2024 20:30:11:390,1211,0,1,2,57511,94892,61649,-67,-538,839
05.10.2024 20:30:11:394,1212,0,1,2,57517,94890,61651,-65,-541,841
05.10.2024 20:30:11:398,1213,0,1,2,57512,94890,61650,-69,-537,840
05.10.2024 20:30:11:402,1214,0,1,2,57518,94883,61648,-63,-538,836
05.10.2024 20:30:11:406,1215,0,1,2,57515,94883,61646,-59,-536,836
05.10.2024 20:30:11:410,1216,0,1,2,57521,94880,61645,-72,-539,838
05.10.2024 20:30:11:414,1217,0,1,2,57523,94878,61647,-63,-537,837
05.10.2024 20:30:11:417,1218,0,1,2,57520,94876,61645,-63,-540,832
05.10.2024 20:30:11:421,1219,0,1,2,57525,94873,61645,-66,-538,836
05.10.2024 20:30:11:425,1220,0,1,2,57526,94868,61640,-66,-538,841
05.10.2024 20:30:11:429,1221,0,1,2,57525,94866,61641,-66,-539,838
05.10.2024 20:30:11:433,1222,0,1,2,57526,94866,61641,-61,-542,838
05.10.2024 20:30:11:437,1223,0,1,2,57528,94860,61638,-68,-539,832
05.10.2024 20:30:11:441,1224,0,1,2,57528,94857,61639,-64,-537,830
05.10.2024 20:30:11:445,1225,0,1,2,57532,94861,61637,-65,-536,838
05.10.2024 20:30:11:449,1226,0,1,2,57530,94860,61635,-67,-535,837
05.10.2024 20:30:11:453,1227,0,1,2,57536,94852,61639,-64,-538,836
05.10.2024 20:30:11:457,1228,0,1,2,57536,94852,61634,-68,-541,836
05.10.2024 20:30:11:460,1229,0,1,2,57538,94848,61636,-65,-541,834
05.10.2024 20:30:11:464,1230,0,1,2,57534,94852,61634,-66,-539,839
05.10.2024 20:30:11:468,1231,0,1,2,57543,94851,61634,-65,-539,837
05.10.2024 20:30:11:472,1232,0,1,2,57548,94851,61637,-67,-537,841
05.10.2024 20:30:11:476,1233,0,1,2,57541,94846,61633,-62,-540,834
