Timestamp[Day.Month.Year Hour:Minute:Second:Milisecond],sampleNum,tagLEDC1_PD1,tagLEDC2_PD1,tagLEDC3_PD1,LED1_PPG1,LED2_PPG1,LED3_PPG1,ACC_X[mg],ACC_Y[mg],ACC_Z[mg]
05.10.2024 13:27:17:88,1,2,0,1,129519,100294,139999,32,-990,205
05.10.2024 13:27:17:92,2,2,0,1,129516,100288,139987,32,-994,204
05.10.2024 13:27:17:96,3,2,0,1,129520,100288,139965,35,-993,205
05.10.2024 13:27:17:100,4,2,0,1,129518,100276,139957,35,-992,206
05.10.2024 13:27:17:104,5,2,0,1,129513,100277,139948,34,-997,208
05.10.2024 13:27:17:108,6,2,0,1,129518,100282,139936,33,-995,206
05.10.2024 13:27:17:112,7,2,0,1,129519,100281,139923,29,-992,210
05.10.2024 13:27:17:116,8,2,0,1,129519,100280,139913,31,-996,200
05.10.2024 13:27:17:120,9,2,0,1,129516,100287,139903,34,-995,209
05.10.2024 13:27:17:123,10,2,0,1,129520,100285,139895,31,-991,206
05.10.2024 13:27:17:127,11,2,0,1,129516,100290,139888,29,-992,204
05.10.2024 13:27:17:131,12,2,0,1,129519,100287,139872,37,-995,205
05.10.2024 13:27:17:135,13,2,0,1,129516,100286,139867,35,-991,205
05.10.2024 13:27:17:139,14,2,0,1,129515,100287,139850,33,-993,205
05.10.2024 13:27:17:143,15,2,0,1,129515,100287,139849,33,-994,206
05.10.2024 13:27:17:147,16,2,0,1,129511,100280,139835,28,-989,207
05.10.2024 13:27:17:151,17,2,0,1,129511,100278,139829,35,-988,206
05.10.2024 13:27:17:155,18,2,0,1,129505,100289,139821,33,-992,201
05.10.2024 13:27:17:159,19,2,0,1,129509,100281,139816,34,-986,211
05.10.2024 13:27:17:162,20,2,0,1,129506,100284,139810,38,-989,207
05.10.2024 13:27:17:166,21,2,0,1,129503,100280,139807,35,-987,208
05.10.2024 13:27:17:170,22,2,0,1,129501,100280,139792,33,-989,206
05.10.2024 13:27:17:174,23,2,0,1,129506,100271,139783,36,-989,208
05.10.2024 13:27:17:178,24,2,0,1,129502,100270,139783,39,-983,203
05.10.2024 13:27:17:182,25,2,0,1,129503,100265,139778,37,-987,205
05.10.2024 13:27:17:186,26,2,0,1,129501,100256,139764,35,-989,206
05.10.2024 13:27:17:190,27,2,0,1,129500,100264,139763,38,-987,206
05.10.2024 13:27:17:194,28,2,0,1,129497,100258,139754,32,-990,206
05.10.2024 13:27:17:198,29,2,0,1,129496,100258,139743,35,-988,205
05.10.2024 13:27:17:201,30,2,0,1,129498,100254,139742,37,-988,210
05.10.2024 13:27:17:205,31,2,0,1,129492,100253,139737,32,-993,208
05.10.2024 13:27:17:209,32,2,0,1,129492,100246,139732,35,-987,204
05.10.2024 13:27:17:213,33,2,0,1,129488,100254,139733,33,-992,202
05.10.2024 13:27:17:217,34,2,0,1,129487,100243,139724,35,-993,211
05.10.2024 13:27:17:221,35,2,0,1,129487,100238,139721,34,-991,207
05.10.2024 13:27:17:225,36,2,0,1,129491,100244,139717,30,-991,206
05.10.2024 13:27:17:229,37,2,0,1,129492,100243,139713,36,-993,208
05.10.2024 13:27:17:233,38,2,0,1,129489,100236,139715,36,-993,204
05.10.2024 13:27:17:237,39,2,0,1,129486,100247,139705,36,-993,204
05.10.2024 13:27:17:240,40,2,0,1,129486,100250,139700,40,-990,206
05.10.2024 13:27:17:244,41,2,0,1,129488,100235,139694,36,-994,211
05.10.2024 13:27:17:248,42,2,0,1,129487,100237,139693,35,-992,207
05.10.2024 13:27:17:252,43,2,0,1,129488,100240,139689,35,-994,207
05.10.2024 13:27:17:256,44,2,0,1,129490,100237,139684,38,-988,202
05.10.2024 13:27:17:260,45,2,0,1,129488,100242,139692,36,-996,208
05.10.2024 13:27:17:264,46,2,0,1,129486,100240,139688,32,-993,208
05.10.2024 13:27:17:268,47,2,0,1,129491,100243,139682,36,-993,206
05.10.2024 13:27:17:272,48,2,0,1,129487,100249,139676,35,-990,205
05.10.2024 13:27:17:276,49,2,0,1,129484,100236,139678,38,-989,204
05.10.2024 13:27:17:279,50,2,0,1,129481,100240,139676,35,-988,207
05.10.2024 13:27:17:283,51,2,0,1,129483,100236,139675,40,-992,206
05.10.2024 13:27:17:287,52,2,0,1,129481,100242,139662,38,-993,203
05.10.2024 13:27:17:291,53,2,0,1,129484,100238,139665,34,-992,203
05.10.2024 13:27:17:295,54,2,0,1,129482,100250,139664,36,-995,207
05.10.2024 13:27:17:299,55,2,0,1,129483,100245,139667,37,-992,205
05.10.2024 13:27:17:303,56,2,0,1,129479,100242,139659,34,-989,209
05.10.2024 13:27:17:307,57,2,0,1,129484,100242,139663,34,-991,206
05.10.2024 13:27:17:311,58,2,0,1,129479,100246,139657,37,-987,205
05.10.2024 13:27:17:315,59,2,0,1,129481,100252,139652,32,-988,204
05.10.2024 13:27:17:318,60,2,0,1,129476,100247,139648,37,-987,204
05.10.2024 13:27:17:322,61,2,0,1,129477,100244,139654,35,-990,203
05.10.2024 13:27:17:326,62,2,0,1,129474,100251,139646,33,-988,207
05.10.2024 13:27:17:330,63,2,0,1,129480,100251,139646,39,-991,207
05.10.2024 13:27:17:334,64,2,0,1,129477,100263,139652,35,-992,208
05.10.2024 13:27:17:338,65,2,0,1,129480,100258,139642,37,-989,204
05.10.2024 13:27:17:342,66,2,0,1,129476,100260,139640,31,-995,203
05.10.2024 13:27:17:346,67,2,0,1,129483,100259,139640,33,-995,204
05.10.2024 13:27:17:350,68,2,0,1,129478,100265,139642,36,-993,208
05.10.2024 13:27:17:354,69,2,0,1,129474,100259,139635,34,-989,205
05.10.2024 13:27:17:357,70,2,0,1,129476,100267,139637,35,-990,205
05.10.2024 13:27:17:361,71,2,0,1,129472,100268,139634,35,-990,206
05.10.2024 13:27:17:365,72,2,0,1,129476,100276,139634,35,-990,205
05.10.2024 13:27:17:369,73,2,0,1,129475,100282,139635,38,-990,206
05.10.2024 13:27:17:373,74,2,0,1,129476,100286,139632,34,-996,205
05.10.2024 13:27:17:377,75,2,0,1,129473,100281,139631,33,-997,206
05.10.2024 13:27:17:381,76,2,0,1,129476,100285,139630,38,-989,208
05.10.2024 13:27:17:385,77,2,0,1,129469,100294,139629,37,-994,203
05.10.2024 13:27:17:389,78,2,0,1,129473,100283,139620,35,-992,208
05.10.2024 13:27:17:393,79,2,0,1,129470,100288,139627,34,-988,207
05.10.2024 13:27:17:396,80,2,0,1,129473,100287,139621,37,-992,205
05.10.2024 13:27:17:400,81,2,0,1,129473,100287,139626,35,-990,204
05.10.2024 13:27:17:404,82,2,0,1,129471,100301,139621,36,-990,208
05.10.2024 13:27:17:408,83,2,0,1,129465,100303,139623,36,-989,204
05.10.2024 13:27:17:412,84,2,0,1,129471,100296,139623,34,-992,209
05.10.2024 13:27:17:416,85,2,0,1,129473,100298,139616,39,-992,205
05.10.2024 13:27:17:420,86,2,0,1,129471,100306,139620,40,-994,206
05.10.2024 13:27:17:424,87,2,0,1,129470,100307,139617,38,-988,205
05.10.2024 13:27:17:428,88,2,0,1,129469,100302,139622,31,-991,208
05.10.2024 13:27:17:432,89,2,0,1,129470,100316,139617,36,-988,210
05.10.2024 13:27:17:435,90,2,0,1,129471,100313,139616,33,-989,204
05.10.2024 13:27:17:439,91,2,0,1,129472,100321,139616,40,-991,204
05.10.2024 13:27:17:443,92,2,0,1,129467,100325,139613,38,-990,207
05.10.2024 13:27:17:447,93,2,0,1,129469,100323,139612,38,-989,208
05.10.2024 13:27:17:451,94,2,0,1,129467,100330,139608,38,-988,207
05.10.2024 13:27:17:455,95,2,0,1,129467,100331,139604,37,-988,202
05.10.2024 13:27:17:459,96,2,0,1,129469,100330,139609,36,-990,208
05.10.2024 13:27:17:463,97,2,0,1,129464,100336,139603,40,-989,208
05.10.2024 13:27:17:467,98,2,0,1,129461,100343,139603,40,-988,207
05.10.2024 13:27:17:471,99,2,0,1,129460,100348,139603,37,-991,209
05.10.2024 13:27:17:474,100,2,0,1,129465,100346,139605,35,-992,206
05.10.2024 13:27:17:478,101,2,0,1,129462,100351,139606,38,-989,207
05.10.2024 13:27:17:482,102,2,0,1,129460,100346,139602,40,-995,207
05.10.2024 13:27:17:486,103,2,0,1,129459,100360,139605,39,-994,208
05.10.2024 13:27:17:490,104,2,0,1,129460,100355,139604,40,-993,209
05.10.2024 13:27:17:494,105,2,0,1,129464,100356,139596,39,-992,211
05.10.2024 13:27:17:498,106,2,0,1,129462,100365,139601,37,-990,211
05.10.2024 13:27:17:502,107,2,0,1,129458,100370,139604,34,-989,213
05.10.2024 13:27:17:506,108,2,0,1,129461,100375,139594,36,-988,205
05.10.2024 13:27:17:510,109,2,0,1,129463,100367,139589,40,-994,203
05.10.2024 13:27:17:513,110,2,0,1,129456,100369,139593,38,-993,209
05.10.2024 13:27:17:517,111,2,0,1,129459,100382,139604,33,-988,210
05.10.2024 13:27:17:521,112,2,0,1,129457,100379,139599,38,-991,205
05.10.2024 13:27:17:525,113,2,0,1,129456,100381,139587,36,-989,208
05.10.2024 13:27:17:529,114,2,0,1,129460,100385,139589,37,-989,210
05.10.2024 13:27:17:533,115,2,0,1,129460,100383,139587,40,-991,206
05.10.2024 13:27:17:537,116,2,0,1,129455,100387,139583,38,-990,208
05.10.2024 13:27:17:541,117,2,0,1,129456,100383,139589,40,-989,213
05.10.2024 13:27:17:545,118,2,0,1,129454,100397,139587,38,-990,210
05.10.2024 13:27:17:549,119,2,0,1,129455,100391,139579,38,-992,211
05.10.2024 13:27:17:552,120,2,0,1,129456,100395,139585,39,-993,208
05.10.2024 13:27:17:556,121,2,0,1,129458,100395,139587,40,-995,203
05.10.2024 13:27:17:560,122,2,0,1,129457,100397,139588,35,-988,207
05.10.2024 13:27:17:564,123,2,0,1,129452,100396,139585,39,-991,205
05.10.2024 13:27:17:568,124,2,0,1,129459,100400,139590,39,-988,209
05.10.2024 13:27:17:572,125,2,0,1,129456,100398,139588,37,-987,208
05.10.2024 13:27:17:576,126,2,0,1,129457,100408,139591,37,-987,209
05.10.2024 13:27:17:580,127,2,0,1,129454,100408,139583,40,-987,205
05.10.2024 13:27:17:584,128,2,0,1,129456,100409,139585,36,-988,206
05.10.2024 13:27:17:588,129,2,0,1,129454,100411,139585,44,-986,203
05.10.2024 13:27:17:591,130,2,0,1,129457,100416,139589,35,-984,207
05.10.2024 13:27:17:595,131,2,0,1,129456,100424,139583,38,-990,209
05.10.2024 13:27:17:599,132,2,0,1,129457,100430,139581,41,-989,206
05.10.2024 13:27:17:603,133,2,0,1,129456,100422,139584,39,-989,203
05.10.2024 13:27:17:607,134,2,0,1,129458,100424,139591,40,-987,207
05.10.2024 13:27:17:611,135,2,0,1,129459,100424,139590,38,-987,210
05.10.2024 13:27:17:615,136,2,0,1,129455,100429,139588,38,-991,206
05.10.2024 13:27:17:619,137,2,0,1,129457,100430,139586,40,-992,208
05.10.2024 13:27:17:623,138,2,0,1,129455,100442,139582,38,-988,210
05.10.2024 13:27:17:627,139,2,0,1,129457,100445,139592,39,-993,211
05.10.2024 13:27:17:630,140,2,0,1,129455,100443,139588,41,-992,210
05.10.2024 13:27:17:634,141,2,0,1,129456,100446,139591,37,-994,207
05.10.2024 13:27:17:638,142,2,0,1,129453,100450,139590,39,-992,205
05.10.2024 13:27:17:642,143,2,0,1,129456,100452,139589,36,-987,212
05.10.2024 13:27:17:646,144,2,0,1,129461,100462,139589,39,-995,210
05.10.2024 13:27:17:650,145,2,0,1,129460,100462,139595,35,-994,206
05.10.2024 13:27:17:654,146,2,0,1,129460,100477,139586,40,-993,206
05.10.2024 13:27:17:658,147,2,0,1,129460,100475,139591,42,-993,213
05.10.2024 13:27:17:662,148,2,0,1,129464,100474,139594,39,-994,210
05.10.2024 13:27:17:666,149,2,0,1,129459,100489,139595,40,-994,209
05.10.2024 13:27:17:669,150,2,0,1,129467,100482,139594,40,-993,211
05.10.2024 13:27:17:673,151,2,0,1,129458,100487,139592,41,-994,212
05.10.2024 13:27:17:677,152,2,0,1,129457,100488,139594,43,-993,207
05.10.2024 13:27:17:681,153,2,0,1,129464,100495,139591,40,-987,209
05.10.2024 13:27:17:685,154,2,0,1,129463,100495,139588,40,-993,206
05.10.2024 13:27:17:689,155,2,0,1,129464,100504,139594,40,-987,205
05.10.2024 13:27:17:693,156,2,0,1,129463,100497,139595,41,-991,208
05.10.2024 13:27:17:697,157,2,0,1,129461,100506,139602,39,-990,208
05.10.2024 13:27:17:701,158,2,0,1,129464,100506,139598,40,-992,210
05.10.2024 13:27:17:705,159,2,0,1,129468,100509,139603,41,-990,209
05.10.2024 13:27:17:708,160,2,0,1,129464,100520,139596,40,-991,207
05.10.2024 13:27:17:712,161,2,0,1,129467,100521,139599,41,-987,211
05.10.2024 13:27:17:716,162,2,0,1,129468,100523,139594,41,-989,208
05.10.2024 13:27:17:720,163,2,0,1,129467,100530,139602,44,-993,210
05.10.2024 13:27:17:724,164,2,0,1,129464,100530,139597,41,-985,206
05.10.2024 13:27:17:728,165,2,0,1,129468,100528,139599,41,-991,204
05.10.2024 13:27:17:732,166,2,0,1,129466,100530,139596,42,-990,203
05.10.2024 13:27:17:736,167,2,0,1,129465,100526,139599,39,-992,208
05.10.2024 13:27:17:740,168,2,0,1,129463,100524,139581,42,-991,210
05.10.2024 13:27:17:744,169,2,0,1,129457,100527,139580,37,-989,206
05.10.2024 13:27:17:747,170,2,0,1,129456,100514,139574,39,-989,207
05.10.2024 13:27:17:751,171,2,0,1,129451,100513,139567,40,-991,208
05.10.2024 13:27:17:755,172,2,0,1,129453,100516,139559,39,-988,206
05.10.2024 13:27:17:759,173,2,0,1,129451,100507,139553,35,-988,209
05.10.2024 13:27:17:763,174,2,0,1,129450,100506,139544,34,-991,204
05.10.2024 13:27:17:767,175,2,0,1,129451,100489,139540,38,-990,207
05.10.2024 13:27:17:771,176,2,0,1,129444,100489,139536,38,-989,207
05.10.2024 13:27:17:775,177,2,0,1,129441,100481,139532,40,-987,208
05.10.2024 13:27:17:779,178,2,0,1,129444,100472,139525,37,-989,204
05.10.2024 13:27:17:783,179,2,0,1,129437,100458,139519,33,-988,206
05.10.2024 13:27:17:786,180,2,0,1,129434,100442,139518,37,-988,204
05.10.2024 13:27:17:790,181,2,0,1,129438,100434,139513,35,-989,203
05.10.2024 13:27:17:794,182,2,0,1,129438,100424,139505,39,-989,203
05.10.2024 13:27:17:798,183,2,0,1,129435,100418,139507,39,-987,205
05.10.2024 13:27:17:802,184,2,0,1,129437,100408,139512,34,-990,206
05.10.2024 13:27:17:806,185,2,0,1,129433,100396,139499,36,-989,206
05.10.2024 13:27:17:810,186,2,0,1,129441,100382,139496,35,-988,208
05.10.2024 13:27:17:814,187,2,0,1,129434,100373,139488,34,-991,203
05.10.2024 13:27:17:818,188,2,0,1,129432,100364,139489,33,-994,200
05.10.2024 13:27:17:822,189,2,0,1,129431,100361,139485,40,-993,203
05.10.2024 13:27:17:825,190,2,0,1,129431,100348,139486,40,-992,203
05.10.2024 13:27:17:829,191,2,0,1,129429,100347,139486,35,-991,203
05.10.2024 13:27:17:833,192,2,0,1,129432,100334,139482,38,-993,207
05.10.2024 13:27:17:837,193,2,0,1,129430,100328,139480,39,-991,205
05.10.2024 13:27:17:841,194,2,0,1,129432,100317,139480,39,-992,205
05.10.2024 13:27:17:845,195,2,0,1,129434,100322,139481,37,-994,206
05.10.2024 13:27:17:849,196,2,0,1,129430,100317,139478,38,-991,206
05.10.2024 13:27:17:853,197,2,0,1,129433,100307,139483,40,-990,206
05.10.2024 13:27:17:857,198,2,0,1,129435,100303,139478,39,-991,211
05.10.2024 13:27:17:861,199,2,0,1,129428,100305,139484,39,-991,210
05.10.2024 13:27:17:864,200,2,0,1,129435,100287,139481,39,-994,206
05.10.2024 13:27:17:868,201,2,0,1,129437,100298,139477,40,-990,205
05.10.2024 13:27:17:872,202,2,0,1,129433,100292,139481,37,-991,208
05.10.2024 13:27:17:876,203,2,0,1,129435,100281,139476,40,-993,207
05.10.2024 13:27:17:880,204,2,0,1,129432,100291,139476,37,-990,206
05.10.2024 13:27:17:884,205,2,0,1,129434,100279,139480,39,-990,206
05.10.2024 13:27:17:888,206,2,0,1,129433,100286,139476,34,-993,210
05.10.2024 13:27:17:892,207,2,0,1,129437,100286,139483,39,-987,205
05.10.2024 13:27:17:896,208,2,0,1,129439,100276,139481,34,-989,205
05.10.2024 13:27:17:900,209,2,0,1,129434,100285,139478,38,-987,211
05.10.2024 13:27:17:903,210,2,0,1,129439,100279,139482,38,-988,206
05.10.2024 13:27:17:907,211,2,0,1,129440,100274,139487,36,-988,204
05.10.2024 13:27:17:911,212,2,0,1,129440,100284,139482,36,-987,212
05.10.2024 13:27:17:915,213,2,0,1,129438,100284,139487,38,-985,207
05.10.2024 13:27:17:919,214,2,0,1,129435,100285,139483,36,-988,209
05.10.2024 13:27:17:923,215,2,0,1,129444,100282,139487,36,-991,208
05.10.2024 13:27:17:927,216,2,0,1,129441,100279,139495,36,-984,210
05.10.2024 13:27:17:931,217,2,0,1,129445,100292,139494,41,-986,207
05.10.2024 13:27:17:935,218,2,0,1,129446,100283,139494,40,-986,214
05.10.2024 13:27:17:939,219,2,0,1,129450,100286,139498,39,-991,206
05.10.2024 13:27:17:942,220,2,0,1,129445,100284,139502,37,-985,214
05.10.2024 13:27:17:946,221,2,0,1,129448,100293,139501,34,-988,212
05.10.2024 13:27:17:950,222,2,0,1,129448,100305,139502,37,-988,204
05.10.2024 13:27:17:954,223,2,0,1,129450,100307,139499,37,-990,208
05.10.2024 13:27:17:958,224,2,0,1,129458,100310,139506,39,-992,208
05.10.2024 13:27:17:962,225,2,0,1,129452,100315,139508,35,-992,203
05.10.2024 13:27:17:966,226,2,0,1,129456,100312,139510,35,-990,205
05.10.2024 13:27:17:970,227,2,0,1,129458,100318,139506,40,-991,203
05.10.2024 13:27:17:974,228,2,0,1,129458,100315,139510,36,-994,205
05.10.2024 13:27:17:978,229,2,0,1,129457,100313,139511,35,-994,209
05.10.2024 13:27:17:981,230,2,0,1,129459,100328,139517,38,-996,207
05.10.2024 13:27:17:985,231,2,0,1,129463,100327,139511,39,-995,211
05.10.2024 13:27:17:989,232,2,0,1,129460,100333,139510,39,-993,206
05.10.2024 13:27:17:993,233,2,0,1,129467,100329,139516,37,-999,211
05.10.2024 13:27:17:997,234,2,0,1,129464,100338,139513,34,-994,206
05.10.2024 13:27:18:1,235,2,0,1,129463,100345,139517,36,-994,204
05.10.2024 13:27:18:5,236,2,0,1,129466,100341,139517,38,-993,209
05.10.2024 13:27:18:9,237,2,0,1,129471,100349,139519,35,-993,206
05.10.2024 13:27:18:13,238,2,0,1,129469,100346,139513,34,-994,201
05.10.2024 13:27:18:17,239,2,0,1,129468,100355,139515,37,-991,205
05.10.2024 13:27:18:20,240,2,0,1,129472,100349,139517,35,-990,205
05.10.2024 13:27:18:24,241,2,0,1,129469,100347,139521,38,-989,208
05.10.2024 13:27:18:28,242,2,0,1,129471,100348,139509,37,-989,205
05.10.2024 13:27:18:32,243,2,0,1,129469,100356,139515,40,-986,208
05.10.2024 13:27:18:36,244,2,0,1,129475,100353,139512,37,-991,206
05.10.2024 13:27:18:40,245,2,0,1,129477,100353,139516,35,-988,210
05.10.2024 13:27:18:44,246,2,0,1,129469,100348,139505,37,-987,206
05.10.2024 13:27:18:48,247,2,0,1,129474,100359,139510,35,-986,205
05.10.2024 13:27:18:52,248,2,0,1,129475,100352,139501,33,-990,205
05.10.2024 13:27:18:56,249,2,0,1,129474,100358,139506,34,-990,203
05.10.2024 13:27:18:59,250,2,0,1,129475,100362,139503,35,-985,205
05.10.2024 13:27:18:63,251,2,0,1,129475,100356,139502,32,-986,203
05.10.2024 13:27:18:67,252,2,0,1,129470,100354,139510,38,-989,202
05.10.2024 13:27:18:71,253,2,0,1,129474,100361,139503,32,-988,202
05.10.2024 13:27:18:75,254,2,0,1,129473,100356,139498,40,-991,205
05.10.2024 13:27:18:79,255,2,0,1,129477,100348,139499,37,-987,205
05.10.2024 13:27:18:83,256,2,0,1,129473,100344,139501,36,-992,208
05.10.2024 13:27:18:87,257,2,0,1,129473,100345,139504,35,-991,204
05.10.2024 13:27:18:91,258,2,0,1,129475,100340,139496,37,-993,206
05.10.2024 13:27:18:95,259,2,0,1,129478,100354,139503,40,-992,210
05.10.2024 13:27:18:98,260,2,0,1,129478,100349,139503,35,-991,205
05.10.2024 13:27:18:102,261,2,0,1,129479,100344,139501,40,-992,204
05.10.2024 13:27:18:106,262,2,0,1,129475,100345,139501,33,-991,207
05.10.2024 13:27:18:110,263,2,0,1,129482,100342,139499,38,-994,209
05.10.2024 13:27:18:114,264,2,0,1,129478,100341,139501,40,-993,209
05.10.2024 13:27:18:118,265,2,0,1,129474,100351,139493,38,-993,203
05.10.2024 13:27:18:122,266,2,0,1,129475,100341,139499,34,-994,204
05.10.2024 13:27:18:126,267,2,0,1,129483,100334,139503,33,-996,206
05.10.2024 13:27:18:130,268,2,0,1,129481,100354,139502,37,-988,205
05.10.2024 13:27:18:134,269,2,0,1,129485,100343,139500,33,-992,203
05.10.2024 13:27:18:137,270,2,0,1,129482,100346,139504,35,-995,203
05.10.2024 13:27:18:141,271,2,0,1,129485,100346,139511,38,-994,204
05.10.2024 13:27:18:145,272,2,0,1,129487,100346,139508,36,-991,206
05.10.2024 13:27:18:149,273,2,0,1,129484,100351,139508,36,-992,209
05.10.2024 13:27:18:153,274,2,0,1,129486,100354,139511,34,-987,203
05.10.2024 13:27:18:157,275,2,0,1,129491,100353,139513,40,-990,206
05.10.2024 13:27:18:161,276,2,0,1,129490,100360,139514,37,-989,205
05.10.2024 13:27:18:165,277,2,0,1,129488,100366,139510,34,-987,207
05.10.2024 13:27:18:169,278,2,0,1,129494,100365,139516,37,-985,206
05.10.2024 13:27:18:173,279,2,0,1,129490,100358,139516,36,-990,208
05.10.2024 13:27:18:176,280,2,0,1,129494,100365,139514,36,-987,203
05.10.2024 13:27:18:180,281,2,0,1,129494,100365,139518,35,-991,203
05.10.2024 13:27:18:184,282,2,0,1,129495,100372,139516,32,-990,209
05.10.2024 13:27:18:188,283,2,0,1,129490,100376,139517,37,-986,203
05.10.2024 13:27:18:192,284,2,0,1,129495,100374,139522,35,-987,204
05.10.2024 13:27:18:196,285,2,0,1,129497,100379,139518,35,-987,204
05.10.2024 13:27:18:200,286,2,0,1,129497,100372,139524,33,-993,211
05.10.2024 13:27:18:204,287,2,0,1,129500,100375,139519,31,-993,208
05.10.2024 13:27:18:208,288,2,0,1,129497,100387,139518,34,-994,203
05.10.2024 13:27:18:212,289,2,0,1,129497,100396,139529,35,-993,204
05.10.2024 13:27:18:215,290,2,0,1,129496,100385,139528,31,-991,203
05.10.2024 13:27:18:219,291,2,0,1,129499,100399,139526,34,-990,209
05.10.2024 13:27:18:223,292,2,0,1,129498,100391,139527,34,-992,206
05.10.2024 13:27:18:227,293,2,0,1,129501,100392,139525,31,-989,204
05.10.2024 13:27:18:231,294,2,0,1,129504,100408,139529,29,-992,209
05.10.2024 13:27:18:235,295,2,0,1,129500,100397,139534,27,-992,208
05.10.2024 13:27:18:239,296,2,0,1,129505,100409,139526,30,-992,203
05.10.2024 13:27:18:243,297,2,0,1,129508,100406,139530,31,-991,205
05.10.2024 13:27:18:247,298,2,0,1,129511,100410,139535,29,-990,210
05.10.2024 13:27:18:251,299,2,0,1,129507,100420,139530,29,-989,208
05.10.2024 13:27:18:254,300,2,0,1,129507,100425,139535,31,-989,203
05.10.2024 13:27:18:258,301,2,0,1,129510,100425,139537,29,-992,203
05.10.2024 13:27:18:262,302,2,0,1,129509,100431,139539,30,-990,206
05.10.2024 13:27:18:266,303,2,0,1,129510,100426,139540,27,-990,207
05.10.2024 13:27:18:270,304,2,0,1,129511,100437,139539,29,-993,203
05.10.2024 13:27:18:274,305,2,0,1,129515,100438,139545,31,-995,206
05.10.2024 13:27:18:278,306,2,0,1,129512,100442,139537,31,-990,210
05.10.2024 13:27:18:282,307,2,0,1,129511,100449,139536,32,-989,207
05.10.2024 13:27:18:286,308,2,0,1,129512,100453,139545,31,-989,209
05.10.2024 13:27:18:290,309,2,0,1,129516,100454,139545,35,-987,204
05.10.2024 13:27:18:293,310,2,0,1,129516,100459,139545,35,-986,208
05.10.2024 13:27:18:297,311,2,0,1,129521,100460,139547,37,-982,207
05.10.2024 13:27:18:301,312,2,0,1,129526,100469,139547,31,-990,207
05.10.2024 13:27:18:305,313,2,0,1,129517,100465,139554,32,-990,206
05.10.2024 13:27:18:309,314,2,0,1,129518,100470,139550,30,-986,207
05.10.2024 13:27:18:313,315,2,0,1,129527,100480,139555,32,-991,205
05.10.2024 13:27:18:317,316,2,0,1,129527,100479,139550,35,-990,209
05.10.2024 13:27:18:321,317,2,0,1,129522,100489,139551,31,-987,204
05.10.2024 13:27:18:325,318,2,0,1,129522,100482,139550,32,-988,203
05.10.2024 13:27:18:329,319,2,0,1,129522,100487,139555,29,-989,208
05.10.2024 13:27:18:332,320,2,0,1,129523,100497,139553,34,-991,209
05.10.2024 13:27:18:336,321,2,0,1,129525,100493,139547,31,-989,202
05.10.2024 13:27:18:340,322,2,0,1,129525,100490,139555,30,-995,201
05.10.2024 13:27:18:344,323,2,0,1,129529,100491,139553,32,-993,204
05.10.2024 13:27:18:348,324,2,0,1,129527,100497,139553,33,-988,203
05.10.2024 13:27:18:352,325,2,0,1,129528,100508,139555,34,-993,205
05.10.2024 13:27:18:356,326,2,0,1,129529,100506,139560,31,-995,204
05.10.2024 13:27:18:360,327,2,0,1,129526,100507,139556,35,-994,203
05.10.2024 13:27:18:364,328,2,0,1,129530,100527,139562,31,-989,206
05.10.2024 13:27:18:368,329,2,0,1,129529,100519,139563,33,-993,202
05.10.2024 13:27:18:371,330,2,0,1,129533,100517,139558,27,-995,201
05.10.2024 13:27:18:375,331,2,0,1,129537,100521,139559,30,-993,205
05.10.2024 13:27:18:379,332,2,0,1,129537,100523,139563,31,-994,204
05.10.2024 13:27:18:383,333,2,0,1,129535,100532,139565,33,-995,203
05.10.2024 13:27:18:387,334,2,0,1,129538,100532,139562,34,-991,204
05.10.2024 13:27:18:391,335,2,0,1,129541,100533,139565,33,-988,205
05.10.2024 13:27:18:395,336,2,0,1,129537,100544,139561,30,-989,203
05.10.2024 13:27:18:399,337,2,0,1,129539,100546,139565,33,-989,205
05.10.2024 13:27:18:403,338,2,0,1,129545,100542,139568,31,-988,204
05.10.2024 13:27:18:407,339,2,0,1,129540,100556,139566,34,-986,207
05.10.2024 13:27:18:410,340,2,0,1,129543,100552,139569,38,-992,204
05.10.2024 13:27:18:414,341,2,0,1,129538,100566,139570,33,-988,203
05.10.2024 13:27:18:418,342,2,0,1,129543,100562,139568,31,-988,201
05.10.2024 13:27:18:422,343,2,0,1,129544,100568,139572,33,-990,201
05.10.2024 13:27:18:426,344,2,0,1,129549,100572,139581,33,-987,199
05.10.2024 13:27:18:430,345,2,0,1,129556,100572,139574,36,-990,203
05.10.2024 13:27:18:434,346,2,0,1,129547,100583,139578,28,-992,202
05.10.2024 13:27:18:438,347,2,0,1,129551,100574,139574,33,-991,202
05.10.2024 13:27:18:442,348,2,0,1,129551,100588,139570,31,-990,204
05.10.2024 13:27:18:446,349,2,0,1,129546,100592,139575,28,-997,206
05.10.2024 13:27:18:449,350,2,0,1,129549,100592,139582,29,-992,208
05.10.2024 13:27:18:453,351,2,0,1,129551,100599,139577,37,-994,206
05.10.2024 13:27:18:457,352,2,0,1,129550,100598,139579,32,-989,208
05.10.2024 13:27:18:461,353,2,0,1,129549,100602,139582,37,-991,206
05.10.2024 13:27:18:465,354,2,0,1,129550,100604,139582,33,-993,203
05.10.2024 13:27:18:469,355,2,0,1,129544,100614,139579,29,-997,207
