Timestamp[Day.Month.Year Hour:Minute:Second:Milisecond],sampleNum,tagLEDC1_PD1,tagLEDC2_PD1,tagLEDC3_PD1,LED1_PPG1,LED2_PPG1,LED3_PPG1,ACC_X[mg],ACC_Y[mg],ACC_Z[mg]
13.10.2024 12:44:56:886,9470,0,1,2,28579,58666,5058,19,26,999
13.10.2024 12:44:56:890,9471,0,1,2,28579,58665,5058,17,24,995
13.10.2024 12:44:56:893,9472,0,1,2,28581,58666,5059,18,30,997
13.10.2024 12:44:56:896,9473,0,1,2,28577,58665,5058,18,30,997
13.10.2024 12:44:56:899,9474,0,1,2,28583,58664,5057,17,21,994
13.10.2024 12:44:56:902,9475,0,1,2,28580,58662,5058,16,21,995
13.10.2024 12:44:56:906,9476,0,1,2,28577,58667,5057,14,22,995
13.10.2024 12:44:56:909,9477,0,1,2,28578,58665,5059,18,19,993
13.10.2024 12:44:56:912,9478,0,1,2,28580,58666,5059,20,22,995
13.10.2024 12:44:56:915,9479,0,1,2,28576,58670,5058,16,21,990
13.10.2024 12:44:56:919,9480,0,1,2,28581,58670,5058,16,23,990
13.10.2024 12:44:56:922,9481,0,1,2,28578,58668,5059,15,23,996
13.10.2024 12:44:56:925,9482,0,1,2,28578,58667,5058,17,17,994
13.10.2024 12:44:56:928,9483,0,1,2,28580,58667,5058,20,17,995
13.10.2024 12:44:56:932,9484,0,1,2,28579,58666,5059,16,21,991
13.10.2024 12:44:56:935,9485,0,1,2,28576,58667,5058,16,18,1001
13.10.2024 12:44:56:938,9486,0,1,2,28577,58664,5057,20,20,992
13.10.2024 12:44:56:941,9487,0,1,2,28578,58667,5058,20,17,997
13.10.2024 12:44:56:945,9488,0,1,2,28577,58662,5057,15,21,998
13.10.2024 12:44:56:948,9489,0,1,2,28576,58671,5058,12,24,998
13.10.2024 12:44:56:951,9490,0,1,2,28581,58667,5057,16,17,994
13.10.2024 12:44:56:954,9491,0,1,2,28581,58668,5057,16,17,993
13.10.2024 12:44:56:958,9492,0,1,2,28579,58670,5058,15,21,994
13.10.2024 12:44:56:961,9493,0,1,2,28580,58669,5056,17,21,997
13.10.2024 12:44:56:964,9494,0,1,2,28577,58671,5059,16,19,995
13.10.2024 12:44:56:967,9495,0,1,2,28576,58668,5058,19,26,998
13.10.2024 12:44:56:971,9496,0,1,2,28580,58668,5057,18,23,990
13.10.2024 12:44:56:974,9497,0,1,2,28579,58668,5058,20,21,995
13.10.2024 12:44:56:977,9498,0,1,2,28583,58668,5059,18,29,998
13.10.2024 12:44:56:980,9499,0,1,2,28583,58665,5058,12,24,993
13.10.2024 12:44:56:984,9500,0,1,2,28579,58665,5057,15,23,992
13.10.2024 12:44:56:987,9501,0,1,2,28581,58661,5056,21,23,991
13.10.2024 12:44:56:990,9502,0,1,2,28575,58666,5058,14,21,995
13.10.2024 12:44:56:993,9503,0,1,2,28578,58668,5059,19,23,998
13.10.2024 12:44:56:997,9504,0,1,2,28581,58667,5058,14,25,996
13.10.2024 12:44:57:0,9505,0,1,2,28577,58665,5058,14,21,1000
13.10.2024 12:44:57:3,9506,0,1,2,28580,58667,5058,15,22,997
13.10.2024 12:44:57:6,9507,0,1,2,28580,58666,5058,18,22,998
13.10.2024 12:44:57:10,9508,0,1,2,28578,58666,5058,16,22,993
13.10.2024 12:44:57:13,9509,0,1,2,28581,58668,5058,14,25,992
13.10.2024 12:44:57:16,9510,0,1,2,28579,58670,5059,18,24,996
13.10.2024 12:44:57:19,9511,0,1,2,28584,58665,5057,16,24,993
13.10.2024 12:44:57:23,9512,0,1,2,28581,58667,5057,17,24,994
13.10.2024 12:44:57:26,9513,0,1,2,28584,58665,5060,16,23,993
13.10.2024 12:44:57:29,9514,0,1,2,28578,58667,5058,17,25,993
13.10.2024 12:44:57:32,9515,0,1,2,28580,58668,5059,21,19,997
13.10.2024 12:44:57:35,9516,0,1,2,28582,58664,5057,16,23,994
13.10.2024 12:44:57:39,9517,0,1,2,28577,58664,5056,17,22,993
13.10.2024 12:44:57:42,9518,0,1,2,28582,58663,5055,20,24,993
13.10.2024 12:44:57:45,9519,0,1,2,28581,58664,5058,15,22,993
13.10.2024 12:44:57:48,9520,0,1,2,28581,58668,5060,16,20,1000
13.10.2024 12:44:57:52,9521,0,1,2,28578,58665,5057,19,21,993
13.10.2024 12:44:57:55,9522,0,1,2,28576,58666,5057,16,16,992
13.10.2024 12:44:57:58,9523,0,1,2,28579,58663,5057,16,21,992
13.10.2024 12:44:57:61,9524,0,1,2,28578,58669,5057,16,21,992
13.10.2024 12:44:57:65,9525,0,1,2,28576,58667,5055,17,20,994
13.10.2024 12:44:57:68,9526,0,1,2,28581,58670,5058,13,24,994
13.10.2024 12:44:57:71,9527,0,1,2,28579,58664,5059,17,21,999
13.10.2024 12:44:57:74,9528,0,1,2,28578,58667,5057,16,21,992
13.10.2024 12:44:57:78,9529,0,1,2,28578,58668,5058,16,24,989
13.10.2024 12:44:57:81,9530,0,1,2,28579,58669,5057,15,21,992
13.10.2024 12:44:57:84,9531,0,1,2,28576,58666,5058,20,23,991
13.10.2024 12:44:57:87,9532,0,1,2,28578,58669,5057,16,27,992
13.10.2024 12:44:57:91,9533,0,1,2,28577,58663,5058,18,25,996
13.10.2024 12:44:57:94,9534,0,1,2,28573,58664,5058,14,25,997
13.10.2024 12:44:57:97,9535,0,1,2,28574,58664,5057,19,21,996
13.10.2024 12:44:57:100,9536,0,1,2,28579,58666,5057,20,25,997
13.10.2024 12:44:57:104,9537,0,1,2,28580,58667,5057,15,25,996
13.10.2024 12:44:57:107,9538,0,1,2,28580,58667,5056,18,21,991
13.10.2024 12:44:57:110,9539,0,1,2,28573,58668,5059,17,25,998
13.10.2024 12:44:57:113,9540,0,1,2,28580,58669,5058,17,25,994
13.10.2024 12:44:57:117,9541,0,1,2,28577,58666,5057,19,22,993
13.10.2024 12:44:57:120,9542,0,1,2,28582,58668,5058,15,21,1002
13.10.2024 12:44:57:123,9543,0,1,2,28575,58665,5057,17,25,992
13.10.2024 12:44:57:126,9544,0,1,2,28577,58665,5059,19,23,996
13.10.2024 12:44:57:130,9545,0,1,2,28577,58667,5059,17,26,997
13.10.2024 12:44:57:133,9546,0,1,2,28576,58669,5058,16,23,994
13.10.2024 12:44:57:136,9547,0,1,2,28578,58669,5058,16,18,995
13.10.2024 12:44:57:139,9548,0,1,2,28575,58665,5059,18,22,992
13.10.2024 12:44:57:143,9549,0,1,2,28581,58665,5060,14,20,995
13.10.2024 12:44:57:146,9550,0,1,2,28580,58668,5057,17,23,998
13.10.2024 12:44:57:149,9551,0,1,2,28577,58662,5058,13,27,991
13.10.2024 12:44:57:152,9552,0,1,2,28578,58666,5057,13,19,994
13.10.2024 12:44:57:156,9553,0,1,2,28576,58669,5058,17,19,994
13.10.2024 12:44:57:159,9554,0,1,2,28575,58668,5055,17,20,998
13.10.2024 12:44:57:162,9555,0,1,2,28580,58668,5058,16,18,999
13.10.2024 12:44:57:165,9556,0,1,2,28579,58669,5058,21,18,1000
13.10.2024 12:44:57:168,9557,0,1,2,28578,58670,5058,19,19,1000
13.10.2024 12:44:57:172,9558,0,1,2,28581,58667,5057,19,17,995
13.10.2024 12:44:57:175,9559,0,1,2,28576,58666,5056,20,19,997
13.10.2024 12:44:57:178,9560,0,1,2,28583,58669,5061,16,19,995
13.10.2024 12:44:57:181,9561,0,1,2,28581,58668,5058,16,19,993
13.10.2024 12:44:57:185,9562,0,1,2,28583,58670,5058,16,20,993
13.10.2024 12:44:57:188,9563,0,1,2,28576,58669,5058,19,20,996
13.10.2024 12:44:57:191,9564,0,1,2,28579,58668,5059,15,23,995
13.10.2024 12:44:57:194,9565,0,1,2,28575,58666,5057,18,22,992
13.10.2024 12:44:57:198,9566,0,1,2,28576,58666,5058,17,17,999
13.10.2024 12:44:57:201,9567,0,1,2,28581,58664,5057,19,21,996
13.10.2024 12:44:57:204,9568,0,1,2,28575,58667,5057,19,21,991
13.10.2024 12:44:57:207,9569,0,1,2,28580,58666,5056,17,22,992
13.10.2024 12:44:57:211,9570,0,1,2,28574,58667,5060,17,22,992
13.10.2024 12:44:57:214,9571,0,1,2,28579,58666,5055,18,22,996
13.10.2024 12:44:57:217,9572,0,1,2,28579,58664,5060,20,25,991
13.10.2024 12:44:57:220,9573,0,1,2,28579,58665,5057,17,25,997
13.10.2024 12:44:57:224,9574,0,1,2,28575,58669,5059,18,25,1000
13.10.2024 12:44:57:227,9575,0,1,2,28575,58667,5058,21,22,994
13.10.2024 12:44:57:230,9576,0,1,2,28581,58665,5057,19,20,993
13.10.2024 12:44:57:233,9577,0,1,2,28576,58663,5059,20,23,995
13.10.2024 12:44:57:237,9578,0,1,2,28578,58667,5057,16,25,994
13.10.2024 12:44:57:240,9579,0,1,2,28578,58667,5061,14,25,995
13.10.2024 12:44:57:243,9580,0,1,2,28576,58664,5058,17,21,997
13.10.2024 12:44:57:246,9581,0,1,2,28582,58665,5057,16,23,996
13.10.2024 12:44:57:250,9582,0,1,2,28581,58667,5056,14,22,996
13.10.2024 12:44:57:253,9583,0,1,2,28571,58666,5058,17,19,993
13.10.2024 12:44:57:256,9584,0,1,2,28580,58667,5058,17,25,995
13.10.2024 12:44:57:259,9585,0,1,2,28580,58666,5058,21,21,995
13.10.2024 12:44:57:263,9586,0,1,2,28579,58667,5057,18,25,993
13.10.2024 12:44:57:266,9587,0,1,2,28573,58667,5060,19,23,992
13.10.2024 12:44:57:269,9588,0,1,2,28581,58670,5057,16,21,998
13.10.2024 12:44:57:272,9589,0,1,2,28575,58664,5058,13,21,991
13.10.2024 12:44:57:276,9590,0,1,2,28575,58664,5057,16,26,996
13.10.2024 12:44:57:279,9591,0,1,2,28578,58665,5059,14,28,1000
13.10.2024 12:44:57:282,9592,0,1,2,28579,58664,5059,15,25,996
13.10.2024 12:44:57:285,9593,0,1,2,28576,58668,5059,19,22,998
13.10.2024 12:44:57:289,9594,0,1,2,28581,58666,5057,14,21,998
13.10.2024 12:44:57:292,9595,0,1,2,28577,58664,5058,15,19,993
13.10.2024 12:44:57:295,9596,0,1,2,28577,58665,5058,17,20,993
13.10.2024 12:44:57:298,9597,0,1,2,28577,58668,5059,13,20,993
13.10.2024 12:44:57:301,9598,0,1,2,28577,58666,5058,20,23,995
13.10.2024 12:44:57:305,9599,0,1,2,28579,58667,5058,13,23,996
13.10.2024 12:44:57:308,9600,0,1,2,28577,58666,5058,20,18,992
13.10.2024 12:44:57:311,9601,0,1,2,28579,58669,5058,18,17,994
13.10.2024 12:44:57:314,9602,0,1,2,28577,58667,5058,18,26,990
13.10.2024 12:44:57:318,9603,0,1,2,28576,58669,5057,21,26,994
13.10.2024 12:44:57:321,9604,0,1,2,28580,58664,5057,24,21,999
13.10.2024 12:44:57:324,9605,0,1,2,28577,58664,5057,17,19,996
13.10.2024 12:44:57:327,9606,0,1,2,28578,58661,5059,19,23,999
13.10.2024 12:44:57:331,9607,0,1,2,28580,58663,5057,16,25,997
13.10.2024 12:44:57:334,9608,0,1,2,28577,58663,5057,16,22,997
13.10.2024 12:44:57:337,9609,0,1,2,28578,58664,5058,14,22,994
13.10.2024 12:44:57:340,9610,0,1,2,28578,58666,5056,13,19,998
13.10.2024 12:44:57:344,9611,0,1,2,28578,58667,5058,18,23,998
13.10.2024 12:44:57:347,9612,0,1,2,28575,58662,5058,16,20,994
13.10.2024 12:44:57:350,9613,0,1,2,28580,58667,5059,15,21,995
13.10.2024 12:44:57:353,9614,0,1,2,28580,58667,5059,20,26,994
13.10.2024 12:44:57:357,9615,0,1,2,28581,58665,5056,19,23,993
13.10.2024 12:44:57:360,9616,0,1,2,28575,58667,5060,16,21,995
13.10.2024 12:44:57:363,9617,0,1,2,28581,58667,5058,17,23,993
13.10.2024 12:44:57:366,9618,0,1,2,28579,58666,5056,15,21,994
13.10.2024 12:44:57:370,9619,0,1,2,28579,58662,5057,18,21,993
13.10.2024 12:44:57:373,9620,0,1,2,28576,58668,5057,21,23,994
13.10.2024 12:44:57:376,9621,0,1,2,28579,58661,5058,18,22,992
13.10.2024 12:44:57:379,9622,0,1,2,28576,58667,5058,18,20,994
13.10.2024 12:44:57:383,9623,0,1,2,28572,58667,5058,17,26,988
13.10.2024 12:44:57:386,9624,0,1,2,28574,58666,5057,18,24,995
13.10.2024 12:44:57:389,9625,0,1,2,28580,58666,5058,18,22,992
13.10.2024 12:44:57:392,9626,0,1,2,28579,58665,5058,15,23,995
13.10.2024 12:44:57:396,9627,0,1,2,28578,58665,5057,14,24,995
13.10.2024 12:44:57:399,9628,0,1,2,28576,58664,5057,17,18,1000
13.10.2024 12:44:57:402,9629,0,1,2,28578,58666,5058,13,25,992
13.10.2024 12:44:57:405,9630,0,1,2,28572,58665,5060,18,23,998
13.10.2024 12:44:57:409,9631,0,1,2,28582,58667,5058,18,25,993
13.10.2024 12:44:57:412,9632,0,1,2,28581,58666,5059,21,22,998
13.10.2024 12:44:57:415,9633,0,1,2,28576,58669,5058,15,21,993
13.10.2024 12:44:57:418,9634,0,1,2,28578,58664,5057,21,21,997
13.10.2024 12:44:57:422,9635,0,1,2,28577,58665,5057,17,26,994
13.10.2024 12:44:57:425,9636,0,1,2,28578,58665,5058,19,23,992
13.10.2024 12:44:57:428,9637,0,1,2,28575,58662,5057,13,20,998
13.10.2024 12:44:57:431,9638,0,1,2,28574,58664,5058,19,24,994
13.10.2024 12:44:57:434,9639,0,1,2,28575,58664,5057,14,24,999
13.10.2024 12:44:57:438,9640,0,1,2,28581,58662,5058,23,18,997
13.10.2024 12:44:57:441,9641,0,1,2,28574,58663,5059,14,23,995
13.10.2024 12:44:57:444,9642,0,1,2,28575,58665,5056,23,23,999
13.10.2024 12:44:57:447,9643,0,1,2,28578,58665,5057,15,18,999
13.10.2024 12:44:57:451,9644,0,1,2,28580,58667,5056,16,18,992
13.10.2024 12:44:57:454,9645,0,1,2,28583,58665,5058,24,20,993
13.10.2024 12:44:57:457,9646,0,1,2,28582,58667,5057,24,20,993
13.10.2024 12:44:57:460,9647,0,1,2,28580,58666,5057,14,23,996
13.10.2024 12:44:57:464,9648,0,1,2,28574,58663,5059,13,21,999
13.10.2024 12:44:57:467,9649,0,1,2,28580,58663,5059,16,23,999
13.10.2024 12:44:57:470,9650,0,1,2,28576,58661,5056,14,22,1003
13.10.2024 12:44:57:473,9651,0,1,2,28577,58663,5057,14,27,996
13.10.2024 12:44:57:477,9652,0,1,2,28589,58668,5057,16,19,988
13.10.2024 12:44:57:480,9653,0,1,2,28572,58657,5058,16,25,997
13.10.2024 12:44:57:483,9654,0,1,2,28585,58670,5059,16,25,991
13.10.2024 12:44:57:486,9655,0,1,2,28578,58662,5057,13,25,997
13.10.2024 12:44:57:490,9656,0,1,2,28586,58670,5058,20,23,991
13.10.2024 12:44:57:493,9657,0,1,2,28580,58665,5058,20,23,991
13.10.2024 12:44:57:496,9658,0,1,2,28581,58666,5057,15,25,999
13.10.2024 12:44:57:499,9659,0,1,2,28582,58668,5056,20,20,996
13.10.2024 12:44:57:503,9660,0,1,2,28580,58668,5061,13,22,997
13.10.2024 12:44:57:506,9661,0,1,2,28584,58666,5058,18,24,997
13.10.2024 12:44:57:509,9662,0,1,2,28578,58666,5060,18,24,997
13.10.2024 12:44:57:512,9663,0,1,2,28580,58667,5056,19,22,993
13.10.2024 12:44:57:516,9664,0,1,2,28578,58667,5058,18,26,995
13.10.2024 12:44:57:519,9665,0,1,2,28575,58663,5059,20,22,991
13.10.2024 12:44:57:522,9666,0,1,2,28578,58665,5059,20,20,998
13.10.2024 12:44:57:525,9667,0,1,2,28579,58664,5056,18,22,996
13.10.2024 12:44:57:529,9668,0,1,2,28583,58663,5058,16,23,1002
13.10.2024 12:44:57:532,9669,0,1,2,28578,58663,5058,20,23,1002
13.10.2024 12:44:57:535,9670,0,1,2,28580,58662,5057,18,19,996
13.10.2024 12:44:57:538,9671,0,1,2,28574,58664,5057,17,21,996
13.10.2024 12:44:57:542,9672,0,1,2,28574,58649,5057,18,19,1000
13.10.2024 12:44:57:545,9673,0,1,2,28573,58672,5057,21,17,990
13.10.2024 12:44:57:548,9674,0,1,2,28578,58662,5058,19,21,998
13.10.2024 12:44:57:551,9675,0,1,2,28578,58665,5058,19,21,992
13.10.2024 12:44:57:555,9676,0,1,2,28581,58665,5060,19,21,992
13.10.2024 12:44:57:558,9677,0,1,2,28580,58669,5057,17,19,995
13.10.2024 12:44:57:561,9678,0,1,2,28581,58665,5058,21,20,994
13.10.2024 12:44:57:564,9679,0,1,2,28578,58669,5057,23,23,995
13.10.2024 12:44:57:567,9680,0,1,2,28581,58666,5058,17,22,992
13.10.2024 12:44:57:571,9681,0,1,2,28580,58666,5058,15,21,995
13.10.2024 12:44:57:574,9682,0,1,2,28577,58668,5056,20,23,988
13.10.2024 12:44:57:577,9683,0,1,2,28573,58665,5057,20,20,992
13.10.2024 12:44:57:580,9684,0,1,2,28581,58663,5060,20,19,995
13.10.2024 12:44:57:584,9685,0,1,2,28576,58661,5057,15,25,997
13.10.2024 12:44:57:587,9686,0,1,2,28575,58662,5057,18,23,993
13.10.2024 12:44:57:590,9687,0,1,2,28579,58662,5058,15,24,998
13.10.2024 12:44:57:593,9688,0,1,2,28581,58663,5056,17,21,996
13.10.2024 12:44:57:597,9689,0,1,2,28578,58664,5055,19,22,994
13.10.2024 12:44:57:600,9690,0,1,2,28578,58664,5058,19,27,995
13.10.2024 12:44:57:603,9691,0,1,2,28578,58665,5059,19,27,995
13.10.2024 12:44:57:606,9692,0,1,2,28583,58665,5058,16,23,994
13.10.2024 12:44:57:610,9693,0,1,2,28581,58667,5056,14,23,993
13.10.2024 12:44:57:613,9694,0,1,2,28580,58667,5057,16,25,989
13.10.2024 12:44:57:616,9695,0,1,2,28577,58666,5058,14,23,995
13.10.2024 12:44:57:619,9696,0,1,2,28582,58666,5059,20,24,995
13.10.2024 12:44:57:623,9697,0,1,2,28579,58664,5056,16,23,988
13.10.2024 12:44:57:626,9698,0,1,2,28578,58664,5057,20,23,996
13.10.2024 12:44:57:629,9699,0,1,2,28580,58669,5057,16,21,997
13.10.2024 12:44:57:632,9700,0,1,2,28576,58662,5056,17,28,995
13.10.2024 12:44:57:636,9701,0,1,2,28579,58660,5057,20,25,996
13.10.2024 12:44:57:639,9702,0,1,2,28576,58662,5056,21,23,1001
13.10.2024 12:44:57:642,9703,0,1,2,28575,58662,5057,15,27,994
13.10.2024 12:44:57:645,9704,0,1,2,28582,58665,5058,17,21,993
13.10.2024 12:44:57:649,9705,0,1,2,28577,58665,5056,19,24,993
13.10.2024 12:44:57:652,9706,0,1,2,28580,58668,5059,19,24,993
13.10.2024 12:44:57:655,9707,0,1,2,28581,58667,5057,17,26,990
13.10.2024 12:44:57:658,9708,0,1,2,28578,58666,5059,22,24,997
13.10.2024 12:44:57:662,9709,0,1,2,28579,58663,5058,22,22,992
13.10.2024 12:44:57:665,9710,0,1,2,28577,58663,5058,19,21,995
13.10.2024 12:44:57:668,9711,0,1,2,28573,58665,5057,21,22,1002
13.10.2024 12:44:57:671,9712,0,1,2,28577,58665,5058,19,19,997
13.10.2024 12:44:57:675,9713,0,1,2,28584,58659,5058,13,22,994
13.10.2024 12:44:57:678,9714,0,1,2,28577,58664,5057,19,18,990
13.10.2024 12:44:57:681,9715,0,1,2,28576,58664,5059,18,25,993
13.10.2024 12:44:57:684,9716,0,1,2,28577,58666,5059,22,20,992
13.10.2024 12:44:57:688,9717,0,1,2,28578,58664,5056,15,22,996
13.10.2024 12:44:57:691,9718,0,1,2,28576,58665,5055,18,22,991
13.10.2024 12:44:57:694,9719,0,1,2,28578,58666,5057,18,18,993
13.10.2024 12:44:57:697,9720,0,1,2,28577,58663,5057,18,26,996
13.10.2024 12:44:57:700,9721,0,1,2,28581,58669,5057,18,26,996
13.10.2024 12:44:57:704,9722,0,1,2,28582,58665,5059,15,22,992
13.10.2024 12:44:57:707,9723,0,1,2,28581,58667,5057,15,22,991
13.10.2024 12:44:57:710,9724,0,1,2,28580,58666,5059,16,20,996
13.10.2024 12:44:57:713,9725,0,1,2,28575,58661,5058,21,23,993
13.10.2024 12:44:57:717,9726,0,1,2,28580,58664,5057,13,22,993
13.10.2024 12:44:57:720,9727,0,1,2,28577,58665,5057,18,24,996
13.10.2024 12:44:57:723,9728,0,1,2,28573,58659,5058,13,23,996
13.10.2024 12:44:57:726,9729,0,1,2,28574,58661,5057,18,24,993
13.10.2024 12:44:57:730,9730,0,1,2,28578,58661,5058,17,23,994
13.10.2024 12:44:57:733,9731,0,1,2,28575,58663,5058,17,21,995
13.10.2024 12:44:57:736,9732,0,1,2,28576,58658,5057,17,21,997
13.10.2024 12:44:57:739,9733,0,1,2,28575,58662,5057,18,20,936
13.10.2024 12:44:57:743,9734,0,1,2,28582,58663,5059,18,23,992
13.10.2024 12:44:57:746,9735,0,1,2,28575,58661,5059,13,19,996
13.10.2024 12:44:57:749,9736,0,1,2,28577,58662,5057,13,19,996
13.10.2024 12:44:57:752,9737,0,1,2,28578,58667,5057,18,18,992
13.10.2024 12:44:57:756,9738,0,1,2,28576,58664,5058,20,22,992
13.10.2024 12:44:57:759,9739,0,1,2,28585,58668,5058,16,22,997
13.10.2024 12:44:57:762,9740,0,1,2,28580,58662,5059,15,21,994
13.10.2024 12:44:57:765,9741,0,1,2,28574,58666,5058,20,22,996
13.10.2024 12:44:57:769,9742,0,1,2,28584,58662,5056,16,23,993
13.10.2024 12:44:57:772,9743,0,1,2,28582,58664,5056,17,21,991
13.10.2024 12:44:57:775,9744,0,1,2,28577,58664,5058,22,21,994
13.10.2024 12:44:57:778,9745,0,1,2,28581,58660,5057,17,26,994
13.10.2024 12:44:57:782,9746,0,1,2,28578,58661,5059,17,23,994
13.10.2024 12:44:57:785,9747,0,1,2,28574,58659,5058,19,21,998
13.10.2024 12:44:57:788,9748,0,1,2,28577,58662,5058,13,22,995
13.10.2024 12:44:57:791,9749,0,1,2,28580,58668,5057,22,24,995
13.10.2024 12:44:57:795,9750,0,1,2,28579,58668,5059,19,21,998
13.10.2024 12:44:57:798,9751,0,1,2,28573,58662,5059,19,21,998
13.10.2024 12:44:57:801,9752,0,1,2,28580,58664,5058,20,25,997
13.10.2024 12:44:57:804,9753,0,1,2,28576,58665,5057,18,23,996
13.10.2024 12:44:57:808,9754,0,1,2,28580,58667,5059,18,23,996
13.10.2024 12:44:57:811,9755,0,1,2,28583,58661,5057,20,20,993
13.10.2024 12:44:57:814,9756,0,1,2,28581,58663,5059,17,23,997
13.10.2024 12:44:57:817,9757,0,1,2,28579,58663,5058,14,24,995
13.10.2024 12:44:57:821,9758,0,1,2,28576,58664,5057,16,22,994
13.10.2024 12:44:57:824,9759,0,1,2,28577,58660,5058,20,20,997
13.10.2024 12:44:57:827,9760,0,1,2,28578,58663,5057,15,27,994
13.10.2024 12:44:57:830,9761,0,1,2,28579,58664,5058,18,23,996
13.10.2024 12:44:57:833,9762,0,1,2,28580,58663,5057,10,24,996
13.10.2024 12:44:57:837,9763,0,1,2,28576,58660,5058,15,24,996
13.10.2024 12:44:57:840,9764,0,1,2,28575,58662,5059,14,22,999
13.10.2024 12:44:57:843,9765,0,1,2,28585,58663,5058,15,25,995
13.10.2024 12:44:57:846,9766,0,1,2,28579,58662,5058,15,25,995
13.10.2024 12:44:57:850,9767,0,1,2,28575,58661,5058,15,21,997
13.10.2024 12:44:57:853,9768,0,1,2,28576,58661,5057,15,22,996
13.10.2024 12:44:57:856,9769,0,1,2,28575,58661,5057,19,24,994
13.10.2024 12:44:57:859,9770,0,1,2,28580,58667,5059,16,24,995
13.10.2024 12:44:57:863,9771,0,1,2,28577,58664,5058,18,22,990
13.10.2024 12:44:57:866,9772,0,1,2,28578,58666,5059,18,27,994
13.10.2024 12:44:57:869,9773,0,1,2,28577,58666,5058,22,26,998
13.10.2024 12:44:57:872,9774,0,1,2,28580,58666,5057,21,24,993
13.10.2024 12:44:57:876,9775,0,1,2,28577,58665,5058,16,23,993
13.10.2024 12:44:57:879,9776,0,1,2,28573,58660,5058,20,23,991
13.10.2024 12:44:57:882,9777,0,1,2,28575,58663,5057,21,20,995
13.10.2024 12:44:57:885,9778,0,1,2,28577,58663,5058,24,25,997
13.10.2024 12:44:57:889,9779,0,1,2,28578,58665,5057,18,23,995
13.10.2024 12:44:57:892,9780,0,1,2,28577,58663,5057,18,24,996
13.10.2024 12:44:57:895,9781,0,1,2,28577,58661,5059,18,24,996
13.10.2024 12:44:57:898,9782,0,1,2,28580,58665,5056,21,23,990
13.10.2024 12:44:57:902,9783,0,1,2,28581,58663,5059,16,23,994
13.10.2024 12:44:57:905,9784,0,1,2,28577,58664,5057,17,21,994
13.10.2024 12:44:57:908,9785,0,1,2,28580,58667,5057,20,18,997
13.10.2024 12:44:57:911,9786,0,1,2,28581,58667,5058,18,21,991
13.10.2024 12:44:57:915,9787,0,1,2,28581,58667,5057,19,23,992
13.10.2024 12:44:57:918,9788,0,1,2,28579,58665,5058,17,23,992
13.10.2024 12:44:57:921,9789,0,1,2,28581,58662,5059,13,21,998
13.10.2024 12:44:57:924,9790,0,1,2,28581,58663,5057,16,21,994
13.10.2024 12:44:57:928,9791,0,1,2,28578,58662,5056,17,22,997
13.10.2024 12:44:57:931,9792,0,1,2,28576,58664,5057,16,24,998
13.10.2024 12:44:57:934,9793,0,1,2,28579,58663,5058,16,20,994
13.10.2024 12:44:57:937,9794,0,1,2,28580,58662,5058,17,22,996
13.10.2024 12:44:57:941,9795,0,1,2,28579,58665,5058,18,17,994
13.10.2024 12:44:57:944,9796,0,1,2,28582,58663,5059,18,17,994
13.10.2024 12:44:57:947,9797,0,1,2,28576,58665,5057,15,21,990
13.10.2024 12:44:57:950,9798,0,1,2,28581,58663,5059,15,23,993
13.10.2024 12:44:57:954,9799,0,1,2,28579,58665,5056,17,22,994
13.10.2024 12:44:57:957,9800,0,1,2,28578,58663,5057,17,22,994
13.10.2024 12:44:57:960,9801,0,1,2,28578,58666,5060,15,22,997
13.10.2024 12:44:57:963,9802,0,1,2,28578,58667,5057,19,19,993
13.10.2024 12:44:57:966,9803,0,1,2,28574,58665,5057,19,20,996
13.10.2024 12:44:57:970,9804,0,1,2,28575,58663,5055,13,20,996
13.10.2024 12:44:57:973,9805,0,1,2,28578,58664,5058,17,23,997
13.10.2024 12:44:57:976,9806,0,1,2,28582,58660,5057,16,27,994
13.10.2024 12:44:57:979,9807,0,1,2,28578,58663,5057,18,21,997
13.10.2024 12:44:57:983,9808,0,1,2,28576,58662,5057,17,25,997
13.10.2024 12:44:57:986,9809,0,1,2,28582,58663,5058,22,23,997
13.10.2024 12:44:57:989,9810,0,1,2,28578,58661,5057,17,19,993
13.10.2024 12:44:57:992,9811,0,1,2,28576,58662,5057,17,19,993
13.10.2024 12:44:57:996,9812,0,1,2,28573,58663,5059,20,25,995
13.10.2024 12:44:57:999,9813,0,1,2,28579,58662,5059,17,20,995
13.10.2024 12:44:58:2,9814,0,1,2,28582,58662,5057,18,23,991
13.10.2024 12:44:58:5,9815,0,1,2,28583,58664,5057,17,22,996
13.10.2024 12:44:58:9,9816,0,1,2,28574,58662,5058,23,26,994
13.10.2024 12:44:58:12,9817,0,1,2,28576,58665,5057,21,26,994
13.10.2024 12:44:58:15,9818,0,1,2,28577,58664,5056,20,22,993
13.10.2024 12:44:58:18,9819,0,1,2,28578,58663,5057,18,26,996
13.10.2024 12:44:58:22,9820,0,1,2,28581,58662,5056,17,25,994
13.10.2024 12:44:58:25,9821,0,1,2,28575,58663,5058,18,23,994
13.10.2024 12:44:58:28,9822,0,1,2,28576,58666,5058,17,22,991
13.10.2024 12:44:58:31,9823,0,1,2,28580,58662,5060,19,24,998
13.10.2024 12:44:58:35,9824,0,1,2,28579,58664,5057,22,24,997
