Timestamp[Day.Month.Year Hour:Minute:Second:Milisecond],sampleNum,tagLEDC1_PD1,tagLEDC2_PD1,tagLEDC3_PD1,LED1_PPG1,LED2_PPG1,LED3_PPG1,ACC_X[mg],ACC_Y[mg],ACC_Z[mg]
05.10.2024 13:24:53:974,2551,2,0,1,120890,89140,129539,8,-680,736
05.10.2024 13:24:53:978,2552,2,0,1,120891,89144,129539,11,-681,734
05.10.2024 13:24:53:982,2553,2,0,1,120895,89151,129540,5,-680,737
05.10.2024 13:24:53:986,2554,2,0,1,120895,89148,129543,14,-681,738
05.10.2024 13:24:53:990,2555,2,0,1,120890,89159,129545,12,-680,732
05.10.2024 13:24:53:994,2556,2,0,1,120892,89161,129543,8,-683,735
05.10.2024 13:24:53:998,2557,2,0,1,120888,89168,129542,8,-676,735
05.10.2024 13:24:54:1,2558,2,0,1,120896,89178,129551,8,-681,729
05.10.2024 13:24:54:5,2559,2,0,1,120889,89177,129547,10,-678,729
05.10.2024 13:24:54:9,2560,2,0,1,120891,89175,129549,7,-683,734
05.10.2024 13:24:54:13,2561,2,0,1,120888,89194,129549,10,-683,733
05.10.2024 13:24:54:17,2562,2,0,1,120902,89200,129558,8,-683,744
05.10.2024 13:24:54:21,2563,2,0,1,120900,89193,129556,5,-684,735
05.10.2024 13:24:54:25,2564,2,0,1,120893,89189,129549,6,-689,732
05.10.2024 13:24:54:29,2565,2,0,1,120895,89220,129560,8,-680,736
05.10.2024 13:24:54:33,2566,2,0,1,120898,89213,129561,6,-679,739
05.10.2024 13:24:54:37,2567,2,0,1,120895,89217,129561,7,-686,734
05.10.2024 13:24:54:40,2568,2,0,1,120891,89225,129555,10,-684,740
05.10.2024 13:24:54:44,2569,2,0,1,120898,89225,129561,9,-681,732
05.10.2024 13:24:54:48,2570,2,0,1,120896,89227,129563,7,-679,735
05.10.2024 13:24:54:52,2571,2,0,1,120896,89239,129561,8,-684,737
05.10.2024 13:24:54:56,2572,2,0,1,120892,89240,129566,13,-686,734
05.10.2024 13:24:54:60,2573,2,0,1,120896,89240,129565,8,-680,744
05.10.2024 13:24:54:64,2574,2,0,1,120894,89249,129570,8,-680,744
05.10.2024 13:24:54:68,2575,2,0,1,120896,89244,129558,11,-680,738
05.10.2024 13:24:54:72,2576,2,0,1,120892,89245,129558,11,-676,740
05.10.2024 13:24:54:76,2577,2,0,1,120893,89266,129572,10,-673,740
05.10.2024 13:24:54:79,2578,2,0,1,120898,89264,129569,12,-676,736
05.10.2024 13:24:54:83,2579,2,0,1,120901,89269,129563,6,-680,738
05.10.2024 13:24:54:87,2580,2,0,1,120895,89273,129566,15,-682,735
05.10.2024 13:24:54:91,2581,2,0,1,120896,89277,129565,14,-681,739
05.10.2024 13:24:54:95,2582,2,0,1,120894,89275,129571,15,-681,737
05.10.2024 13:24:54:99,2583,2,0,1,120900,89285,129567,17,-676,736
05.10.2024 13:24:54:103,2584,2,0,1,120900,89286,129566,19,-676,739
05.10.2024 13:24:54:107,2585,2,0,1,120900,89293,129566,14,-678,733
05.10.2024 13:24:54:111,2586,2,0,1,120898,89287,129565,17,-680,737
05.10.2024 13:24:54:115,2587,2,0,1,120893,89289,129560,13,-678,736
05.10.2024 13:24:54:118,2588,2,0,1,120901,89299,129560,10,-680,738
05.10.2024 13:24:54:122,2589,2,0,1,120897,89289,129551,10,-681,736
05.10.2024 13:24:54:126,2590,2,0,1,120893,89293,129547,10,-681,734
05.10.2024 13:24:54:130,2591,2,0,1,120893,89291,129543,5,-684,735
05.10.2024 13:24:54:134,2592,2,0,1,120893,89282,129536,7,-684,734
05.10.2024 13:24:54:138,2593,2,0,1,120893,89289,129525,5,-685,735
05.10.2024 13:24:54:142,2594,2,0,1,120889,89285,129527,8,-685,734
05.10.2024 13:24:54:146,2595,2,0,1,120888,89277,129523,7,-690,733
05.10.2024 13:24:54:150,2596,2,0,1,120888,89269,129519,5,-692,738
05.10.2024 13:24:54:154,2597,2,0,1,120884,89261,129510,1,-692,736
05.10.2024 13:24:54:157,2598,2,0,1,120886,89248,129507,5,-686,732
05.10.2024 13:24:54:161,2599,2,0,1,120880,89243,129503,5,-686,732
05.10.2024 13:24:54:165,2600,2,0,1,120879,89231,129493,5,-683,734
05.10.2024 13:24:54:169,2601,2,0,1,120878,89224,129493,12,-687,734
05.10.2024 13:24:54:173,2602,2,0,1,120879,89209,129486,7,-682,738
05.10.2024 13:24:54:177,2603,2,0,1,120870,89204,129478,7,-682,737
05.10.2024 13:24:54:181,2604,2,0,1,120867,89184,129482,3,-683,740
05.10.2024 13:24:54:185,2605,2,0,1,120874,89189,129476,7,-686,739
05.10.2024 13:24:54:189,2606,2,0,1,120867,89156,129480,8,-686,738
05.10.2024 13:24:54:192,2607,2,0,1,120870,89170,129472,11,-683,737
05.10.2024 13:24:54:196,2608,2,0,1,120868,89148,129467,12,-680,733
05.10.2024 13:24:54:200,2609,2,0,1,120861,89145,129465,6,-680,733
05.10.2024 13:24:54:204,2610,2,0,1,120858,89134,129462,11,-681,732
05.10.2024 13:24:54:208,2611,2,0,1,120858,89137,129459,7,-681,732
05.10.2024 13:24:54:212,2612,2,0,1,120858,89119,129460,9,-677,733
05.10.2024 13:24:54:216,2613,2,0,1,120856,89112,129460,10,-680,735
05.10.2024 13:24:54:220,2614,2,0,1,120853,89111,129454,12,-685,739
05.10.2024 13:24:54:224,2615,2,0,1,120859,89101,129448,15,-681,738
05.10.2024 13:24:54:228,2616,2,0,1,120854,89098,129457,13,-681,736
05.10.2024 13:24:54:231,2617,2,0,1,120850,89087,129453,7,-681,734
05.10.2024 13:24:54:235,2618,2,0,1,120849,89096,129453,12,-683,734
05.10.2024 13:24:54:239,2619,2,0,1,120850,89085,129452,11,-678,737
05.10.2024 13:24:54:243,2620,2,0,1,120853,89073,129454,12,-677,732
05.10.2024 13:24:54:247,2621,2,0,1,120848,89072,129450,14,-682,735
05.10.2024 13:24:54:251,2622,2,0,1,120847,89075,129454,8,-682,741
05.10.2024 13:24:54:255,2623,2,0,1,120855,89070,129461,12,-685,740
05.10.2024 13:24:54:259,2624,2,0,1,120851,89060,129455,12,-685,740
05.10.2024 13:24:54:263,2625,2,0,1,120851,89066,129454,11,-681,736
05.10.2024 13:24:54:267,2626,2,0,1,120846,89060,129456,11,-680,733
05.10.2024 13:24:54:270,2627,2,0,1,120845,89060,129454,9,-680,733
05.10.2024 13:24:54:274,2628,2,0,1,120848,89053,129454,8,-681,733
05.10.2024 13:24:54:278,2629,2,0,1,120845,89052,129456,13,-681,736
05.10.2024 13:24:54:282,2630,2,0,1,120847,89054,129458,8,-685,732
05.10.2024 13:24:54:286,2631,2,0,1,120847,89056,129457,6,-684,734
05.10.2024 13:24:54:290,2632,2,0,1,120849,89055,129455,7,-683,733
05.10.2024 13:24:54:294,2633,2,0,1,120852,89049,129451,11,-685,729
05.10.2024 13:24:54:298,2634,2,0,1,120849,89049,129447,9,-686,732
05.10.2024 13:24:54:302,2635,2,0,1,120848,89054,129458,8,-679,732
05.10.2024 13:24:54:306,2636,2,0,1,120845,89060,129458,9,-686,732
05.10.2024 13:24:54:309,2637,2,0,1,120849,89059,129459,8,-684,731
05.10.2024 13:24:54:313,2638,2,0,1,120852,89054,129455,9,-690,735
05.10.2024 13:24:54:317,2639,2,0,1,120847,89054,129460,9,-689,734
05.10.2024 13:24:54:321,2640,2,0,1,120847,89057,129460,4,-689,732
05.10.2024 13:24:54:325,2641,2,0,1,120843,89055,129456,10,-684,732
05.10.2024 13:24:54:329,2642,2,0,1,120843,89058,129461,6,-685,736
05.10.2024 13:24:54:333,2643,2,0,1,120842,89061,129463,7,-686,736
05.10.2024 13:24:54:337,2644,2,0,1,120843,89061,129462,7,-681,733
05.10.2024 13:24:54:341,2645,2,0,1,120844,89060,129466,6,-678,739
05.10.2024 13:24:54:345,2646,2,0,1,120839,89056,129467,10,-676,741
05.10.2024 13:24:54:348,2647,2,0,1,120841,89054,129463,11,-681,735
05.10.2024 13:24:54:352,2648,2,0,1,120840,89063,129465,10,-679,739
05.10.2024 13:24:54:356,2649,2,0,1,120839,89068,129460,10,-679,739
05.10.2024 13:24:54:360,2650,2,0,1,120844,89076,129467,4,-681,736
05.10.2024 13:24:54:364,2651,2,0,1,120841,89060,129474,9,-676,737
05.10.2024 13:24:54:368,2652,2,0,1,120841,89071,129470,11,-675,737
05.10.2024 13:24:54:372,2653,2,0,1,120837,89055,129469,13,-675,733
05.10.2024 13:24:54:376,2654,2,0,1,120837,89071,129463,12,-676,738
05.10.2024 13:24:54:380,2655,2,0,1,120840,89061,129465,9,-674,739
05.10.2024 13:24:54:384,2656,2,0,1,120844,89068,129464,12,-678,737
05.10.2024 13:24:54:387,2657,2,0,1,120840,89072,129467,15,-682,736
05.10.2024 13:24:54:391,2658,2,0,1,120840,89079,129466,13,-691,733
05.10.2024 13:24:54:395,2659,2,0,1,120842,89076,129465,13,-682,738
05.10.2024 13:24:54:399,2660,2,0,1,120843,89082,129472,11,-687,732
05.10.2024 13:24:54:403,2661,2,0,1,120844,89082,129468,10,-682,734
05.10.2024 13:24:54:407,2662,2,0,1,120842,89080,129473,9,-685,736
05.10.2024 13:24:54:411,2663,2,0,1,120843,89078,129466,13,-687,739
05.10.2024 13:24:54:415,2664,2,0,1,120842,89089,129467,12,-688,740
05.10.2024 13:24:54:419,2665,2,0,1,120848,89083,129467,12,-686,737
05.10.2024 13:24:54:423,2666,2,0,1,120841,89083,129471,7,-692,738
05.10.2024 13:24:54:426,2667,2,0,1,120845,89085,129463,8,-691,734
05.10.2024 13:24:54:430,2668,2,0,1,120837,89098,129465,11,-688,738
05.10.2024 13:24:54:434,2669,2,0,1,120841,89089,129468,8,-687,734
05.10.2024 13:24:54:438,2670,2,0,1,120843,89085,129466,10,-685,734
05.10.2024 13:24:54:442,2671,2,0,1,120837,89092,129462,12,-683,738
05.10.2024 13:24:54:446,2672,2,0,1,120836,89091,129465,6,-684,733
05.10.2024 13:24:54:450,2673,2,0,1,120830,89089,129459,6,-681,738
05.10.2024 13:24:54:454,2674,2,0,1,120832,89086,129458,7,-683,736
05.10.2024 13:24:54:458,2675,2,0,1,120836,89094,129465,10,-682,735
05.10.2024 13:24:54:462,2676,2,0,1,120835,89083,129455,6,-678,741
05.10.2024 13:24:54:465,2677,2,0,1,120830,89078,129453,6,-679,734
05.10.2024 13:24:54:469,2678,2,0,1,120828,89087,129455,12,-675,733
05.10.2024 13:24:54:473,2679,2,0,1,120827,89087,129460,9,-673,738
05.10.2024 13:24:54:477,2680,2,0,1,120826,89072,129448,12,-675,734
05.10.2024 13:24:54:481,2681,2,0,1,120822,89076,129451,7,-676,734
05.10.2024 13:24:54:485,2682,2,0,1,120820,89074,129454,5,-677,733
05.10.2024 13:24:54:489,2683,2,0,1,120825,89074,129455,7,-681,740
05.10.2024 13:24:54:493,2684,2,0,1,120821,89070,129455,7,-679,735
05.10.2024 13:24:54:497,2685,2,0,1,120824,89072,129449,10,-680,736
05.10.2024 13:24:54:501,2686,2,0,1,120819,89077,129452,10,-680,732
05.10.2024 13:24:54:504,2687,2,0,1,120822,89072,129457,14,-682,732
05.10.2024 13:24:54:508,2688,2,0,1,120819,89076,129450,6,-682,736
05.10.2024 13:24:54:512,2689,2,0,1,120822,89074,129449,8,-683,735
05.10.2024 13:24:54:516,2690,2,0,1,120821,89070,129456,8,-687,740
05.10.2024 13:24:54:520,2691,2,0,1,120826,89074,129454,8,-691,732
05.10.2024 13:24:54:524,2692,2,0,1,120822,89071,129452,6,-691,738
05.10.2024 13:24:54:528,2693,2,0,1,120819,89075,129455,12,-688,738
05.10.2024 13:24:54:532,2694,2,0,1,120823,89073,129454,8,-683,736
05.10.2024 13:24:54:536,2695,2,0,1,120821,89073,129452,8,-684,732
05.10.2024 13:24:54:540,2696,2,0,1,120821,89078,129452,7,-685,732
05.10.2024 13:24:54:543,2697,2,0,1,120822,89080,129454,7,-685,739
05.10.2024 13:24:54:547,2698,2,0,1,120821,89080,129457,8,-683,736
05.10.2024 13:24:54:551,2699,2,0,1,120820,89077,129451,11,-684,735
05.10.2024 13:24:54:555,2700,2,0,1,120823,89086,129453,10,-688,738
05.10.2024 13:24:54:559,2701,2,0,1,120815,89089,129456,7,-685,734
05.10.2024 13:24:54:563,2702,2,0,1,120822,89080,129457,10,-686,741
05.10.2024 13:24:54:567,2703,2,0,1,120817,89087,129450,13,-688,734
05.10.2024 13:24:54:571,2704,2,0,1,120820,89084,129460,10,-678,736
05.10.2024 13:24:54:575,2705,2,0,1,120819,89089,129460,8,-682,736
05.10.2024 13:24:54:579,2706,2,0,1,120819,89093,129460,12,-677,736
05.10.2024 13:24:54:582,2707,2,0,1,120814,89084,129461,9,-681,736
05.10.2024 13:24:54:586,2708,2,0,1,120814,89088,129458,9,-687,737
05.10.2024 13:24:54:590,2709,2,0,1,120816,89092,129460,10,-682,734
05.10.2024 13:24:54:594,2710,2,0,1,120819,89091,129465,12,-685,729
05.10.2024 13:24:54:598,2711,2,0,1,120820,89091,129459,9,-675,735
05.10.2024 13:24:54:602,2712,2,0,1,120816,89085,129458,14,-678,736
05.10.2024 13:24:54:606,2713,2,0,1,120815,89088,129465,12,-677,734
05.10.2024 13:24:54:610,2714,2,0,1,120819,89094,129465,15,-680,736
05.10.2024 13:24:54:614,2715,2,0,1,120813,89100,129460,8,-685,737
05.10.2024 13:24:54:618,2716,2,0,1,120814,89102,129462,10,-682,738
05.10.2024 13:24:54:621,2717,2,0,1,120818,89101,129466,10,-682,735
05.10.2024 13:24:54:625,2718,2,0,1,120818,89112,129460,15,-686,731
05.10.2024 13:24:54:629,2719,2,0,1,120809,89100,129460,14,-688,737
05.10.2024 13:24:54:633,2720,2,0,1,120818,89106,129468,8,-682,736
05.10.2024 13:24:54:637,2721,2,0,1,120814,89104,129463,9,-685,731
05.10.2024 13:24:54:641,2722,2,0,1,120816,89109,129470,14,-683,735
05.10.2024 13:24:54:645,2723,2,0,1,120817,89111,129466,13,-679,733
05.10.2024 13:24:54:649,2724,2,0,1,120815,89118,129461,11,-685,741
05.10.2024 13:24:54:653,2725,2,0,1,120816,89115,129468,7,-686,738
05.10.2024 13:24:54:657,2726,2,0,1,120817,89123,129467,10,-685,737
05.10.2024 13:24:54:660,2727,2,0,1,120815,89124,129471,6,-689,734
05.10.2024 13:24:54:664,2728,2,0,1,120815,89126,129474,9,-686,735
05.10.2024 13:24:54:668,2729,2,0,1,120812,89129,129473,13,-684,732
05.10.2024 13:24:54:672,2730,2,0,1,120811,89130,129470,11,-681,731
05.10.2024 13:24:54:676,2731,2,0,1,120811,89133,129473,9,-682,734
05.10.2024 13:24:54:680,2732,2,0,1,120809,89134,129475,10,-684,735
05.10.2024 13:24:54:684,2733,2,0,1,120811,89133,129471,14,-679,735
05.10.2024 13:24:54:688,2734,2,0,1,120810,89137,129473,11,-685,740
05.10.2024 13:24:54:692,2735,2,0,1,120805,89145,129472,12,-686,737
05.10.2024 13:24:54:696,2736,2,0,1,120811,89142,129477,6,-687,738
05.10.2024 13:24:54:699,2737,2,0,1,120804,89138,129473,12,-681,738
05.10.2024 13:24:54:703,2738,2,0,1,120805,89142,129476,15,-679,733
05.10.2024 13:24:54:707,2739,2,0,1,120806,89142,129473,11,-676,732
05.10.2024 13:24:54:711,2740,2,0,1,120808,89151,129476,14,-678,735
05.10.2024 13:24:54:715,2741,2,0,1,120806,89147,129468,6,-684,739
05.10.2024 13:24:54:719,2742,2,0,1,120809,89155,129480,10,-681,735
05.10.2024 13:24:54:723,2743,2,0,1,120809,89164,129482,6,-683,739
05.10.2024 13:24:54:727,2744,2,0,1,120808,89150,129471,10,-688,733
05.10.2024 13:24:54:731,2745,2,0,1,120804,89165,129476,10,-682,739
05.10.2024 13:24:54:735,2746,2,0,1,120806,89160,129482,12,-680,737
05.10.2024 13:24:54:738,2747,2,0,1,120804,89164,129478,11,-677,737
05.10.2024 13:24:54:742,2748,2,0,1,120808,89166,129485,9,-680,736
05.10.2024 13:24:54:746,2749,2,0,1,120806,89160,129483,13,-677,735
05.10.2024 13:24:54:750,2750,2,0,1,120807,89174,129481,9,-678,732
05.10.2024 13:24:54:754,2751,2,0,1,120807,89168,129481,7,-680,737
05.10.2024 13:24:54:758,2752,2,0,1,120803,89174,129480,4,-685,734
05.10.2024 13:24:54:762,2753,2,0,1,120801,89183,129480,12,-683,732
05.10.2024 13:24:54:766,2754,2,0,1,120805,89182,129481,10,-685,732
05.10.2024 13:24:54:770,2755,2,0,1,120809,89182,129481,10,-681,734
05.10.2024 13:24:54:774,2756,2,0,1,120805,89179,129478,12,-679,736
05.10.2024 13:24:54:777,2757,2,0,1,120802,89187,129484,13,-679,734
05.10.2024 13:24:54:781,2758,2,0,1,120805,89188,129481,8,-680,738
05.10.2024 13:24:54:785,2759,2,0,1,120800,89183,129481,9,-681,739
05.10.2024 13:24:54:789,2760,2,0,1,120797,89201,129483,9,-687,738
05.10.2024 13:24:54:793,2761,2,0,1,120799,89203,129485,11,-683,737
05.10.2024 13:24:54:797,2762,2,0,1,120802,89195,129490,7,-682,739
05.10.2024 13:24:54:801,2763,2,0,1,120799,89209,129485,10,-684,735
05.10.2024 13:24:54:805,2764,2,0,1,120801,89205,129481,16,-678,733
05.10.2024 13:24:54:809,2765,2,0,1,120798,89206,129486,8,-681,733
05.10.2024 13:24:54:813,2766,2,0,1,120800,89213,129492,11,-678,735
05.10.2024 13:24:54:816,2767,2,0,1,120804,89213,129488,13,-681,736
05.10.2024 13:24:54:820,2768,2,0,1,120794,89218,129484,10,-684,738
05.10.2024 13:24:54:824,2769,2,0,1,120802,89229,129490,9,-686,736
05.10.2024 13:24:54:828,2770,2,0,1,120805,89220,129496,7,-691,734
05.10.2024 13:24:54:832,2771,2,0,1,120805,89222,129489,11,-684,738
05.10.2024 13:24:54:836,2772,2,0,1,120800,89235,129492,8,-684,738
05.10.2024 13:24:54:840,2773,2,0,1,120805,89236,129501,7,-683,732
05.10.2024 13:24:54:844,2774,2,0,1,120796,89225,129495,7,-677,732
05.10.2024 13:24:54:848,2775,2,0,1,120801,89234,129497,10,-677,734
05.10.2024 13:24:54:852,2776,2,0,1,120800,89238,129493,10,-680,736
05.10.2024 13:24:54:855,2777,2,0,1,120798,89242,129496,9,-684,737
05.10.2024 13:24:54:859,2778,2,0,1,120795,89242,129499,13,-685,734
05.10.2024 13:24:54:863,2779,2,0,1,120802,89244,129501,10,-689,737
05.10.2024 13:24:54:867,2780,2,0,1,120802,89249,129499,10,-746,736
05.10.2024 13:24:54:871,2781,2,0,1,120803,89244,129498,10,-680,740
05.10.2024 13:24:54:875,2782,2,0,1,120799,89256,129496,13,-677,734
05.10.2024 13:24:54:879,2783,2,0,1,120796,89262,129504,12,-680,732
05.10.2024 13:24:54:883,2784,2,0,1,120802,89264,129499,10,-684,736
05.10.2024 13:24:54:887,2785,2,0,1,120806,89263,129500,11,-685,739
05.10.2024 13:24:54:891,2786,2,0,1,120799,89271,129505,10,-682,738
05.10.2024 13:24:54:894,2787,2,0,1,120800,89270,129507,11,-683,740
05.10.2024 13:24:54:898,2788,2,0,1,120800,89272,129502,11,-686,738
05.10.2024 13:24:54:902,2789,2,0,1,120801,89270,129511,19,-681,737
05.10.2024 13:24:54:906,2790,2,0,1,120794,89275,129508,12,-682,734
05.10.2024 13:24:54:910,2791,2,0,1,120795,89274,129509,10,-674,738
05.10.2024 13:24:54:914,2792,2,0,1,120794,89290,129505,11,-674,740
05.10.2024 13:24:54:918,2793,2,0,1,120795,89286,129513,10,-681,736
05.10.2024 13:24:54:922,2794,2,0,1,120798,89292,129510,10,-684,742
05.10.2024 13:24:54:926,2795,2,0,1,120794,89292,129507,11,-683,736
05.10.2024 13:24:54:930,2796,2,0,1,120797,89293,129510,14,-680,733
05.10.2024 13:24:54:933,2797,2,0,1,120796,89303,129510,12,-681,735
05.10.2024 13:24:54:937,2798,2,0,1,120800,89306,129512,8,-680,733
05.10.2024 13:24:54:941,2799,2,0,1,120796,89310,129513,10,-680,733
05.10.2024 13:24:54:945,2800,2,0,1,120795,89307,129514,10,-676,732
05.10.2024 13:24:54:949,2801,2,0,1,120796,89320,129516,10,-677,738
05.10.2024 13:24:54:953,2802,2,0,1,120797,89319,129524,8,-687,736
05.10.2024 13:24:54:957,2803,2,0,1,120803,89324,129522,10,-685,734
05.10.2024 13:24:54:961,2804,2,0,1,120801,89324,129525,11,-687,733
05.10.2024 13:24:54:965,2805,2,0,1,120802,89330,129521,8,-688,737
05.10.2024 13:24:54:969,2806,2,0,1,120800,89337,129527,9,-685,733
05.10.2024 13:24:54:972,2807,2,0,1,120802,89342,129529,6,-682,736
05.10.2024 13:24:54:976,2808,2,0,1,120800,89345,129526,10,-683,735
05.10.2024 13:24:54:980,2809,2,0,1,120801,89353,129531,7,-684,733
05.10.2024 13:24:54:984,2810,2,0,1,120799,89354,129524,5,-686,737
05.10.2024 13:24:54:988,2811,2,0,1,120798,89358,129529,5,-689,739
05.10.2024 13:24:54:992,2812,2,0,1,120799,89351,129529,9,-685,736
05.10.2024 13:24:54:996,2813,2,0,1,120801,89362,129530,8,-690,733
05.10.2024 13:24:55:0,2814,2,0,1,120801,89369,129529,9,-684,740
05.10.2024 13:24:55:4,2815,2,0,1,120803,89373,129529,10,-686,736
05.10.2024 13:24:55:8,2816,2,0,1,120800,89372,129534,11,-679,737
05.10.2024 13:24:55:11,2817,2,0,1,120799,89371,129531,14,-680,736
05.10.2024 13:24:55:15,2818,2,0,1,120798,89376,129532,10,-680,740
05.10.2024 13:24:55:19,2819,2,0,1,120792,89381,129538,14,-677,741
05.10.2024 13:24:55:23,2820,2,0,1,120795,89384,129534,9,-689,743
05.10.2024 13:24:55:27,2821,2,0,1,120796,89381,129535,10,-677,740
05.10.2024 13:24:55:31,2822,2,0,1,120795,89382,129537,9,-681,734
05.10.2024 13:24:55:35,2823,2,0,1,120794,89390,129529,11,-685,742
05.10.2024 13:24:55:39,2824,2,0,1,120795,89391,129532,19,-673,735
05.10.2024 13:24:55:43,2825,2,0,1,120798,89393,129534,15,-679,739
05.10.2024 13:24:55:47,2826,2,0,1,120800,89400,129541,17,-679,735
05.10.2024 13:24:55:50,2827,2,0,1,120800,89403,129541,13,-681,738
05.10.2024 13:24:55:54,2828,2,0,1,120797,89402,129533,15,-684,736
05.10.2024 13:24:55:58,2829,2,0,1,120790,89398,129534,15,-683,738
05.10.2024 13:24:55:62,2830,2,0,1,120796,89408,129533,13,-686,735
05.10.2024 13:24:55:66,2831,2,0,1,120793,89398,129527,17,-685,730
05.10.2024 13:24:55:70,2832,2,0,1,120797,89408,129523,14,-683,738
05.10.2024 13:24:55:74,2833,2,0,1,120794,89400,129511,15,-681,735
05.10.2024 13:24:55:78,2834,2,0,1,120786,89403,129514,10,-677,730
05.10.2024 13:24:55:82,2835,2,0,1,120785,89395,129503,12,-684,732
05.10.2024 13:24:55:86,2836,2,0,1,120788,89388,129500,8,-683,733
05.10.2024 13:24:55:89,2837,2,0,1,120781,89384,129491,9,-686,739
05.10.2024 13:24:55:93,2838,2,0,1,120783,89375,129488,5,-687,736
05.10.2024 13:24:55:97,2839,2,0,1,120784,89372,129480,9,-691,737
05.10.2024 13:24:55:101,2840,2,0,1,120781,89366,129476,8,-687,734
05.10.2024 13:24:55:105,2841,2,0,1,120772,89354,129469,4,-682,737
05.10.2024 13:24:55:109,2842,2,0,1,120774,89346,129463,5,-687,740
05.10.2024 13:24:55:113,2843,2,0,1,120771,89324,129459,7,-683,737
05.10.2024 13:24:55:117,2844,2,0,1,120766,89322,129454,3,-684,734
05.10.2024 13:24:55:121,2845,2,0,1,120768,89313,129453,5,-684,736
05.10.2024 13:24:55:125,2846,2,0,1,120763,89292,129449,4,-685,739
05.10.2024 13:24:55:128,2847,2,0,1,120760,89283,129446,7,-687,737
05.10.2024 13:24:55:132,2848,2,0,1,120764,89267,129435,10,-686,732
05.10.2024 13:24:55:136,2849,2,0,1,120758,89263,129434,7,-681,738
05.10.2024 13:24:55:140,2850,2,0,1,120754,89243,129432,12,-683,732
05.10.2024 13:24:55:144,2851,2,0,1,120750,89243,129432,9,-679,736
05.10.2024 13:24:55:148,2852,2,0,1,120752,89227,129427,9,-681,737
05.10.2024 13:24:55:152,2853,2,0,1,120750,89219,129427,9,-681,734
05.10.2024 13:24:55:156,2854,2,0,1,120750,89208,129419,8,-681,732
05.10.2024 13:24:55:160,2855,2,0,1,120748,89190,129422,10,-684,734
05.10.2024 13:24:55:164,2856,2,0,1,120750,89189,129423,10,-686,732
05.10.2024 13:24:55:167,2857,2,0,1,120749,89173,129417,15,-685,732
05.10.2024 13:24:55:171,2858,2,0,1,120746,89175,129420,9,-681,730
05.10.2024 13:24:55:175,2859,2,0,1,120745,89159,129415,16,-682,739
05.10.2024 13:24:55:179,2860,2,0,1,120742,89146,129415,13,-677,739
05.10.2024 13:24:55:183,2861,2,0,1,120746,89147,129410,11,-681,737
05.10.2024 13:24:55:187,2862,2,0,1,120735,89139,129413,12,-685,739
05.10.2024 13:24:55:191,2863,2,0,1,120741,89138,129412,12,-683,736
05.10.2024 13:24:55:195,2864,2,0,1,120740,89128,129413,14,-686,735
05.10.2024 13:24:55:199,2865,2,0,1,120737,89109,129416,13,-684,740
05.10.2024 13:24:55:203,2866,2,0,1,120736,89117,129413,14,-685,740
05.10.2024 13:24:55:206,2867,2,0,1,120740,89115,129409,10,-683,741
05.10.2024 13:24:55:210,2868,2,0,1,120728,89109,129415,11,-679,740
05.10.2024 13:24:55:214,2869,2,0,1,120735,89109,129406,10,-676,731
05.10.2024 13:24:55:218,2870,2,0,1,120735,89099,129413,13,-677,739
05.10.2024 13:24:55:222,2871,2,0,1,120733,89094,129415,13,-677,741
05.10.2024 13:24:55:226,2872,2,0,1,120734,89091,129414,8,-678,735
05.10.2024 13:24:55:230,2873,2,0,1,120729,89085,129409,3,-677,735
05.10.2024 13:24:55:234,2874,2,0,1,120728,89078,129403,9,-681,734
05.10.2024 13:24:55:238,2875,2,0,1,120736,89079,129415,10,-673,732
05.10.2024 13:24:55:242,2876,2,0,1,120735,89080,129408,9,-677,729
05.10.2024 13:24:55:245,2877,2,0,1,120728,89083,129412,11,-677,730
05.10.2024 13:24:55:249,2878,2,0,1,120730,89078,129410,5,-677,733
05.10.2024 13:24:55:253,2879,2,0,1,120729,89079,129407,9,-679,737
05.10.2024 13:24:55:257,2880,2,0,1,120729,89076,129412,10,-682,733
05.10.2024 13:24:55:261,2881,2,0,1,120733,89077,129412,6,-690,741
05.10.2024 13:24:55:265,2882,2,0,1,120731,89071,129414,9,-686,733
05.10.2024 13:24:55:269,2883,2,0,1,120735,89075,129420,8,-679,738
05.10.2024 13:24:55:273,2884,2,0,1,120734,89079,129414,7,-689,737
05.10.2024 13:24:55:277,2885,2,0,1,120737,89071,129417,8,-688,736
05.10.2024 13:24:55:281,2886,2,0,1,120737,89084,129422,9,-683,739
05.10.2024 13:24:55:284,2887,2,0,1,120738,89079,129421,9,-686,735
05.10.2024 13:24:55:288,2888,2,0,1,120734,89073,129422,10,-690,739
05.10.2024 13:24:55:292,2889,2,0,1,120735,89063,129424,7,-689,739
05.10.2024 13:24:55:296,2890,2,0,1,120732,89080,129425,8,-688,736
05.10.2024 13:24:55:300,2891,2,0,1,120739,89074,129429,12,-688,737
05.10.2024 13:24:55:304,2892,2,0,1,120735,89072,129423,15,-684,736
05.10.2024 13:24:55:308,2893,2,0,1,120734,89083,129425,19,-680,733
05.10.2024 13:24:55:312,2894,2,0,1,120734,89082,129427,13,-682,734
05.10.2024 13:24:55:316,2895,2,0,1,120736,89077,129426,13,-682,733
05.10.2024 13:24:55:320,2896,2,0,1,120730,89083,129418,15,-687,735
