Timestamp,Breathing Rate
1718922266,49.676513671875
1718922281,25.0579833984375
1718922296,27.008056640625
1718922311,28.8116455078125
1718922326,19.15283203125
1718922341,18.8323974609375
1718922356,27.2369384765625
1718922371,8.0108642578125
1718922386,38.9373779296875
1718922402,32.4737548828125
1718922417,43.011474609375
