Timestamp,Breathing Rate
1718922266,21.075439453125
1718922282,25.4241943359375
1718922297,20.928955078125
1718922312,22.00927734375
1718922327,18.695068359375
1718922341,18.695068359375
1718922357,13.970947265625
1718922372,13.1561279296875
1718922387,22.74169921875
1718922402,42.9656982421875
1718922417,44.7052001953125
