1721345627.9794428,1.3375396728515625
1721345628.0802393,1.186798095703125
1721345628.180974,1.1101455688476562
1721345628.2817025,1.038604736328125
1721345628.3824348,0.9849472045898438
1721345628.4831655,1.002838134765625
1721345628.5838962,1.1356964111328125
1721345628.6846266,1.406524658203125
1721345628.7853568,1.7718887329101562
1721345628.8860867,2.152587890625
1721345628.8860867,2.5205078125
1721345629.0875487,2.8756484985351562
1721345629.0875487,3.1950225830078125
1721345629.1882868,3.4096450805664062
1721345629.2890098,3.4403076171875
1721345629.3897402,3.3432159423828125
1721345629.4904711,3.1848068237304688
1721345629.5912013,2.9906234741210938
1721345629.6969228,2.7887802124023438
1721345629.8056324,2.5562744140625
1721345629.9143414,2.2701187133789062
1721345630.024048,1.9456329345703125
1721345630.13176,1.608367919921875
1721345630.2414663,1.3426513671875
1721345630.3521705,1.1689071655273438
1721345630.4608796,1.0258331298828125
1721345630.5685914,0.9134140014648438
1721345630.6792953,0.8469772338867188
1721345630.7909966,0.8163223266601562
1721345630.7909966,0.780548095703125
1721345630.9017,0.7166748046875
1721345631.0134015,0.6834640502929688
1721345631.1251025,0.7422256469726562
1721345631.2368038,0.8572006225585938
1721345631.348505,1.048828125
1721345631.4602065,1.296661376953125
1721345631.5699127,1.5649337768554688
1721345631.6786222,1.8536529541015625
1721345631.7893257,2.1398086547851562
1721345631.7893257,2.3850936889648438
1721345631.901027,2.6073760986328125
1721345632.0107336,2.842437744140625
1721345632.1214359,3.0519485473632812
1721345632.2331388,3.218017578125
1721345632.3438425,3.3713226318359375
1721345632.4555435,3.468414306640625
1721345632.5632555,3.4505233764648438
1721345632.6749568,3.2818984985351562
1721345632.7856607,3.0391693115234375
1721345632.897362,2.8628768920898438
1721345632.897362,2.68658447265625
1721345633.009063,2.46429443359375
1721345633.1207643,2.2471237182617188
1721345633.231468,2.06060791015625
1721345633.3431692,1.884307861328125
1721345633.4548695,1.6569137573242188
1721345633.5655744,1.4090805053710938
1721345633.6762784,1.2200088500976562
1721345633.786982,1.1229171752929688
1721345633.8986833,1.0309371948242188
1721345633.8986833,0.9338531494140625
1721345634.0103846,0.8699722290039062
1721345634.1210883,0.8342056274414062
1721345634.2317924,0.8239822387695312
1721345634.3434935,0.8163223266601562
1721345634.4551952,0.8060989379882812
1721345634.5658984,0.8009872436523438
1721345634.6775994,0.8776397705078125
1721345634.7883027,1.0820388793945312
1721345634.7883027,1.36053466796875
1721345634.9000049,1.6773529052734375
1721345635.0097113,1.976287841796875
1721345635.1214116,2.2573394775390625
1721345635.2331135,2.5460586547851562
1721345635.3438177,2.7887802124023438
1721345635.4555187,2.9471893310546875
1721345635.5672202,3.0877151489257812
1721345635.6789212,3.2870025634765625
1721345635.7896252,3.4735183715820312
1721345635.7896252,3.5706100463867188
1721345635.9013262,3.5731658935546875
1721345636.0130274,3.4633026123046875
1721345636.1247287,3.284454345703125
1721345636.23643,3.09027099609375
1721345636.3481312,2.8679885864257812
1721345636.459832,2.6380386352539062
1721345636.5715325,2.4080886840820312
1721345636.683235,2.1832427978515625
1721345636.7949357,1.9992828369140625
1721345636.7949357,1.8434295654296875
1721345636.9056396,1.6901321411132812
1721345637.017341,1.50872802734375
1721345637.129042,1.3094329833984375
1721345637.2397451,1.1382522583007812
1721345637.3514473,1.0181655883789062
1721345637.4631484,0.9261856079101562
1721345637.5748496,0.8750839233398438
1721345637.6865509,0.854644775390625
1721345637.7982519,0.8469772338867188
1721345637.7982519,0.8444290161132812
1721345637.9099534,0.836761474609375
1721345638.0206568,0.8265380859375
1721345638.131361,0.8904190063476562
1721345638.243061,1.1050338745117188
1721345638.3547626,1.4193038940429688
1721345638.4654672,1.78466796875
1721345638.576171,2.13470458984375
1721345638.6878722,2.4515228271484375
1721345638.7995734,2.7453460693359375
1721345638.7995734,2.9727401733398438
1721345638.9112744,3.136260986328125
1721345639.0219784,3.2997817993164062
1721345639.1336796,3.4633026123046875
1721345639.2453809,3.5552825927734375
1721345639.3570821,3.5552825927734375
1721345639.4687831,3.4658584594726562
1721345639.5804844,3.3253326416015625
1721345639.6921856,3.1694793701171875
1721345639.6921856,2.9676284790039062
1721345639.803887,2.7070236206054688
1721345639.9155881,2.4617385864257812
1721345640.0272894,2.234344482421875
1721345640.137993,2.032501220703125
1721345640.249694,1.8638687133789062
1721345640.3613954,1.7080154418945312
1721345640.4730966,1.5470504760742188
1721345640.5847979,1.370758056640625
1721345640.696499,1.1893539428710938
1721345640.696499,1.0411605834960938
1721345640.8082001,0.9619522094726562
1721345640.9199014,0.9134140014648438
1721345641.0316026,0.8878631591796875
1721345641.1433039,0.8801956176757812
1721345641.255005,0.8801956176757812
1721345641.3657088,0.88275146484375
1721345641.476413,0.872528076171875
1721345641.5871165,0.836761474609375
1721345641.6988177,0.7958831787109375
1721345641.6988177,0.8009872436523438
1721345641.810519,0.8520889282226562
1721345641.9222202,0.9798431396484375
1721345642.0339215,1.1893539428710938
1721345642.1446254,1.4193038940429688
1721345642.2563264,1.6594696044921875
1721345642.368028,1.884307861328125
1721345642.479729,2.0452728271484375
1721345642.5914302,2.1934661865234375
1721345642.5914302,2.418304443359375
1721345642.7031314,2.6431427001953125
1721345642.8148324,2.7938919067382812
1721345643.0861068,2.8449935913085938
1721345643.0861068,2.786224365234375
1721345643.197808,2.6635894775390625
1721345643.197808,2.5077285766601562
1721345643.309509,2.3058853149414062
1721345643.4212103,2.1193695068359375
1721345643.5319142,2.0120620727539062
1721345643.6436155,1.8919754028320312
1721345643.7553165,1.7258987426757812
1721345643.8670177,1.554718017578125
1721345643.978719,1.3963088989257812
1721345644.0904202,1.2302322387695312
1721345644.2011242,1.048828125
1721345644.2011242,0.8904190063476562
1721345644.3128257,0.7933273315429688
1721345644.4245267,0.7524490356445312
1721345644.5362277,0.7243423461914062
1721345644.6479287,0.726898193359375
1721345644.75963,0.7575531005859375
1721345644.870334,0.780548095703125
1721345644.9820352,0.8009872436523438
1721345645.0937364,0.8469772338867188
1721345645.0937364,0.9491806030273438
1721345645.2054377,1.1535797119140625
1721345645.3171387,1.4448471069335938
1721345645.4278426,1.7361221313476562
1721345645.539544,1.98651123046875
1721345645.6512454,2.2113494873046875
1721345645.7619488,2.4259719848632812
1721345645.8736482,2.6073760986328125
1721345645.9853513,2.7351226806640625
1721345646.0970523,2.7708969116210938
1721345646.0970523,2.7555694580078125
1721345646.208689,2.6712493896484375
1721345646.3203938,2.5205078125
1721345646.4320948,2.3288803100585938
1721345646.543796,2.1219253540039062
1721345646.6554973,1.9302978515625
1721345646.7671986,1.7080154418945312
1721345646.8788998,1.4601821899414062
1721345646.9906006,1.2276763916015625
1721345646.9906006,1.0539321899414062
1721345647.1023018,0.9236297607421875
1721345647.214003,0.836761474609375
1721345647.3257043,0.7984390258789062
1721345647.4364083,0.7652206420898438
1721345647.5481095,0.744781494140625
1721345647.6598108,0.7320022583007812
1721345647.7715108,0.7243423461914062
1721345647.883213,0.744781494140625
1721345647.9949143,0.8750839233398438
1721345647.9949143,1.1229171752929688
1721345648.1066155,1.4218521118164062
1721345648.2183168,1.7182388305664062
1721345648.327026,1.9558486938476562
1721345648.4377298,2.13470458984375
1721345648.5494308,2.3058853149414062
1721345648.6591372,2.4464111328125
1721345648.7698414,2.5000686645507812
1721345648.8795476,2.5205078125
1721345648.9912488,2.4975128173828125
1721345648.9912488,2.4131927490234375
1721345649.10295,2.2982177734375
1721345649.2146513,2.1576995849609375
1721345649.3263526,2.02227783203125
1721345649.4380522,1.8613128662109375
1721345649.5477605,1.6415863037109375
1721345649.6594613,1.3809738159179688
1721345649.771163,1.15869140625
1721345649.8828638,1.0002822875976562
1721345649.994565,0.8853073120117188
1721345649.994565,0.818878173828125
1721345650.1062663,0.7575531005859375
1721345650.2179675,0.7064590454101562
1721345650.3286715,0.6783523559570312
1721345650.4403727,0.6502456665039062
1721345650.5510767,0.5991439819335938
1721345650.6627777,0.5557098388671875
1721345650.772484,0.58892822265625
1721345650.8841853,0.7013473510742188
1721345650.9948893,0.9057464599609375
1721345650.9948893,1.1893539428710938
1721345651.1065905,1.4933929443359375
1721345651.2182918,1.774444580078125
1721345651.329993,1.9839553833007812
1721345651.441694,2.1117095947265625
1721345651.5533953,2.252227783203125
1721345651.6650965,2.4464111328125
1721345651.7767978,2.5971527099609375
1721345651.8884988,2.6559219360351562
1721345651.8884988,2.6431427001953125
1721345652.0002,2.5716094970703125
1721345652.1119013,2.4540786743164062
1721345652.222605,2.2828903198242188
1721345652.333309,2.088714599609375
1721345652.4450102,1.9251937866210938
1721345652.5567114,1.7770004272460938
1721345652.6684124,1.6262588500976562
1721345652.780114,1.4755096435546875
1721345652.8918152,1.3222122192382812
1721345652.8918152,1.186798095703125
1721345653.0035164,1.048828125
1721345653.1152174,0.8980789184570312
1721345653.2259214,0.780548095703125
1721345653.3376226,0.7320022583007812
1721345653.4493234,0.7115631103515625
1721345653.5610247,0.7115631103515625
1721345653.6717286,0.726898193359375
1721345653.7824326,0.7601089477539062
1721345653.894134,0.8239822387695312
1721345653.894134,0.9312973022460938
1721345654.005835,1.0845947265625
1721345654.117536,1.3043289184570312
1721345654.2292373,1.5879287719726562
1721345654.3409386,1.8689804077148438
1721345654.4526398,2.1117095947265625
1721345654.5633435,2.344207763671875
1721345654.6750448,2.5613861083984375
1721345654.7857485,2.712127685546875
1721345654.89745,2.778564453125
1721345654.89745,2.8194427490234375
1721345655.009151,2.8296585083007812
1721345655.1208522,2.7632293701171875
1721345655.2325535,2.64825439453125
1721345655.3442547,2.4949569702148438
1721345655.455956,2.3135528564453125
1721345655.5676572,2.106597900390625
1721345655.6793582,1.8715362548828125
1721345655.7910595,1.6492538452148438
1721345655.7910595,1.4780654907226562
1721345655.9017637,1.32476806640625
1721345656.0134647,1.1919021606445312
1721345656.125166,1.0743789672851562
1721345656.2368672,0.9875030517578125
1721345656.3485682,0.910858154296875
1721345656.4602692,0.8265380859375
1721345656.5699759,0.7601089477539062
1721345656.681677,0.7396697998046875
