MAX86176reg0x10,MAX86176reg0x11,MAX86176reg0x12,MAX86176reg0x13,MAX86176reg0x14,MAX86176reg0x18,MAX86176reg0x19,MAX86176reg0x1A,MAX86176reg0x1C,MAX86176reg0x1D,MAX86176reg0x1E,MAX86176reg0x20,MAX86176reg0x21,MAX86176reg0x22,MAX86176reg0x23,MAX86176reg0x24,MAX86176reg0x25,MAX86176reg0x26
0,0,MAX86176reg0xFE,MAX86176reg0xFF,KX122reg0x18,KX122reg0x1B,reg0xFF,LIS2DSreg0x20,LIS2DSreg0x20,accelID,fileParseID,0,0,RTCpreScale,WallClock_B3,WallClock_B2,WallClock_B1,WallClock_B0,UseAcc,WallClock_B5,WallClock_B4,
MAX86176reg0x28,MAX86176reg0x29,MAX86176reg0x2a,MAX86176reg0x2b,MAX86176reg0x2c,MAX86176reg0x2d,MAX86176reg0x2e,0,0,MAX86176reg0x30,MAX86176reg0x31,MAX86176reg0x32,MAX86176reg0x33,MAX86176reg0x34,MAX86176reg0x35,MAX86176reg0x36,0,0,
MAX86176reg0x38,MAX86176reg0x39,MAX86176reg0x3a,MAX86176reg0x3b,MAX86176reg0x3c,MAX86176reg0x3d,MAX86176reg0x3e,0,0,MAX86176reg0x40,MAX86176reg0x41,MAX86176reg0x42,MAX86176reg0x43,MAX86176reg0x44,MAX86176reg0x45,MAX86176reg0x46,0,0,
MAX86176reg0x48,MAX86176reg0x49,MAX86176reg0x4a,MAX86176reg0x4b,MAX86176reg0x4c,MAX86176reg0x4d,MAX86176reg0x4e,0,0,MAX86176reg0x50,MAX86176reg0x51,MAX86176reg0x52,MAX86176reg0x53,MAX86176reg0x54,MAX86176reg0x55,MAX86176reg0x56,0,0,
MAX86176reg0x58,MAX86176reg0x59,MAX86176reg0x5a,MAX86176reg0x5b,MAX86176reg0x5c,MAX86176reg0x5d,MAX86176reg0x5e,0,0,MAX86176reg0x60,MAX86176reg0x61,MAX86176reg0x62,MAX86176reg0x63,MAX86176reg0x64,MAX86176reg0x65,MAX86176reg0x66,0,0,
MAX86176reg0x90,MAX86176reg0x91,MAX86176reg0x92,MAX86176reg0x93,MAX86176reg0x94,MAX86176reg0x95,MAX86176reg0x96,MAX86176reg0x97,MAX86176reg0x98,MAX86176reg0x99,MAX86176reg0x9A,MAX86176reg0x9B,MAX86176reg0x9E,MAX86176reg0xA8,MAX86176reg0xA9,0,0,0,
0x02,0x07,0x04,0x00,0x55,0x80,0x9f,0x3f,0x20,0x01,0x48,0x08,0x18,0x3f,0x50,0x08,0x86,0x00,
0x00,0x00,0x42,0x39,0x0b,0x70,0x02,0x00,0x00,0x00,0x1f,0x15,0x93,0x9a,0x13,0x01,0x01,0x92,
0x01,0x01,0x01,0x01,0x01,0x01,0x01,0x00,0x00,0x02,0x1c,0x3f,0x50,0x01,0xe6,0x00,0x00,0x00,
0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x1c,0x3f,0x50,0x01,0xe6,0x00,0x00,0x00,
0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x1c,0x3f,0x50,0x01,0xe6,0x00,0x00,0x00,
0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0xcb,0x02,0x1c,0x3f,0x50,0x01,0xe6,0x00,0x02,0x00,
0x02,0x80,0x3f,0x00,0x64,0x82,0x00,0x70,0x80,0x00,0x05,0x01,0x00,0xcf,0x40,0x00,0x00,0x00,
start time, 21.09.2024 13:14:07:763
expected tags,0,0,1,1,2,2,
Timestamp[Day.Month.Year Hour:Minute:Second:Milisecond],sampleNum,tagLEDC1_PD1,tagLEDC1_PD2,tagLEDC2_PD1,tagLEDC2_PD2,tagLEDC3_PD1,tagLEDC3_PD2,LED1_PPG1,LED1_PPG2,LED2_PPG1,LED2_PPG2,LED3_PPG1,LED3_PPG2,ACC_X[mg],ACC_Y[mg],ACC_Z[mg]
21.09.2024 13:14:19:44,1152,0,0,1,11,2,11,246272.000000,241232.000000,425198.000000,524287.000000,446967.000000,524287.000000,-539.000000,-233.000000,818.000000
21.09.2024 13:14:19:54,1153,0,0,1,11,2,11,246246.000000,241227.000000,425171.000000,524287.000000,446959.000000,524287.000000,-530.000000,-234.000000,818.000000
21.09.2024 13:14:19:64,1154,0,0,1,11,2,11,246223.000000,241252.000000,425158.000000,524287.000000,446962.000000,524287.000000,-534.000000,-233.000000,823.000000
21.09.2024 13:14:19:74,1155,0,0,1,11,2,11,246190.000000,241232.000000,425132.000000,524287.000000,446964.000000,524287.000000,-533.000000,-238.000000,824.000000
21.09.2024 13:14:19:83,1156,0,0,1,11,2,11,246127.000000,241210.000000,425112.000000,524287.000000,446954.000000,524287.000000,-530.000000,-239.000000,828.000000
21.09.2024 13:14:19:93,1157,0,0,1,11,2,11,246082.000000,241208.000000,425093.000000,524287.000000,446949.000000,524287.000000,-533.000000,-241.000000,828.000000
21.09.2024 13:14:19:103,1158,0,0,1,11,2,11,246046.000000,241202.000000,425076.000000,524287.000000,446977.000000,524287.000000,-529.000000,-235.000000,833.000000
21.09.2024 13:14:19:113,1159,0,0,1,11,2,11,245995.000000,241177.000000,425074.000000,524287.000000,447015.000000,524287.000000,-530.000000,-237.000000,833.000000
21.09.2024 13:14:19:123,1160,0,0,1,11,2,11,245969.000000,241174.000000,425099.000000,524287.000000,447073.000000,524287.000000,-537.000000,-233.000000,834.000000
21.09.2024 13:14:19:132,1161,0,0,1,11,2,11,245983.000000,241189.000000,425136.000000,524287.000000,447134.000000,524287.000000,-537.000000,-239.000000,833.000000
21.09.2024 13:14:19:142,1162,0,0,1,11,2,11,245966.000000,241180.000000,425160.000000,524287.000000,447175.000000,524287.000000,-533.000000,-237.000000,828.000000
21.09.2024 13:14:19:152,1163,0,0,1,11,2,11,245987.000000,241221.000000,425204.000000,524287.000000,447224.000000,524287.000000,-529.000000,-241.000000,824.000000
21.09.2024 13:14:19:162,1164,0,0,1,11,2,11,246000.000000,241223.000000,425212.000000,524287.000000,447249.000000,524287.000000,-528.000000,-235.000000,828.000000
21.09.2024 13:14:19:171,1165,0,0,1,11,2,11,246017.000000,241248.000000,425223.000000,524287.000000,447280.000000,524287.000000,-538.000000,-239.000000,824.000000
21.09.2024 13:14:19:181,1166,0,0,1,11,2,11,246045.000000,241276.000000,425243.000000,524287.000000,447317.000000,524287.000000,-528.000000,-233.000000,823.000000
21.09.2024 13:14:19:191,1167,0,0,1,11,2,11,246055.000000,241298.000000,425276.000000,524287.000000,447373.000000,524287.000000,-528.000000,-238.000000,826.000000
21.09.2024 13:14:19:201,1168,0,0,1,11,2,11,246092.000000,241350.000000,425307.000000,524287.000000,447427.000000,524287.000000,-535.000000,-241.000000,825.000000
21.09.2024 13:14:19:211,1169,0,0,1,11,2,11,246125.000000,241392.000000,425332.000000,524287.000000,447470.000000,524287.000000,-533.000000,-248.000000,834.000000
21.09.2024 13:14:19:220,1170,0,0,1,11,2,11,246109.000000,241412.000000,425348.000000,524287.000000,447499.000000,524287.000000,-535.000000,-247.000000,826.000000
21.09.2024 13:14:19:230,1171,0,0,1,11,2,11,246128.000000,241455.000000,425360.000000,524287.000000,447521.000000,524287.000000,-538.000000,-239.000000,827.000000
21.09.2024 13:14:19:240,1172,0,0,1,11,2,11,246122.000000,241455.000000,425376.000000,524287.000000,447569.000000,524287.000000,-530.000000,-244.000000,828.000000
21.09.2024 13:14:19:250,1173,0,0,1,11,2,11,246114.000000,241478.000000,425400.000000,524287.000000,447620.000000,524287.000000,-534.000000,-243.000000,826.000000
21.09.2024 13:14:19:259,1174,0,0,1,11,2,11,246125.000000,241495.000000,425427.000000,524287.000000,447662.000000,524287.000000,-530.000000,-232.000000,830.000000
21.09.2024 13:14:19:269,1175,0,0,1,11,2,11,246127.000000,241513.000000,425446.000000,524287.000000,447695.000000,524287.000000,-533.000000,-235.000000,827.000000
21.09.2024 13:14:19:279,1176,0,0,1,11,2,11,246116.000000,241514.000000,425456.000000,524287.000000,447730.000000,524287.000000,-534.000000,-232.000000,827.000000
21.09.2024 13:14:19:289,1177,0,0,1,11,2,11,246154.000000,241555.000000,425487.000000,524287.000000,447751.000000,524287.000000,-532.000000,-230.000000,831.000000
21.09.2024 13:14:19:299,1178,0,0,1,11,2,11,246161.000000,241571.000000,425495.000000,524287.000000,447770.000000,524287.000000,-530.000000,-233.000000,830.000000
21.09.2024 13:14:19:308,1179,0,0,1,11,2,11,246215.000000,241612.000000,425512.000000,524287.000000,447771.000000,524287.000000,-534.000000,-233.000000,829.000000
21.09.2024 13:14:19:318,1180,0,0,1,11,2,11,246243.000000,241642.000000,425511.000000,524287.000000,447778.000000,524287.000000,-534.000000,-233.000000,829.000000
21.09.2024 13:14:19:328,1181,0,0,1,11,2,11,246291.000000,241683.000000,425513.000000,524287.000000,447785.000000,524287.000000,-526.000000,-235.000000,832.000000
21.09.2024 13:14:19:338,1182,0,0,1,11,2,11,246286.000000,241683.000000,425519.000000,524287.000000,447810.000000,524287.000000,-531.000000,-229.000000,832.000000
21.09.2024 13:14:19:347,1183,0,0,1,11,2,11,246316.000000,241711.000000,425565.000000,524287.000000,447881.000000,524287.000000,-534.000000,-231.000000,835.000000
21.09.2024 13:14:19:357,1184,0,0,1,11,2,11,246383.000000,241778.000000,425614.000000,524287.000000,447939.000000,524287.000000,-531.000000,-231.000000,833.000000
21.09.2024 13:14:19:367,1185,0,0,1,11,2,11,246437.000000,241832.000000,425657.000000,524287.000000,447986.000000,524287.000000,-533.000000,-231.000000,827.000000
21.09.2024 13:14:19:377,1186,0,0,1,11,2,11,246518.000000,241899.000000,425701.000000,524287.000000,448030.000000,524287.000000,-535.000000,-231.000000,831.000000
21.09.2024 13:14:19:386,1187,0,0,1,11,2,11,246589.000000,241956.000000,425718.000000,524287.000000,448052.000000,524287.000000,-531.000000,-231.000000,827.000000
21.09.2024 13:14:19:396,1188,0,0,1,11,2,11,246634.000000,242010.000000,425754.000000,524287.000000,448088.000000,524287.000000,-533.000000,-235.000000,823.000000
21.09.2024 13:14:19:406,1189,0,0,1,11,2,11,246666.000000,242052.000000,425761.000000,524287.000000,448084.000000,524287.000000,-532.000000,-236.000000,827.000000
21.09.2024 13:14:19:416,1190,0,0,1,11,2,11,246698.000000,242094.000000,425756.000000,524287.000000,448100.000000,524287.000000,-539.000000,-237.000000,833.000000
21.09.2024 13:14:19:426,1191,0,0,1,11,2,11,246730.000000,242157.000000,425780.000000,524287.000000,448117.000000,524287.000000,-531.000000,-236.000000,834.000000
21.09.2024 13:14:19:435,1192,0,0,1,11,2,11,246740.000000,242166.000000,425776.000000,524287.000000,448134.000000,524287.000000,-536.000000,-236.000000,840.000000
21.09.2024 13:14:19:445,1193,0,0,1,11,2,11,246717.000000,242178.000000,425765.000000,524287.000000,448122.000000,524287.000000,-534.000000,-225.000000,843.000000
21.09.2024 13:14:19:455,1194,0,0,1,11,2,11,246709.000000,242173.000000,425725.000000,524287.000000,448081.000000,524287.000000,-538.000000,-227.000000,837.000000
21.09.2024 13:14:19:465,1195,0,0,1,11,2,11,246667.000000,242161.000000,425659.000000,524287.000000,448015.000000,524287.000000,-535.000000,-227.000000,832.000000
21.09.2024 13:14:19:474,1196,0,0,1,11,2,11,246671.000000,242164.000000,425580.000000,524287.000000,447951.000000,524287.000000,-532.000000,-236.000000,826.000000
21.09.2024 13:14:19:484,1197,0,0,1,11,2,11,246643.000000,242153.000000,425511.000000,524287.000000,447885.000000,524287.000000,-528.000000,-234.000000,817.000000
21.09.2024 13:14:19:494,1198,0,0,1,11,2,11,246573.000000,242136.000000,425429.000000,524287.000000,447818.000000,524287.000000,-528.000000,-237.000000,823.000000
21.09.2024 13:14:19:504,1199,0,0,1,11,2,11,246486.000000,242078.000000,425370.000000,524287.000000,447783.000000,524287.000000,-527.000000,-243.000000,817.000000
21.09.2024 13:14:19:514,1200,0,0,1,11,2,11,246458.000000,242061.000000,425346.000000,524287.000000,447811.000000,524287.000000,-528.000000,-245.000000,820.000000
21.09.2024 13:14:19:523,1201,0,0,1,11,2,11,246415.000000,242074.000000,425357.000000,524287.000000,447888.000000,524287.000000,-526.000000,-244.000000,821.000000
21.09.2024 13:14:19:533,1202,0,0,1,11,2,11,246415.000000,242134.000000,425389.000000,524287.000000,447956.000000,524287.000000,-531.000000,-246.000000,826.000000
21.09.2024 13:14:19:543,1203,0,0,1,11,2,11,246426.000000,242166.000000,425450.000000,524287.000000,448055.000000,524287.000000,-531.000000,-244.000000,835.000000
21.09.2024 13:14:19:553,1204,0,0,1,11,2,11,246401.000000,242215.000000,425540.000000,524287.000000,448193.000000,524287.000000,-532.000000,-239.000000,835.000000
21.09.2024 13:14:19:562,1205,0,0,1,11,2,11,246452.000000,242286.000000,425652.000000,524287.000000,448350.000000,524287.000000,-533.000000,-232.000000,836.000000
21.09.2024 13:14:19:572,1206,0,0,1,11,2,11,246494.000000,242379.000000,425767.000000,524287.000000,448471.000000,524287.000000,-535.000000,-226.000000,835.000000
21.09.2024 13:14:19:582,1207,0,0,1,11,2,11,246529.000000,242416.000000,425840.000000,524287.000000,448536.000000,524287.000000,-533.000000,-227.000000,834.000000
21.09.2024 13:14:19:592,1208,0,0,1,11,2,11,246530.000000,242426.000000,425877.000000,524287.000000,448558.000000,524287.000000,-534.000000,-224.000000,828.000000
21.09.2024 13:14:19:602,1209,0,0,1,11,2,11,246566.000000,242456.000000,425886.000000,524287.000000,448543.000000,524287.000000,-535.000000,-227.000000,825.000000
21.09.2024 13:14:19:611,1210,0,0,1,11,2,11,246575.000000,242459.000000,425883.000000,524287.000000,448536.000000,524287.000000,-534.000000,-228.000000,823.000000
21.09.2024 13:14:19:621,1211,0,0,1,11,2,11,246561.000000,242444.000000,425882.000000,524287.000000,448523.000000,524287.000000,-535.000000,-228.000000,830.000000
21.09.2024 13:14:19:631,1212,0,0,1,11,2,11,246565.000000,242443.000000,425862.000000,524287.000000,448498.000000,524287.000000,-533.000000,-232.000000,834.000000
21.09.2024 13:14:19:641,1213,0,0,1,11,2,11,246541.000000,242430.000000,425843.000000,524287.000000,448474.000000,524287.000000,-530.000000,-230.000000,830.000000
21.09.2024 13:14:19:650,1214,0,0,1,11,2,11,246542.000000,242434.000000,425830.000000,524287.000000,448478.000000,524287.000000,-531.000000,-233.000000,827.000000
21.09.2024 13:14:19:660,1215,0,0,1,11,2,11,246566.000000,242440.000000,425828.000000,524287.000000,448483.000000,524287.000000,-527.000000,-240.000000,828.000000
21.09.2024 13:14:19:670,1216,0,0,1,11,2,11,246579.000000,242473.000000,425829.000000,524287.000000,448494.000000,524287.000000,-534.000000,-237.000000,832.000000
21.09.2024 13:14:19:680,1217,0,0,1,11,2,11,246606.000000,242509.000000,425835.000000,524287.000000,448524.000000,524287.000000,-531.000000,-239.000000,824.000000
21.09.2024 13:14:19:690,1218,0,0,1,11,2,11,246639.000000,242561.000000,425862.000000,524287.000000,448588.000000,524287.000000,-537.000000,-242.000000,828.000000
21.09.2024 13:14:19:699,1219,0,0,1,11,2,11,246663.000000,242603.000000,425890.000000,524287.000000,448626.000000,524287.000000,-533.000000,-240.000000,832.000000
21.09.2024 13:14:19:709,1220,0,0,1,11,2,11,246656.000000,242615.000000,425919.000000,524287.000000,448662.000000,524287.000000,-533.000000,-235.000000,828.000000
21.09.2024 13:14:19:719,1221,0,0,1,11,2,11,246680.000000,242652.000000,425943.000000,524287.000000,448703.000000,524287.000000,-526.000000,-240.000000,833.000000
21.09.2024 13:14:19:729,1222,0,0,1,11,2,11,246675.000000,242671.000000,425963.000000,524287.000000,448737.000000,524287.000000,-534.000000,-239.000000,827.000000
21.09.2024 13:14:19:738,1223,0,0,1,11,2,11,246677.000000,242691.000000,425987.000000,524287.000000,448768.000000,524287.000000,-528.000000,-239.000000,819.000000
21.09.2024 13:14:19:748,1224,0,0,1,11,2,11,246709.000000,242717.000000,425988.000000,524287.000000,448784.000000,524287.000000,-532.000000,-234.000000,824.000000
21.09.2024 13:14:19:758,1225,0,0,1,11,2,11,246696.000000,242716.000000,425988.000000,524287.000000,448789.000000,524287.000000,-531.000000,-232.000000,829.000000
21.09.2024 13:14:19:768,1226,0,0,1,11,2,11,246671.000000,242714.000000,425989.000000,524287.000000,448785.000000,524287.000000,-525.000000,-235.000000,831.000000
21.09.2024 13:14:19:778,1227,0,0,1,11,2,11,246673.000000,242720.000000,425977.000000,524287.000000,448787.000000,524287.000000,-532.000000,-237.000000,828.000000
21.09.2024 13:14:19:787,1228,0,0,1,11,2,11,246686.000000,242729.000000,425965.000000,524287.000000,448779.000000,524287.000000,-532.000000,-230.000000,827.000000
21.09.2024 13:14:19:797,1229,0,0,1,11,2,11,246681.000000,242737.000000,425965.000000,524287.000000,448779.000000,524287.000000,-529.000000,-233.000000,826.000000
21.09.2024 13:14:19:807,1230,0,0,1,11,2,11,246695.000000,242762.000000,425945.000000,524287.000000,448778.000000,524287.000000,-529.000000,-235.000000,823.000000
21.09.2024 13:14:19:817,1231,0,0,1,11,2,11,246683.000000,242760.000000,425955.000000,524287.000000,448796.000000,524287.000000,-529.000000,-234.000000,824.000000
21.09.2024 13:14:19:826,1232,0,0,1,11,2,11,246699.000000,242798.000000,425975.000000,524287.000000,448850.000000,524287.000000,-530.000000,-235.000000,827.000000
21.09.2024 13:14:19:836,1233,0,0,1,11,2,11,246728.000000,242829.000000,426007.000000,524287.000000,448886.000000,524287.000000,-538.000000,-235.000000,829.000000
21.09.2024 13:14:19:846,1234,0,0,1,11,2,11,246734.000000,242846.000000,426032.000000,524287.000000,448920.000000,524287.000000,-534.000000,-237.000000,825.000000
21.09.2024 13:14:19:856,1235,0,0,1,11,2,11,246769.000000,242885.000000,426050.000000,524287.000000,448940.000000,524287.000000,-536.000000,-234.000000,831.000000
21.09.2024 13:14:19:866,1236,0,0,1,11,2,11,246790.000000,242906.000000,426064.000000,524287.000000,448951.000000,524287.000000,-532.000000,-231.000000,825.000000
21.09.2024 13:14:19:875,1237,0,0,1,11,2,11,246818.000000,242926.000000,426074.000000,524287.000000,448959.000000,524287.000000,-534.000000,-236.000000,835.000000
21.09.2024 13:14:19:885,1238,0,0,1,11,2,11,246855.000000,242963.000000,426083.000000,524287.000000,448977.000000,524287.000000,-533.000000,-230.000000,829.000000
21.09.2024 13:14:19:895,1239,0,0,1,11,2,11,246868.000000,242976.000000,426109.000000,524287.000000,448997.000000,524287.000000,-531.000000,-231.000000,824.000000
21.09.2024 13:14:19:905,1240,0,0,1,11,2,11,246908.000000,243007.000000,426112.000000,524287.000000,449013.000000,524287.000000,-530.000000,-237.000000,828.000000
21.09.2024 13:14:19:914,1241,0,0,1,11,2,11,246936.000000,243038.000000,426125.000000,524287.000000,449031.000000,524287.000000,-529.000000,-233.000000,826.000000
21.09.2024 13:14:19:924,1242,0,0,1,11,2,11,246957.000000,243061.000000,426149.000000,524287.000000,449058.000000,524287.000000,-531.000000,-229.000000,825.000000
21.09.2024 13:14:19:934,1243,0,0,1,11,2,11,246990.000000,243104.000000,426159.000000,524287.000000,449097.000000,524287.000000,-528.000000,-235.000000,824.000000
21.09.2024 13:14:19:944,1244,0,0,1,11,2,11,247035.000000,243160.000000,426187.000000,524287.000000,449132.000000,524287.000000,-532.000000,-234.000000,827.000000
21.09.2024 13:14:19:953,1245,0,0,1,11,2,11,247066.000000,243204.000000,426213.000000,524287.000000,449170.000000,524287.000000,-528.000000,-236.000000,834.000000
21.09.2024 13:14:19:963,1246,0,0,1,11,2,11,247080.000000,243223.000000,426241.000000,524287.000000,449213.000000,524287.000000,-530.000000,-235.000000,827.000000
21.09.2024 13:14:19:973,1247,0,0,1,11,2,11,247116.000000,243278.000000,426272.000000,524287.000000,449254.000000,524287.000000,-532.000000,-234.000000,833.000000
21.09.2024 13:14:19:983,1248,0,0,1,11,2,11,247141.000000,243299.000000,426296.000000,524287.000000,449294.000000,524287.000000,-532.000000,-233.000000,833.000000
21.09.2024 13:14:19:993,1249,0,0,1,11,2,11,247179.000000,243352.000000,426338.000000,524287.000000,449327.000000,524287.000000,-530.000000,-236.000000,831.000000
21.09.2024 13:14:20:2,1250,0,0,1,11,2,11,247266.000000,243416.000000,426364.000000,524287.000000,449355.000000,524287.000000,-530.000000,-231.000000,828.000000
21.09.2024 13:14:20:12,1251,0,0,1,11,2,11,247331.000000,243457.000000,426382.000000,524287.000000,449339.000000,524287.000000,-532.000000,-237.000000,835.000000
21.09.2024 13:14:20:22,1252,0,0,1,11,2,11,247380.000000,243492.000000,426369.000000,524287.000000,449301.000000,524287.000000,-528.000000,-232.000000,829.000000
21.09.2024 13:14:20:32,1253,0,0,1,11,2,11,247388.000000,243488.000000,426339.000000,524287.000000,449276.000000,524287.000000,-529.000000,-237.000000,831.000000
21.09.2024 13:14:20:41,1254,0,0,1,11,2,11,247374.000000,243483.000000,426321.000000,524287.000000,449275.000000,524287.000000,-528.000000,-235.000000,829.000000
21.09.2024 13:14:20:51,1255,0,0,1,11,2,11,247411.000000,243500.000000,426323.000000,524287.000000,449279.000000,524287.000000,-532.000000,-235.000000,828.000000
21.09.2024 13:14:20:61,1256,0,0,1,11,2,11,247429.000000,243528.000000,426322.000000,524287.000000,449282.000000,524287.000000,-529.000000,-237.000000,826.000000
21.09.2024 13:14:20:71,1257,0,0,1,11,2,11,247458.000000,243548.000000,426314.000000,524287.000000,449268.000000,524287.000000,-530.000000,-238.000000,823.000000
21.09.2024 13:14:20:81,1258,0,0,1,11,2,11,247463.000000,243553.000000,426297.000000,524287.000000,449269.000000,524287.000000,-531.000000,-241.000000,830.000000
21.09.2024 13:14:20:90,1259,0,0,1,11,2,11,247484.000000,243602.000000,426313.000000,524287.000000,449315.000000,524287.000000,-527.000000,-240.000000,831.000000
21.09.2024 13:14:20:100,1260,0,0,1,11,2,11,247540.000000,243661.000000,426362.000000,524287.000000,449407.000000,524287.000000,-530.000000,-237.000000,826.000000
21.09.2024 13:14:20:110,1261,0,0,1,11,2,11,247581.000000,243707.000000,426404.000000,524287.000000,449437.000000,524287.000000,-540.000000,-235.000000,830.000000
21.09.2024 13:14:20:120,1262,0,0,1,11,2,11,247585.000000,243741.000000,426400.000000,524287.000000,449440.000000,524287.000000,-536.000000,-229.000000,835.000000
21.09.2024 13:14:20:129,1263,0,0,1,11,2,11,247511.000000,243688.000000,426373.000000,524287.000000,449381.000000,524287.000000,-533.000000,-218.000000,831.000000
21.09.2024 13:14:20:139,1264,0,0,1,11,2,11,247415.000000,243594.000000,426288.000000,524287.000000,449286.000000,524287.000000,-527.000000,-221.000000,829.000000
21.09.2024 13:14:20:149,1265,0,0,1,11,2,11,247360.000000,243546.000000,426222.000000,524287.000000,449235.000000,524287.000000,-532.000000,-211.000000,823.000000
21.09.2024 13:14:20:159,1266,0,0,1,11,2,11,247355.000000,243509.000000,426182.000000,524287.000000,449265.000000,524287.000000,-532.000000,-216.000000,820.000000
21.09.2024 13:14:20:169,1267,0,0,1,11,2,11,247509.000000,243653.000000,426329.000000,524287.000000,449503.000000,524287.000000,-549.000000,-231.000000,803.000000
21.09.2024 13:14:20:178,1268,0,0,1,11,2,11,247772.000000,243942.000000,426389.000000,524287.000000,449413.000000,524287.000000,-558.000000,-247.000000,807.000000
21.09.2024 13:14:20:188,1269,0,0,1,11,2,11,247756.000000,243975.000000,426185.000000,524287.000000,449118.000000,524287.000000,-555.000000,-258.000000,815.000000
21.09.2024 13:14:20:198,1270,0,0,1,11,2,11,247603.000000,243854.000000,426009.000000,524287.000000,448999.000000,524287.000000,-540.000000,-256.000000,815.000000
21.09.2024 13:14:20:208,1271,0,0,1,11,2,11,247515.000000,243804.000000,425985.000000,524287.000000,449064.000000,524287.000000,-541.000000,-239.000000,816.000000
21.09.2024 13:14:20:217,1272,0,0,1,11,2,11,247390.000000,243737.000000,426047.000000,524287.000000,449159.000000,524287.000000,-545.000000,-233.000000,824.000000
21.09.2024 13:14:20:227,1273,0,0,1,11,2,11,247274.000000,243692.000000,425988.000000,524287.000000,449054.000000,524287.000000,-547.000000,-253.000000,826.000000
21.09.2024 13:14:20:237,1274,0,0,1,11,2,11,247089.000000,243607.000000,425851.000000,524287.000000,448925.000000,524287.000000,-540.000000,-256.000000,827.000000
21.09.2024 13:14:20:247,1275,0,0,1,11,2,11,246963.000000,243534.000000,425731.000000,524287.000000,448835.000000,524287.000000,-545.000000,-265.000000,830.000000
21.09.2024 13:14:20:257,1276,0,0,1,11,2,11,246809.000000,243454.000000,425619.000000,524287.000000,448761.000000,524287.000000,-541.000000,-271.000000,836.000000
21.09.2024 13:14:20:266,1277,0,0,1,11,2,11,246641.000000,243352.000000,425536.000000,524287.000000,448716.000000,524287.000000,-535.000000,-273.000000,833.000000
21.09.2024 13:14:20:276,1278,0,0,1,11,2,11,246460.000000,243233.000000,425476.000000,524287.000000,448731.000000,524287.000000,-528.000000,-267.000000,833.000000
21.09.2024 13:14:20:286,1279,0,0,1,11,2,11,246344.000000,243151.000000,425478.000000,524287.000000,448808.000000,524287.000000,-516.000000,-268.000000,829.000000
21.09.2024 13:14:20:296,1280,0,0,1,11,2,11,246309.000000,243143.000000,425525.000000,524287.000000,448914.000000,524287.000000,-514.000000,-271.000000,826.000000
21.09.2024 13:14:20:305,1281,0,0,1,11,2,11,246305.000000,243146.000000,425582.000000,524287.000000,449006.000000,524287.000000,-508.000000,-261.000000,830.000000
21.09.2024 13:14:20:315,1282,0,0,1,11,2,11,246296.000000,243169.000000,425630.000000,524287.000000,449082.000000,524287.000000,-518.000000,-261.000000,826.000000
21.09.2024 13:14:20:325,1283,0,0,1,11,2,11,246258.000000,243164.000000,425627.000000,524287.000000,449115.000000,524287.000000,-504.000000,-260.000000,829.000000
21.09.2024 13:14:20:335,1284,0,0,1,11,2,11,246179.000000,243121.000000,425661.000000,524287.000000,449229.000000,524287.000000,-506.000000,-259.000000,828.000000
21.09.2024 13:14:20:345,1285,0,0,1,11,2,11,246116.000000,243116.000000,425742.000000,524287.000000,449416.000000,524287.000000,-512.000000,-244.000000,831.000000
21.09.2024 13:14:20:354,1286,0,0,1,11,2,11,246020.000000,243103.000000,425847.000000,524287.000000,449629.000000,524287.000000,-516.000000,-232.000000,836.000000
21.09.2024 13:14:20:364,1287,0,0,1,11,2,11,245949.000000,243101.000000,425961.000000,524287.000000,449823.000000,524287.000000,-525.000000,-222.000000,835.000000
21.09.2024 13:14:20:374,1288,0,0,1,11,2,11,245872.000000,243110.000000,426060.000000,524287.000000,449959.000000,524287.000000,-518.000000,-224.000000,838.000000
21.09.2024 13:14:20:384,1289,0,0,1,11,2,11,245802.000000,243098.000000,426118.000000,524287.000000,450056.000000,524287.000000,-525.000000,-219.000000,841.000000
21.09.2024 13:14:20:393,1290,0,0,1,11,2,11,245751.000000,243099.000000,426154.000000,524287.000000,450118.000000,524287.000000,-527.000000,-220.000000,839.000000
21.09.2024 13:14:20:403,1291,0,0,1,11,2,11,245672.000000,243055.000000,426172.000000,524287.000000,450166.000000,524287.000000,-536.000000,-216.000000,846.000000
21.09.2024 13:14:20:413,1292,0,0,1,11,2,11,245614.000000,243028.000000,426189.000000,524287.000000,450211.000000,524287.000000,-531.000000,-214.000000,846.000000
21.09.2024 13:14:20:423,1293,0,0,1,11,2,11,245599.000000,243024.000000,426205.000000,524287.000000,450232.000000,524287.000000,-531.000000,-214.000000,846.000000
21.09.2024 13:14:20:433,1294,0,0,1,11,2,11,245627.000000,243040.000000,426201.000000,524287.000000,450164.000000,524287.000000,-535.000000,-220.000000,849.000000
21.09.2024 13:14:20:442,1295,0,0,1,11,2,11,245589.000000,242969.000000,426111.000000,524287.000000,450019.000000,524287.000000,-533.000000,-222.000000,850.000000
